"('date', '')","('open', 'BDJ')","('high', 'BDJ')","('low', 'BDJ')","('close', 'BDJ')","('volume', 'BDJ')"
2025-01-23 00:00:00+00:00,8.24566410883896,8.302335739135742,8.217328744073072,8.302335739135742,429900
2025-01-24 00:00:00+00:00,8.302335016052732,8.349561220392767,8.27399965375468,8.292889595031738,321900
2025-01-27 00:00:00+00:00,8.283444386142612,8.35900594649899,8.273998965906854,8.3212251663208,520100
2025-01-28 00:00:00+00:00,8.330671103901631,8.34011652574526,8.217328744073072,8.302335739135742,419000
2025-01-29 00:00:00+00:00,8.3117802477467,8.321225668552543,8.170101637953774,8.226773262023926,584200
2025-01-30 00:00:00+00:00,8.255109049026007,8.359006881713867,8.255109049026007,8.359006881713867,432500
2025-01-31 00:00:00+00:00,8.34011652574526,8.387342734198413,8.302335739135742,8.302335739135742,590600
2025-02-03 00:00:00+00:00,8.236220100557173,8.292890833617337,8.198439311595376,8.283446311950684,442700
2025-02-04 00:00:00+00:00,8.292888905613522,8.33066968579171,8.264553545671093,8.3212251663208,313900
2025-02-05 00:00:00+00:00,8.34011597213188,8.48179368732182,8.321226030463528,8.472349166870117,572700
2025-02-06 00:00:00+00:00,8.481795370736918,8.491240793828236,8.387343842119108,8.406233787536621,421000
2025-02-07 00:00:00+00:00,8.434568707819002,8.444013228634677,8.236219358450152,8.31178092956543,506600
2025-02-10 00:00:00+00:00,8.321226351146084,8.34956171512307,8.274000144007791,8.31178092956543,359900
2025-02-11 00:00:00+00:00,8.311781341381772,8.368452072143555,8.302335919333133,8.368452072143555,250800
2025-02-12 00:00:00+00:00,8.359007808512871,8.415678541021437,8.302336175239253,8.396788597106934,444200
2025-02-13 00:00:00+00:00,8.43456838276847,8.491239108538467,8.415677540335174,8.472349166870117,351100
2025-02-14 00:00:00+00:00,8.493274688720703,8.521807271476039,8.445719779438843,8.493274688720703,307100
2025-02-18 00:00:00+00:00,8.474250793457031,8.474250793457031,8.388652154002429,8.474250793457031,447900
2025-02-19 00:00:00+00:00,8.445718765258789,8.464740182466729,8.398163861687424,8.445718765258789,325200
2025-02-20 00:00:00+00:00,8.464740182466729,8.483762506709013,8.398163861687424,8.445718765258789,384200
2025-02-21 00:00:00+00:00,8.455229860713755,8.464740115725569,8.360120054320928,8.398163795471191,365500
2025-02-24 00:00:00+00:00,8.407675125987133,8.445718867899703,8.360120221837832,8.388652801513672,290900
2025-02-25 00:00:00+00:00,8.42669603801821,8.464739777649031,8.37914204375541,8.41718578338623,468000
2025-02-26 00:00:00+00:00,8.388652397944279,8.426696138026603,8.331587241337948,8.360119819641113,302800
2025-02-27 00:00:00+00:00,8.398163963750402,8.42669654342624,8.341098804398724,8.388652801513672,415800
2025-02-28 00:00:00+00:00,8.426695348618455,8.531316304319748,8.388651612100047,8.502782821655273,673800
2025-03-03 00:00:00+00:00,8.521806248159237,8.540827665367177,8.407675023808565,8.445718765258789,354000
2025-03-04 00:00:00+00:00,8.388651366992825,8.407673688213329,8.198432689958763,8.3125638961792,574800
2025-03-05 00:00:00+00:00,8.331586930528806,8.43620698509378,8.284032030441354,8.426695823669434,413500
2025-03-06 00:00:00+00:00,8.369630336237838,8.388651751295557,8.226965641650857,8.293542861938477,410800
2025-03-07 00:00:00+00:00,8.265009615573652,8.341097999087006,8.226965877334107,8.331586837768555,301400
2025-03-10 00:00:00+00:00,8.303053283422337,8.322075605897977,8.198433230909096,8.284031867980957,512500
2025-03-11 00:00:00+00:00,8.284034045261684,8.293545208999308,8.141370217335293,8.169902801513672,549400
2025-03-12 00:00:00+00:00,8.22696677446237,8.245989099173608,8.084302967265549,8.131857872009277,470400
2025-03-13 00:00:00+00:00,8.160390790812162,8.19843453477962,8.103325628378176,8.112835884094238,462100
2025-03-14 00:00:00+00:00,8.162656146404565,8.258461416366416,8.153075345305735,8.239300727844238,225300
2025-03-17 00:00:00+00:00,8.22971818753093,8.38300731801516,8.22971818753093,8.277621269226074,641100
2025-03-18 00:00:00+00:00,8.306364059448242,8.325524746935297,8.248880169636212,8.306364059448242,304800
2025-03-19 00:00:00+00:00,8.335104402812158,8.34468520207762,8.239299151183467,8.315943717956543,436100
2025-03-20 00:00:00+00:00,8.296783636099866,8.354267528525535,8.258461345707909,8.287202835083008,245200
2025-03-21 00:00:00+00:00,8.26804240726116,8.287203096223179,8.191397824062081,8.229720115661621,445000
2025-03-24 00:00:00+00:00,8.29678211942562,8.325523603546698,8.268040635304544,8.315943717956543,398700
2025-03-25 00:00:00+00:00,8.373426851921847,8.411749136066843,8.34468536723193,8.354266166687012,392000
2025-03-26 00:00:00+00:00,8.306364437116722,8.354267528525535,8.287202835083008,8.287202835083008,352800
2025-03-27 00:00:00+00:00,8.287202458285755,8.306364059448242,8.220138681567915,8.306364059448242,366000
2025-03-28 00:00:00+00:00,8.287201154624873,8.315943551847132,8.210556589382756,8.277621269226074,439000
2025-03-31 00:00:00+00:00,8.239300727844238,8.277623018564075,8.181816834926742,8.239300727844238,822800
2025-04-01 00:00:00+00:00,8.268040657043457,8.296782141240104,8.210556774974856,8.268040657043457,387000
2025-04-02 00:00:00+00:00,8.2393003109824,8.306364087930199,8.200978022201454,8.258460998535156,310600
2025-04-03 00:00:00+00:00,8.076429578450039,8.124331749562394,8.009364894277116,8.018945693969727,490200
2025-04-04 00:00:00+00:00,7.875237590266216,7.903979076533597,7.405788898468018,7.405788898468018,1207700
2025-04-07 00:00:00+00:00,6.945921175679674,7.377047134883332,6.859695801103863,7.281241416931152,1203200
2025-04-08 00:00:00+00:00,7.616561826287249,7.683626515590504,7.271661234047125,7.319563865661621,881600
2025-04-09 00:00:00+00:00,7.357885989680173,7.875237780183947,7.281241415335229,7.836915493011475,824400
2025-04-10 00:00:00+00:00,7.8273350963844575,7.8273350963844575,7.472853693342836,7.654884338378906,391900
2025-04-11 00:00:00+00:00,7.6069811454338465,7.741109147580486,7.539916915941683,7.683626174926758,342300
2025-04-14 00:00:00+00:00,7.8464957860487985,7.8464957860487985,7.7123682308341435,7.769851207733154,374800
2025-04-15 00:00:00+00:00,7.8007453039546455,7.868325724231163,7.7331648836781275,7.771782398223877,356500
2025-04-16 00:00:00+00:00,7.713855167690493,7.771781896123816,7.617311387563382,7.675237655639648,433200
2025-04-17 00:00:00+00:00,7.704201308076351,7.762127578319683,7.675237942776148,7.694546699523926,452100
2025-04-21 00:00:00+00:00,7.65592927446035,7.694546788401967,7.491805070387016,7.540076732635498,503800
2025-04-22 00:00:00+00:00,7.646275535689724,7.742819786071777,7.636620926508677,7.742819786071777,627300
2025-04-23 00:00:00+00:00,7.887634557647426,7.916597461967386,7.791090315628724,7.810399532318115,453600
2025-04-24 00:00:00+00:00,7.868325719836398,7.916597843170166,7.829708205312219,7.916597843170166,268800
2025-04-25 00:00:00+00:00,7.955214890963389,8.013141619708193,7.8779798664463945,7.964869499206543,351500
2025-04-28 00:00:00+00:00,8.003488145952451,8.013142755564138,7.926253110487457,7.945561408996582,360600
2025-04-29 00:00:00+00:00,7.964870071939715,8.02279680484988,7.945560854064931,8.003487586975098,342300
2025-04-30 00:00:00+00:00,7.974524107449697,7.993832403221886,7.858671570674205,7.964869499206543,1475300
2025-05-01 00:00:00+00:00,8.013141069604695,8.04210397163173,7.9262514428095345,8.022795677185059,648100
2025-05-02 00:00:00+00:00,8.100031852722168,8.109685540966591,8.032450510726086,8.100031852722168,352900
2025-05-05 00:00:00+00:00,8.042104343769202,8.119339366557945,8.032449735742086,8.080721855163574,413600
2025-05-06 00:00:00+00:00,8.071067810058594,8.148302838234146,8.032450295970817,8.071067810058594,503500
2025-05-07 00:00:00+00:00,8.109684758530829,8.1483022699252,8.071067247136456,8.080721855163574,372900
2025-05-08 00:00:00+00:00,8.177266500128708,8.2448469182467,8.109685161296571,8.138648986816406,483800
2025-05-09 00:00:00+00:00,8.157956530026771,8.225537862620245,8.128993627894745,8.215883255004883,315600
2025-05-12 00:00:00+00:00,8.360700244379709,8.380009463208667,8.264156912377599,8.302774429321289,426700
2025-05-13 00:00:00+00:00,8.351044871912812,8.380008697509766,8.322081967030003,8.380008697509766,447000
2025-05-14 00:00:00+00:00,8.399317157810565,8.418626375252106,8.312427520751953,8.312427520751953,330100
2025-05-15 00:00:00+00:00,8.333820498982128,8.333820498982128,8.246300645626537,8.275474548339844,308000
2025-05-16 00:00:00+00:00,8.294922734186622,8.362994245184906,8.275474393467217,8.333820343017578,330500
2025-05-19 00:00:00+00:00,8.265750687301304,8.343545913696289,8.256026052153869,8.343545913696289,298800
2025-05-20 00:00:00+00:00,8.362995067400597,8.392168045043945,8.324097454745385,8.392168045043945,352400
2025-05-21 00:00:00+00:00,8.343546131835975,8.353270767237658,8.226853289192595,8.256026268005371,425100
2025-05-22 00:00:00+00:00,8.265751943449594,8.35327181829243,8.187956705232047,8.22685432434082,363200
2025-05-23 00:00:00+00:00,8.178231239318848,8.21712885448333,8.149058259793561,8.178231239318848,300000
2025-05-27 00:00:00+00:00,8.265749836485055,8.324096713971617,8.265749836485055,8.304647445678711,282000
2025-05-28 00:00:00+00:00,8.304648581219427,8.343546195731768,8.236577987670898,8.236577987670898,316900
2025-05-29 00:00:00+00:00,8.265751613030721,8.353271484375,8.246302340557612,8.353271484375,425300
2025-05-30 00:00:00+00:00,8.33382134119009,8.353270611631151,8.275475384651418,8.324097633361816,468500
2025-06-02 00:00:00+00:00,8.333822192736822,8.362996101379395,8.294924575272411,8.362996101379395,554300
2025-06-03 00:00:00+00:00,8.324097490551178,8.411616423857685,8.304648220443793,8.372718811035156,374200
2025-06-04 00:00:00+00:00,8.372717951848534,8.382442585904311,8.333820343017578,8.333820343017578,344600
2025-06-05 00:00:00+00:00,8.333821440918532,8.353270711592339,8.275475483681651,8.285200119018555,490000
2025-06-06 00:00:00+00:00,8.324098483914984,8.382444446415423,8.324098483914984,8.362996101379395,363500
2025-06-09 00:00:00+00:00,8.362995103373706,8.392168081142541,8.333821198212629,8.372718811035156,306200
2025-06-10 00:00:00+00:00,8.392167947185568,8.431065559387207,8.382443312287101,8.431065559387207,279000
2025-06-11 00:00:00+00:00,8.460239531872299,8.460239531872299,8.401893570402692,8.411617279052734,342400
2025-06-12 00:00:00+00:00,8.431065497459825,8.45051383972168,8.41161622780575,8.45051383972168,253700
2025-06-13 00:00:00+00:00,8.413296025685655,8.432884121760365,8.37411889947987,8.403501510620117,355400
2025-06-16 00:00:00+00:00,8.442678356012557,8.452472870752317,8.41329574584961,8.41329574584961,259200
2025-06-17 00:00:00+00:00,8.423091009692051,8.423091009692051,8.354530334472656,8.354530334472656,229100
2025-06-18 00:00:00+00:00,8.354530634823979,8.383914182712829,8.34473705291748,8.34473705291748,213000
2025-06-20 00:00:00+00:00,8.364324850083486,8.39370746285956,8.344736752918244,8.354530334472656,227800
2025-06-23 00:00:00+00:00,8.383912741493356,8.423089864554042,8.334941104153426,8.393706321716309,451200
2025-06-24 00:00:00+00:00,8.393707295319365,8.501445096775194,8.393707295319365,8.491650581359863,404000
2025-06-25 00:00:00+00:00,8.511239443360283,8.530828475952148,8.481856828528969,8.530828475952148,398600
2025-06-26 00:00:00+00:00,8.511238864275093,8.57000502399589,8.511238864275093,8.550415992736816,272900
2025-06-27 00:00:00+00:00,8.570004373710594,8.648358624688582,8.550415343937921,8.638564109802246,426600
2025-06-30 00:00:00+00:00,8.707124710083008,8.707124710083008,8.638564040485146,8.707124710083008,590600
2025-07-01 00:00:00+00:00,8.65815316456732,8.756095511544348,8.65815316456732,8.736507415771484,550500
2025-07-02 00:00:00+00:00,8.756094932556152,8.805066569834642,8.707124229333955,8.756094932556152,499300
2025-07-03 00:00:00+00:00,8.726712811971835,8.80506706237793,8.716918297156987,8.80506706237793,244300
2025-07-07 00:00:00+00:00,8.765890212598908,8.775684727721499,8.667947863542116,8.697330474853516,376400
2025-07-08 00:00:00+00:00,8.736507601287508,8.7463021164101,8.658153348419525,8.697330474853516,326800
2025-07-09 00:00:00+00:00,8.73650808900592,8.785479733296361,8.697330960384852,8.746302604675293,442600
2025-07-10 00:00:00+00:00,8.765890794590893,8.77568531036377,8.716919149782946,8.77568531036377,320700
2025-07-11 00:00:00+00:00,8.765890588971732,8.765890588971732,8.697330848282654,8.7169189453125,222600
2025-07-14 00:00:00+00:00,8.716919617917426,8.75609674905647,8.687537003077264,8.726714134216309,401100
2025-07-15 00:00:00+00:00,8.738548591314364,8.738548591314364,8.64978308303436,8.689234733581543,329600
2025-07-16 00:00:00+00:00,8.718822974669832,8.718822974669832,8.620193380961199,8.6990966796875,439800
2025-07-17 00:00:00+00:00,8.699096629672269,8.738548278808594,8.669508127970404,8.738548278808594,336300
2025-07-18 00:00:00+00:00,8.738548947806489,8.738548947806489,8.59060548736953,8.600468635559082,1207200
2025-07-21 00:00:00+00:00,8.610330543077161,8.669508489550545,8.610330543077161,8.64978313446045,425200
2025-07-22 00:00:00+00:00,8.649783330195797,8.67937183380127,8.630057034057769,8.67937183380127,231100
2025-07-23 00:00:00+00:00,8.67937172964139,8.758275032043457,8.659645433740094,8.758275032043457,271800
2025-07-24 00:00:00+00:00,8.75827533399395,8.787863838264428,8.70896053314209,8.70896053314209,484400
2025-07-25 00:00:00+00:00,8.738549178406295,8.778000831604004,8.699097525208584,8.778000831604004,327300
2025-07-28 00:00:00+00:00,8.748411936349488,8.748411936349488,8.699097136903235,8.718823432922363,325100
2025-07-29 00:00:00+00:00,8.708960284912798,8.728686580931926,8.679371781485674,8.718823432922363,362400
2025-07-30 00:00:00+00:00,8.728686580931926,8.758275084359052,8.679371781485674,8.718823432922363,519200
2025-07-31 00:00:00+00:00,8.76813848228464,8.76813848228464,8.649783524601132,8.70896053314209,619900
2025-08-01 00:00:00+00:00,8.649782975373618,8.669508330100925,8.52156487754077,8.580741882324219,576600
2025-08-04 00:00:00+00:00,8.58074207859652,8.630056877445089,8.551153575528,8.610330581665039,350900
2025-08-05 00:00:00+00:00,8.610330843147052,8.649783435905263,8.580742339179977,8.600468635559082,229200
2025-08-06 00:00:00+00:00,8.639919935247176,8.69909694076718,8.61033049188563,8.689234733581543,448100
2025-08-07 00:00:00+00:00,8.699097438473864,8.70896058682535,8.639920429568129,8.669508934020996,303400
2025-08-08 00:00:00+00:00,8.699097084941128,8.778000387343194,8.639920078440356,8.758275032043457,378000
2025-08-11 00:00:00+00:00,8.748411426243052,8.76813772111197,8.738548278808594,8.738548278808594,316300
2025-08-12 00:00:00+00:00,8.768138128089321,8.79772663116455,8.748411832304798,8.79772663116455,314100
2025-08-13 00:00:00+00:00,8.797726528393468,8.876629829406738,8.787863380616425,8.876629829406738,393900
2025-08-14 00:00:00+00:00,8.876630326504968,8.876630326504968,8.80759016940244,8.856904029846191,257600
2025-08-15 00:00:00+00:00,8.888685199136328,8.898616918504402,8.76950740814209,8.76950740814209,360400
2025-08-18 00:00:00+00:00,8.759575065625109,8.809232711791992,8.749644294104389,8.809232711791992,408900
2025-08-19 00:00:00+00:00,8.829095994610789,8.848958484445467,8.789370067800627,8.819164276123047,305300
2025-08-20 00:00:00+00:00,8.839027075663031,8.848958794498765,8.77943865693031,8.799301147460938,229100
2025-08-21 00:00:00+00:00,8.759575534087764,8.799301463717653,8.739713042843256,8.779438972473145,338000
2025-08-22 00:00:00+00:00,8.799300876426363,8.958205531481024,8.799300876426363,8.938342094421387,648300
2025-08-25 00:00:00+00:00,8.938342248791677,8.968136457754884,8.908548039828469,8.928410530090332,391000
2025-08-26 00:00:00+00:00,8.908548213760522,8.988000070640858,8.888684775970015,8.978068351745605,422700
2025-08-27 00:00:00+00:00,8.978068668107372,8.978068668107372,8.948274457512593,8.958206176757812,267800
2025-08-28 00:00:00+00:00,8.988000553023095,9.00786304473877,8.958206341879137,9.00786304473877,419700
2025-08-29 00:00:00+00:00,9.017794125109212,9.027725843833672,8.978068197352199,8.98799991607666,444300
2025-09-02 00:00:00+00:00,8.938342738267375,8.968136948862153,8.888685089182157,8.958206176757812,389600
2025-09-03 00:00:00+00:00,8.98800038735259,9.00786287870215,8.918479299776937,8.958206176757812,432900
2025-09-04 00:00:00+00:00,8.98799976185367,9.007862251820947,8.938342116224263,8.997931480407715,277800
2025-09-05 00:00:00+00:00,9.017794435605813,9.027726154672237,8.928410858289714,8.96813678741455,292100
2025-09-08 00:00:00+00:00,8.978068668107372,8.978068668107372,8.928411019022155,8.958206176757812,345500
2025-09-09 00:00:00+00:00,8.978068833594811,9.00786304473877,8.948274622450853,9.00786304473877,287100
2025-09-10 00:00:00+00:00,9.037657737731934,9.037657737731934,8.997931809204927,9.037657737731934,267500
2025-09-11 00:00:00+00:00,9.01779445431385,9.047588664434073,9.007862735226821,9.027726173400879,351600
2025-09-12 00:00:00+00:00,9.007862406384751,9.017794125109212,8.98799991607666,8.98799991607666,451500
2025-09-15 00:00:00+00:00,9.0,9.050000190734863,8.989999771118164,9.029999732971191,299300
2025-09-16 00:00:00+00:00,9.010000228881836,9.029999732971191,8.989999771118164,8.989999771118164,292600
2025-09-17 00:00:00+00:00,9.010000228881836,9.020000457763672,8.979999542236328,8.979999542236328,435700
2025-09-18 00:00:00+00:00,9.0,9.010000228881836,8.979999542236328,8.989999771118164,319500
2025-09-19 00:00:00+00:00,9.020000457763672,9.029999732971191,8.979999542236328,9.010000228881836,365900
2025-09-22 00:00:00+00:00,9.0,9.039999961853027,8.989999771118164,9.029999732971191,354000
2025-09-23 00:00:00+00:00,9.039999961853027,9.0600004196167,9.010000228881836,9.020000457763672,298400
2025-09-24 00:00:00+00:00,9.039999961853027,9.039999961853027,8.989999771118164,9.0,283400
2025-09-25 00:00:00+00:00,8.989999771118164,9.039999961853027,8.930000305175781,9.039999961853027,507400
2025-09-26 00:00:00+00:00,9.010000228881836,9.010000228881836,8.949999809265137,8.979999542236328,273800
