"('date', '')","('open', 'ARAY')","('high', 'ARAY')","('low', 'ARAY')","('close', 'ARAY')","('volume', 'ARAY')"
2025-01-13 00:00:00+00:00,2.140000104904175,2.25,2.069999933242798,2.240000009536743,1348900
2025-01-14 00:00:00+00:00,2.2699999809265137,2.2899999618530273,2.109999895095825,2.200000047683716,622400
2025-01-15 00:00:00+00:00,2.25,2.319999933242798,2.180000066757202,2.299999952316284,1247800
2025-01-16 00:00:00+00:00,2.309999942779541,2.3399999141693115,2.200000047683716,2.299999952316284,417500
2025-01-17 00:00:00+00:00,2.309999942779541,2.309999942779541,2.2200000286102295,2.240000009536743,379600
2025-01-21 00:00:00+00:00,2.2200000286102295,2.3299999237060547,2.200000047683716,2.240000009536743,882900
2025-01-22 00:00:00+00:00,2.2200000286102295,2.319999933242798,2.180000066757202,2.2799999713897705,551500
2025-01-23 00:00:00+00:00,2.259999990463257,2.3399999141693115,2.2200000286102295,2.2899999618530273,528300
2025-01-24 00:00:00+00:00,2.2300000190734863,2.2899999618530273,2.200000047683716,2.2799999713897705,839200
2025-01-27 00:00:00+00:00,2.2799999713897705,2.3399999141693115,2.200000047683716,2.2200000286102295,409000
2025-01-28 00:00:00+00:00,2.2300000190734863,2.2899999618530273,2.200000047683716,2.259999990463257,354000
2025-01-29 00:00:00+00:00,2.25,2.259999990463257,2.190000057220459,2.2200000286102295,313000
2025-01-30 00:00:00+00:00,2.240000009536743,2.369999885559082,2.2100000381469727,2.319999933242798,557600
2025-01-31 00:00:00+00:00,2.3299999237060547,2.3299999237060547,2.2200000286102295,2.2300000190734863,509100
2025-02-03 00:00:00+00:00,2.2200000286102295,2.25,2.1500000953674316,2.190000057220459,527500
2025-02-04 00:00:00+00:00,2.200000047683716,2.3499999046325684,2.190000057220459,2.3299999237060547,736800
2025-02-05 00:00:00+00:00,2.319999933242798,2.5,2.2799999713897705,2.490000009536743,1593100
2025-02-06 00:00:00+00:00,2.5999999046325684,2.950000047683716,2.569999933242798,2.690000057220459,2995400
2025-02-07 00:00:00+00:00,2.680000066757202,2.690000057220459,2.4200000762939453,2.430000066757202,1112600
2025-02-10 00:00:00+00:00,2.5,2.549999952316284,2.369999885559082,2.450000047683716,913300
2025-02-11 00:00:00+00:00,2.4000000953674316,2.4700000286102295,2.2799999713897705,2.2899999618530273,1215900
2025-02-12 00:00:00+00:00,2.2200000286102295,2.2699999809265137,2.190000057220459,2.2300000190734863,1006900
2025-02-13 00:00:00+00:00,2.25,2.2799999713897705,2.190000057220459,2.2799999713897705,766200
2025-02-14 00:00:00+00:00,2.299999952316284,2.3299999237060547,2.2200000286102295,2.2300000190734863,547900
2025-02-18 00:00:00+00:00,2.2300000190734863,2.2899999618530273,2.2200000286102295,2.2300000190734863,619200
2025-02-19 00:00:00+00:00,2.2699999809265137,2.319999933242798,2.1700000762939453,2.25,801500
2025-02-20 00:00:00+00:00,2.200000047683716,2.2200000286102295,2.130000114440918,2.1600000858306885,1068100
2025-02-21 00:00:00+00:00,2.200000047683716,2.200000047683716,2.069999933242798,2.109999895095825,765100
2025-02-24 00:00:00+00:00,2.119999885559082,2.130000114440918,2.049999952316284,2.059999942779541,842100
2025-02-25 00:00:00+00:00,2.069999933242798,2.0899999141693115,1.9900000095367432,2.0199999809265137,574200
2025-02-26 00:00:00+00:00,2.0299999713897705,2.130000114440918,2.009999990463257,2.049999952316284,524500
2025-02-27 00:00:00+00:00,2.0399999618530273,2.049999952316284,1.9600000381469727,2.0,547800
2025-02-28 00:00:00+00:00,1.9900000095367432,2.009999990463257,1.9299999475479126,2.009999990463257,683400
2025-03-03 00:00:00+00:00,2.009999990463257,2.0199999809265137,1.899999976158142,1.9199999570846558,739300
2025-03-04 00:00:00+00:00,1.8799999952316284,1.909999966621399,1.7999999523162842,1.850000023841858,829700
2025-03-05 00:00:00+00:00,1.840000033378601,1.940000057220459,1.8300000429153442,1.909999966621399,439100
2025-03-06 00:00:00+00:00,1.9199999570846558,1.940000057220459,1.809999942779541,1.8300000429153442,494000
2025-03-07 00:00:00+00:00,1.850000023841858,1.8899999856948853,1.7999999523162842,1.8600000143051147,499300
2025-03-10 00:00:00+00:00,1.8300000429153442,1.8600000143051147,1.7599999904632568,1.7899999618530273,607300
2025-03-11 00:00:00+00:00,1.7899999618530273,1.850000023841858,1.75,1.8200000524520874,358700
2025-03-12 00:00:00+00:00,1.8300000429153442,1.850000023841858,1.7799999713897705,1.8200000524520874,261000
2025-03-13 00:00:00+00:00,1.8200000524520874,1.8200000524520874,1.7300000190734863,1.7400000095367432,354300
2025-03-14 00:00:00+00:00,1.7400000095367432,1.850000023841858,1.7400000095367432,1.8300000429153442,437600
2025-03-17 00:00:00+00:00,1.8300000429153442,1.8899999856948853,1.8200000524520874,1.8700000047683716,222600
2025-03-18 00:00:00+00:00,1.850000023841858,1.8600000143051147,1.7999999523162842,1.8200000524520874,291700
2025-03-19 00:00:00+00:00,1.8200000524520874,1.8899999856948853,1.809999942779541,1.8700000047683716,259900
2025-03-20 00:00:00+00:00,1.8600000143051147,1.8700000047683716,1.8300000429153442,1.850000023841858,317800
2025-03-21 00:00:00+00:00,1.8200000524520874,1.8700000047683716,1.7899999618530273,1.8600000143051147,708700
2025-03-24 00:00:00+00:00,1.8700000047683716,1.9299999475479126,1.8700000047683716,1.899999976158142,303600
2025-03-25 00:00:00+00:00,1.899999976158142,1.9299999475479126,1.8700000047683716,1.899999976158142,247500
2025-03-26 00:00:00+00:00,1.909999966621399,1.909999966621399,1.850000023841858,1.8700000047683716,280200
2025-03-27 00:00:00+00:00,1.8799999952316284,1.909999966621399,1.8300000429153442,1.8899999856948853,375300
2025-03-28 00:00:00+00:00,1.899999976158142,1.899999976158142,1.7799999713897705,1.8200000524520874,366100
2025-03-31 00:00:00+00:00,1.7899999618530273,1.8200000524520874,1.75,1.7899999618530273,366000
2025-04-01 00:00:00+00:00,1.7599999904632568,1.8200000524520874,1.7599999904632568,1.7799999713897705,670700
2025-04-02 00:00:00+00:00,1.7699999809265137,1.850000023841858,1.7599999904632568,1.8200000524520874,715500
2025-04-03 00:00:00+00:00,1.7599999904632568,1.8200000524520874,1.6699999570846558,1.690000057220459,1232100
2025-04-04 00:00:00+00:00,1.6200000047683716,1.659999966621399,1.5499999523162842,1.5700000524520874,999600
2025-04-07 00:00:00+00:00,1.5299999713897705,1.659999966621399,1.4299999475479126,1.5700000524520874,1006700
2025-04-08 00:00:00+00:00,1.649999976158142,1.649999976158142,1.5099999904632568,1.5299999713897705,774300
2025-04-09 00:00:00+00:00,1.5499999523162842,1.649999976158142,1.4600000381469727,1.590000033378601,649200
2025-04-10 00:00:00+00:00,1.5299999713897705,1.5499999523162842,1.440000057220459,1.4800000190734863,525000
2025-04-11 00:00:00+00:00,1.4700000286102295,1.4800000190734863,1.409999966621399,1.4600000381469727,473300
2025-04-14 00:00:00+00:00,1.4800000190734863,1.5199999809265137,1.4500000476837158,1.5099999904632568,678100
2025-04-15 00:00:00+00:00,1.5299999713897705,1.5499999523162842,1.4600000381469727,1.5,639500
2025-04-16 00:00:00+00:00,1.4900000095367432,1.5,1.4199999570846558,1.4600000381469727,593500
2025-04-17 00:00:00+00:00,1.4500000476837158,1.5,1.4299999475479126,1.4800000190734863,549900
2025-04-21 00:00:00+00:00,1.4500000476837158,1.4800000190734863,1.4299999475479126,1.4500000476837158,400000
2025-04-22 00:00:00+00:00,1.4800000190734863,1.5299999713897705,1.4600000381469727,1.5199999809265137,333000
2025-04-23 00:00:00+00:00,1.590000033378601,1.6299999952316284,1.5299999713897705,1.5299999713897705,424400
2025-04-24 00:00:00+00:00,1.5399999618530273,1.5700000524520874,1.5299999713897705,1.5399999618530273,382500
2025-04-25 00:00:00+00:00,1.5399999618530273,1.590000033378601,1.5299999713897705,1.5800000429153442,494900
2025-04-28 00:00:00+00:00,1.5800000429153442,1.6200000047683716,1.559999942779541,1.6100000143051147,361300
2025-04-29 00:00:00+00:00,1.6200000047683716,1.649999976158142,1.590000033378601,1.6200000047683716,405200
2025-04-30 00:00:00+00:00,1.590000033378601,1.6100000143051147,1.5199999809265137,1.5499999523162842,874700
2025-05-01 00:00:00+00:00,1.5399999618530273,1.559999942779541,1.340000033378601,1.350000023841858,2353500
2025-05-02 00:00:00+00:00,1.3899999856948853,1.399999976158142,1.3600000143051147,1.3700000047683716,704100
2025-05-05 00:00:00+00:00,1.3600000143051147,1.3700000047683716,1.2999999523162842,1.309999942779541,957200
2025-05-06 00:00:00+00:00,1.309999942779541,1.3300000429153442,1.2799999713897705,1.2999999523162842,1069600
2025-05-07 00:00:00+00:00,1.309999942779541,1.3799999952316284,1.2799999713897705,1.3600000143051147,754400
2025-05-08 00:00:00+00:00,1.3899999856948853,1.5399999618530273,1.3799999952316284,1.4900000095367432,823600
2025-05-09 00:00:00+00:00,1.4900000095367432,1.5399999618530273,1.4800000190734863,1.5099999904632568,572100
2025-05-12 00:00:00+00:00,1.600000023841858,1.7100000381469727,1.600000023841858,1.659999966621399,1158700
2025-05-13 00:00:00+00:00,1.6799999475479126,1.6799999475479126,1.6200000047683716,1.659999966621399,612100
2025-05-14 00:00:00+00:00,1.649999976158142,1.6799999475479126,1.5800000429153442,1.590000033378601,1325800
2025-05-15 00:00:00+00:00,1.5800000429153442,1.600000023841858,1.559999942779541,1.590000033378601,312500
2025-05-16 00:00:00+00:00,1.6100000143051147,1.6399999856948853,1.600000023841858,1.6200000047683716,456100
2025-05-19 00:00:00+00:00,1.559999942779541,1.6299999952316284,1.559999942779541,1.6200000047683716,625400
2025-05-20 00:00:00+00:00,1.6299999952316284,1.75,1.6299999952316284,1.7400000095367432,800400
2025-05-21 00:00:00+00:00,1.7699999809265137,1.7699999809265137,1.600000023841858,1.6200000047683716,681500
2025-05-22 00:00:00+00:00,1.6200000047683716,1.6200000047683716,1.5700000524520874,1.5800000429153442,375300
2025-05-23 00:00:00+00:00,1.5299999713897705,1.5800000429153442,1.5299999713897705,1.5700000524520874,519900
2025-05-27 00:00:00+00:00,1.5700000524520874,1.649999976158142,1.5700000524520874,1.6399999856948853,606000
2025-05-28 00:00:00+00:00,1.6399999856948853,1.649999976158142,1.590000033378601,1.590000033378601,470500
2025-05-29 00:00:00+00:00,1.6100000143051147,1.6399999856948853,1.5800000429153442,1.5800000429153442,567000
2025-05-30 00:00:00+00:00,1.5700000524520874,1.6100000143051147,1.5299999713897705,1.5299999713897705,543400
2025-06-02 00:00:00+00:00,1.5099999904632568,1.5700000524520874,1.4900000095367432,1.5499999523162842,959000
2025-06-03 00:00:00+00:00,1.5499999523162842,1.5700000524520874,1.5,1.5700000524520874,770100
2025-06-04 00:00:00+00:00,1.559999942779541,1.600000023841858,1.5499999523162842,1.590000033378601,801100
2025-06-05 00:00:00+00:00,1.5700000524520874,1.600000023841858,1.5199999809265137,1.5199999809265137,445400
2025-06-06 00:00:00+00:00,1.2300000190734863,1.2999999523162842,1.1399999856948853,1.2899999618530273,7530200
2025-06-09 00:00:00+00:00,1.2999999523162842,1.3300000429153442,1.2599999904632568,1.2799999713897705,1367100
2025-06-10 00:00:00+00:00,1.2799999713897705,1.2899999618530273,1.2400000095367432,1.2799999713897705,1159900
2025-06-11 00:00:00+00:00,1.2799999713897705,1.309999942779541,1.25,1.25,921100
2025-06-12 00:00:00+00:00,1.2699999809265137,1.2799999713897705,1.2400000095367432,1.25,1040400
2025-06-13 00:00:00+00:00,1.2300000190734863,1.2599999904632568,1.2100000381469727,1.2200000286102295,808600
2025-06-16 00:00:00+00:00,1.2200000286102295,1.2300000190734863,1.2100000381469727,1.2300000190734863,493900
2025-06-17 00:00:00+00:00,1.2699999809265137,1.2899999618530273,1.2300000190734863,1.2300000190734863,1024600
2025-06-18 00:00:00+00:00,1.2200000286102295,1.2599999904632568,1.2100000381469727,1.2300000190734863,765000
2025-06-20 00:00:00+00:00,1.2400000095367432,1.2599999904632568,1.2200000286102295,1.2200000286102295,610800
2025-06-23 00:00:00+00:00,1.2200000286102295,1.25,1.2200000286102295,1.25,367600
2025-06-24 00:00:00+00:00,1.2400000095367432,1.3200000524520874,1.2400000095367432,1.309999942779541,909300
2025-06-25 00:00:00+00:00,1.3200000524520874,1.3700000047683716,1.2799999713897705,1.340000033378601,1510100
2025-06-26 00:00:00+00:00,1.3600000143051147,1.3799999952316284,1.309999942779541,1.3200000524520874,1050000
2025-06-27 00:00:00+00:00,1.3300000429153442,1.409999966621399,1.3200000524520874,1.3799999952316284,2194400
2025-06-30 00:00:00+00:00,1.3799999952316284,1.3899999856948853,1.350000023841858,1.3700000047683716,806500
2025-07-01 00:00:00+00:00,1.3600000143051147,1.3799999952316284,1.340000033378601,1.3600000143051147,835700
2025-07-02 00:00:00+00:00,1.350000023841858,1.409999966621399,1.350000023841858,1.3899999856948853,974000
2025-07-03 00:00:00+00:00,1.409999966621399,1.4299999475479126,1.399999976158142,1.4199999570846558,486900
2025-07-07 00:00:00+00:00,1.4299999475479126,1.4299999475479126,1.340000033378601,1.340000033378601,765600
2025-07-08 00:00:00+00:00,1.350000023841858,1.399999976158142,1.350000023841858,1.3799999952316284,655500
2025-07-09 00:00:00+00:00,1.399999976158142,1.4199999570846558,1.3799999952316284,1.4199999570846558,517900
2025-07-10 00:00:00+00:00,1.4199999570846558,1.4500000476837158,1.3899999856948853,1.409999966621399,608300
2025-07-11 00:00:00+00:00,1.3899999856948853,1.4199999570846558,1.350000023841858,1.3600000143051147,431000
2025-07-14 00:00:00+00:00,1.3600000143051147,1.3799999952316284,1.3300000429153442,1.3600000143051147,501100
2025-07-15 00:00:00+00:00,1.3899999856948853,1.3899999856948853,1.3300000429153442,1.3300000429153442,627100
2025-07-16 00:00:00+00:00,1.3300000429153442,1.350000023841858,1.2999999523162842,1.350000023841858,846600
2025-07-17 00:00:00+00:00,1.350000023841858,1.399999976158142,1.350000023841858,1.3600000143051147,729600
2025-07-18 00:00:00+00:00,1.3899999856948853,1.399999976158142,1.3300000429153442,1.340000033378601,953500
2025-07-21 00:00:00+00:00,1.340000033378601,1.3799999952316284,1.3300000429153442,1.340000033378601,691200
2025-07-22 00:00:00+00:00,1.3600000143051147,1.3899999856948853,1.340000033378601,1.3600000143051147,697700
2025-07-23 00:00:00+00:00,1.3799999952316284,1.4199999570846558,1.3700000047683716,1.409999966621399,861400
2025-07-24 00:00:00+00:00,1.399999976158142,1.409999966621399,1.3700000047683716,1.3700000047683716,802900
2025-07-25 00:00:00+00:00,1.3799999952316284,1.399999976158142,1.350000023841858,1.3600000143051147,510600
2025-07-28 00:00:00+00:00,1.3799999952316284,1.399999976158142,1.3600000143051147,1.3899999856948853,544400
2025-07-29 00:00:00+00:00,1.3899999856948853,1.399999976158142,1.3700000047683716,1.3700000047683716,597000
2025-07-30 00:00:00+00:00,1.3799999952316284,1.3899999856948853,1.340000033378601,1.340000033378601,482700
2025-07-31 00:00:00+00:00,1.3300000429153442,1.3600000143051147,1.2999999523162842,1.309999942779541,788800
2025-08-01 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2599999904632568,1.2799999713897705,645000
2025-08-04 00:00:00+00:00,1.2899999618530273,1.2899999618530273,1.2699999809265137,1.2899999618530273,654500
2025-08-05 00:00:00+00:00,1.2899999618530273,1.309999942779541,1.2699999809265137,1.2999999523162842,398000
2025-08-06 00:00:00+00:00,1.309999942779541,1.3200000524520874,1.2999999523162842,1.309999942779541,350100
2025-08-07 00:00:00+00:00,1.309999942779541,1.3300000429153442,1.2899999618530273,1.3200000524520874,834000
2025-08-08 00:00:00+00:00,1.340000033378601,1.399999976158142,1.3200000524520874,1.3899999856948853,699900
2025-08-11 00:00:00+00:00,1.3899999856948853,1.399999976158142,1.350000023841858,1.3600000143051147,678300
2025-08-12 00:00:00+00:00,1.3700000047683716,1.4900000095367432,1.3700000047683716,1.4800000190734863,848000
2025-08-13 00:00:00+00:00,1.4900000095367432,1.5299999713897705,1.4700000286102295,1.4900000095367432,1279600
2025-08-14 00:00:00+00:00,1.4500000476837158,1.5199999809265137,1.3700000047683716,1.4600000381469727,1829500
2025-08-15 00:00:00+00:00,1.4800000190734863,1.4800000190734863,1.3799999952316284,1.399999976158142,1214600
2025-08-18 00:00:00+00:00,1.399999976158142,1.6399999856948853,1.399999976158142,1.6200000047683716,1982900
2025-08-19 00:00:00+00:00,1.600000023841858,1.6200000047683716,1.5,1.5099999904632568,1049700
2025-08-20 00:00:00+00:00,1.5199999809265137,1.5299999713897705,1.4800000190734863,1.5099999904632568,1095600
2025-08-21 00:00:00+00:00,1.5,1.5700000524520874,1.5,1.559999942779541,495600
2025-08-22 00:00:00+00:00,1.5499999523162842,1.600000023841858,1.5499999523162842,1.590000033378601,629100
2025-08-25 00:00:00+00:00,1.590000033378601,1.600000023841858,1.5499999523162842,1.5499999523162842,539200
2025-08-26 00:00:00+00:00,1.5499999523162842,1.5700000524520874,1.5399999618530273,1.5499999523162842,549300
2025-08-27 00:00:00+00:00,1.5499999523162842,1.590000033378601,1.5499999523162842,1.5700000524520874,633600
2025-08-28 00:00:00+00:00,1.5700000524520874,1.5700000524520874,1.5299999713897705,1.559999942779541,568900
2025-08-29 00:00:00+00:00,1.559999942779541,1.559999942779541,1.5199999809265137,1.5199999809265137,556200
2025-09-02 00:00:00+00:00,1.5,1.5199999809265137,1.4800000190734863,1.4900000095367432,467500
2025-09-03 00:00:00+00:00,1.4800000190734863,1.5399999618530273,1.4600000381469727,1.4600000381469727,407700
2025-09-04 00:00:00+00:00,1.4600000381469727,1.5099999904632568,1.4600000381469727,1.5099999904632568,474400
2025-09-05 00:00:00+00:00,1.5,1.5299999713897705,1.4900000095367432,1.5099999904632568,787500
2025-09-08 00:00:00+00:00,1.5099999904632568,1.600000023841858,1.4900000095367432,1.5499999523162842,849700
2025-09-09 00:00:00+00:00,1.5399999618530273,1.6200000047683716,1.5399999618530273,1.600000023841858,736100
2025-09-10 00:00:00+00:00,1.590000033378601,1.6399999856948853,1.5399999618530273,1.5499999523162842,711200
2025-09-11 00:00:00+00:00,1.559999942779541,1.600000023841858,1.559999942779541,1.590000033378601,453700
2025-09-12 00:00:00+00:00,1.6100000143051147,1.649999976158142,1.5499999523162842,1.5700000524520874,1542300
2025-09-15 00:00:00+00:00,1.559999942779541,1.6200000047683716,1.559999942779541,1.6100000143051147,921200
2025-09-16 00:00:00+00:00,1.6100000143051147,1.649999976158142,1.5800000429153442,1.6100000143051147,816400
2025-09-17 00:00:00+00:00,1.600000023841858,1.659999966621399,1.590000033378601,1.590000033378601,536500
2025-09-18 00:00:00+00:00,1.6100000143051147,1.7400000095367432,1.6100000143051147,1.7400000095367432,882700
2025-09-19 00:00:00+00:00,1.75,1.7599999904632568,1.659999966621399,1.6699999570846558,1169400
2025-09-22 00:00:00+00:00,1.6699999570846558,1.8300000429153442,1.6699999570846558,1.7899999618530273,1250400
2025-09-23 00:00:00+00:00,1.7899999618530273,1.7899999618530273,1.7100000381469727,1.7200000286102295,798800
2025-09-24 00:00:00+00:00,1.7300000190734863,1.7899999618530273,1.7200000286102295,1.7699999809265137,502200
2025-09-25 00:00:00+00:00,1.7599999904632568,1.7899999618530273,1.659999966621399,1.6699999570846558,776800
2025-09-26 00:00:00+00:00,1.7300000190734863,1.7400000095367432,1.659999966621399,1.6699999570846558,693900
