"('date', '')","('open', 'AEVA')","('high', 'AEVA')","('low', 'AEVA')","('close', 'AEVA')","('volume', 'AEVA')"
2025-01-27 00:00:00+00:00,4.21999979019165,4.28000020980835,3.9700000286102295,4.079999923706055,465300
2025-01-28 00:00:00+00:00,4.079999923706055,4.119999885559082,3.869999885559082,3.9700000286102295,345800
2025-01-29 00:00:00+00:00,4.150000095367432,4.28000020980835,3.930000066757202,4.110000133514404,365900
2025-01-30 00:00:00+00:00,4.170000076293945,4.210000038146973,4.0,4.050000190734863,167400
2025-01-31 00:00:00+00:00,4.050000190734863,4.619999885559082,4.050000190734863,4.239999771118164,569100
2025-02-03 00:00:00+00:00,4.050000190734863,4.139999866485596,3.990000009536743,4.010000228881836,347500
2025-02-04 00:00:00+00:00,4.03000020980835,4.0980000495910645,3.890000104904175,4.0,371900
2025-02-05 00:00:00+00:00,4.010000228881836,4.03000020980835,3.9100000858306885,4.010000228881836,214900
2025-02-06 00:00:00+00:00,4.010000228881836,4.400000095367432,4.004000186920166,4.260000228881836,430500
2025-02-07 00:00:00+00:00,4.260000228881836,4.340000152587891,4.050000190734863,4.170000076293945,241600
2025-02-10 00:00:00+00:00,4.199999809265137,4.369999885559082,4.079999923706055,4.099999904632568,318200
2025-02-11 00:00:00+00:00,4.099999904632568,4.550000190734863,4.099999904632568,4.119999885559082,727500
2025-02-12 00:00:00+00:00,4.099999904632568,4.139999866485596,4.010000228881836,4.059999942779541,327500
2025-02-13 00:00:00+00:00,4.130000114440918,4.210000038146973,4.010000228881836,4.190000057220459,271200
2025-02-14 00:00:00+00:00,4.25,4.349999904632568,4.199999809265137,4.230000019073486,275300
2025-02-18 00:00:00+00:00,4.179999828338623,4.329999923706055,4.105000019073486,4.230000019073486,254900
2025-02-19 00:00:00+00:00,4.230000019073486,4.340000152587891,4.159999847412109,4.289999961853027,225700
2025-02-20 00:00:00+00:00,4.260000228881836,4.309999942779541,4.0,4.070000171661377,258400
2025-02-21 00:00:00+00:00,4.119999885559082,4.135000228881836,3.9040000438690186,3.9100000858306885,328600
2025-02-24 00:00:00+00:00,3.9100000858306885,3.9649999141693115,3.759999990463257,3.819999933242798,297300
2025-02-25 00:00:00+00:00,3.8499999046325684,3.890000104904175,3.6600000858306885,3.6600000858306885,408700
2025-02-26 00:00:00+00:00,3.759999990463257,3.819999933242798,3.630000114440918,3.6600000858306885,252600
2025-02-27 00:00:00+00:00,3.6600000858306885,3.690000057220459,3.5199999809265137,3.5199999809265137,293200
2025-02-28 00:00:00+00:00,3.5,3.5799999237060547,3.369999885559082,3.5799999237060547,217200
2025-03-03 00:00:00+00:00,3.619999885559082,3.631999969482422,3.305000066757202,3.3299999237060547,338200
2025-03-04 00:00:00+00:00,3.240000009536743,3.3450000286102295,3.119999885559082,3.25,353600
2025-03-05 00:00:00+00:00,3.25,3.3299999237060547,3.180000066757202,3.309999942779541,305500
2025-03-06 00:00:00+00:00,3.25,3.3399999141693115,3.069999933242798,3.0899999141693115,352800
2025-03-07 00:00:00+00:00,3.0899999141693115,3.1600000858306885,2.9700000286102295,3.130000114440918,445600
2025-03-10 00:00:00+00:00,3.0399999618530273,3.0829999446868896,2.6500000953674316,2.680000066757202,391900
2025-03-11 00:00:00+00:00,2.6500000953674316,2.6700000762939453,2.5199999809265137,2.5950000286102295,395300
2025-03-12 00:00:00+00:00,2.690000057220459,2.8299999237060547,2.677999973297119,2.740000009536743,298100
2025-03-13 00:00:00+00:00,2.759999990463257,2.7799999713897705,2.575000047683716,2.5899999141693115,301500
2025-03-14 00:00:00+00:00,2.6500000953674316,2.7300000190734863,2.640000104904175,2.7200000286102295,227700
2025-03-17 00:00:00+00:00,2.700000047683716,2.8399999141693115,2.700000047683716,2.799999952316284,211700
2025-03-18 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.640000104904175,2.680000066757202,318800
2025-03-19 00:00:00+00:00,2.9000000953674316,3.3919999599456787,2.9000000953674316,3.109999895095825,1296500
2025-03-20 00:00:00+00:00,3.200000047683716,4.309999942779541,3.200000047683716,4.190000057220459,4622200
2025-03-21 00:00:00+00:00,4.190000057220459,4.260000228881836,4.010000228881836,4.190000057220459,1210400
2025-03-24 00:00:00+00:00,4.199999809265137,4.829999923706055,4.190000057220459,4.739999771118164,3217700
2025-03-25 00:00:00+00:00,4.78000020980835,5.199999809265137,4.71999979019165,5.190000057220459,1879400
2025-03-26 00:00:00+00:00,5.110000133514404,5.809999942779541,5.090000152587891,5.800000190734863,2732300
2025-03-27 00:00:00+00:00,5.849999904632568,6.449999809265137,5.820000171661377,6.380000114440918,3397000
2025-03-28 00:00:00+00:00,6.409999847412109,7.070000171661377,6.300000190734863,6.710000038146973,3944000
2025-03-31 00:00:00+00:00,6.21999979019165,7.010000228881836,6.21999979019165,7.0,2778300
2025-04-01 00:00:00+00:00,7.269999980926514,7.53000020980835,6.75,7.260000228881836,2199200
2025-04-02 00:00:00+00:00,7.150000095367432,7.449999809265137,6.929999828338623,7.170000076293945,1074700
2025-04-03 00:00:00+00:00,6.449999809265137,7.40500020980835,6.400000095367432,7.309999942779541,912500
2025-04-04 00:00:00+00:00,7.03000020980835,7.050000190734863,6.300000190734863,6.570000171661377,1075400
2025-04-07 00:00:00+00:00,6.46999979019165,6.739999771118164,6.070000171661377,6.340000152587891,1166600
2025-04-08 00:00:00+00:00,6.559999942779541,6.71999979019165,5.800000190734863,5.909999847412109,1099900
2025-04-09 00:00:00+00:00,5.860000133514404,7.400000095367432,5.811999797821045,7.289999961853027,1130900
2025-04-10 00:00:00+00:00,7.070000171661377,7.519999980926514,6.920000076293945,7.510000228881836,796200
2025-04-11 00:00:00+00:00,7.409999847412109,7.73799991607666,7.159999847412109,7.329999923706055,671800
2025-04-14 00:00:00+00:00,7.5,7.5,6.829999923706055,7.179999828338623,866500
2025-04-15 00:00:00+00:00,7.119999885559082,8.119999885559082,7.074999809265137,7.800000190734863,2495300
2025-04-16 00:00:00+00:00,7.610000133514404,8.0600004196167,6.920000076293945,7.170000076293945,1609400
2025-04-17 00:00:00+00:00,7.099999904632568,7.610000133514404,7.059999942779541,7.289999961853027,1131100
2025-04-21 00:00:00+00:00,7.239999771118164,7.239999771118164,6.099999904632568,6.295000076293945,1569900
2025-04-22 00:00:00+00:00,6.300000190734863,6.460000038146973,6.111000061035156,6.179999828338623,979900
2025-04-23 00:00:00+00:00,6.425000190734863,7.179999828338623,6.425000190734863,6.739999771118164,1056200
2025-04-24 00:00:00+00:00,6.739999771118164,7.494999885559082,6.650000095367432,7.489999771118164,926900
2025-04-25 00:00:00+00:00,7.489999771118164,7.5,7.150000095367432,7.320000171661377,816200
2025-04-28 00:00:00+00:00,7.320000171661377,7.760000228881836,6.900000095367432,7.179999828338623,788100
2025-04-29 00:00:00+00:00,7.130000114440918,7.449999809265137,7.110000133514404,7.320000171661377,725300
2025-04-30 00:00:00+00:00,7.0,7.239999771118164,6.860000133514404,7.110000133514404,562100
2025-05-01 00:00:00+00:00,7.139999866485596,7.460000038146973,7.099999904632568,7.170000076293945,622300
2025-05-02 00:00:00+00:00,7.25,7.71999979019165,7.25,7.679999828338623,1482900
2025-05-05 00:00:00+00:00,7.679999828338623,7.980000019073486,7.460000038146973,7.789999961853027,1582500
2025-05-06 00:00:00+00:00,7.619999885559082,9.524999618530273,7.5,9.210000038146973,3967200
2025-05-07 00:00:00+00:00,9.15999984741211,9.170000076293945,8.531000137329102,9.069999694824219,1983400
2025-05-08 00:00:00+00:00,9.300000190734863,10.739999771118164,9.0,10.1899995803833,2700800
2025-05-09 00:00:00+00:00,10.270000457763672,11.119999885559082,10.210000038146973,11.119999885559082,2670000
2025-05-12 00:00:00+00:00,11.5,13.050000190734863,11.484999656677246,13.029999732971191,3633500
2025-05-13 00:00:00+00:00,13.020000457763672,13.6899995803833,12.460000038146973,13.539999961853027,2658500
2025-05-14 00:00:00+00:00,13.930000305175781,14.470000267028809,13.029999732971191,14.449999809265137,2654500
2025-05-15 00:00:00+00:00,14.0,18.190000534057617,13.850000381469727,17.030000686645508,5311400
2025-05-16 00:00:00+00:00,17.0,18.739999771118164,17.0,18.440000534057617,4128000
2025-05-19 00:00:00+00:00,18.665000915527344,18.722000122070312,15.0600004196167,15.579999923706055,5542500
2025-05-20 00:00:00+00:00,14.800000190734863,15.449999809265137,13.741000175476074,14.960000038146973,3502600
2025-05-21 00:00:00+00:00,14.84000015258789,14.958000183105469,13.84000015258789,14.199999809265137,2467900
2025-05-22 00:00:00+00:00,14.180000305175781,16.489999771118164,14.15999984741211,16.100000381469727,3530900
2025-05-23 00:00:00+00:00,15.779999732971191,16.125,15.329999923706055,16.049999237060547,1567000
2025-05-27 00:00:00+00:00,16.489999771118164,17.530000686645508,15.751999855041504,16.1299991607666,1581800
2025-05-28 00:00:00+00:00,16.3700008392334,17.934999465942383,16.049999237060547,17.25,2222500
2025-05-29 00:00:00+00:00,17.600000381469727,17.600000381469727,16.360000610351562,17.31999969482422,1540500
2025-05-30 00:00:00+00:00,17.31999969482422,18.690000534057617,16.809999465942383,18.270000457763672,1830800
2025-06-02 00:00:00+00:00,17.989999771118164,18.0,16.600000381469727,17.31999969482422,1556500
2025-06-03 00:00:00+00:00,17.53499984741211,19.780000686645508,16.96500015258789,19.709999084472656,2243500
2025-06-04 00:00:00+00:00,19.68000030517578,20.68000030517578,18.969999313354492,20.530000686645508,1802200
2025-06-05 00:00:00+00:00,20.809999465942383,20.989999771118164,18.75,19.049999237060547,1869000
2025-06-06 00:00:00+00:00,19.639999389648438,21.108999252319336,19.520000457763672,20.899999618530273,1459000
2025-06-09 00:00:00+00:00,21.459999084472656,21.850000381469727,20.634000778198242,21.780000686645508,1422100
2025-06-10 00:00:00+00:00,22.239999771118164,22.6299991607666,21.305999755859375,22.260000228881836,1577000
2025-06-11 00:00:00+00:00,22.530000686645508,23.950000762939453,21.969999313354492,23.34000015258789,2298300
2025-06-12 00:00:00+00:00,22.934999465942383,24.229999542236328,21.899999618530273,23.670000076293945,1746500
2025-06-13 00:00:00+00:00,22.71500015258789,24.239999771118164,22.389999389648438,23.059999465942383,1576500
2025-06-16 00:00:00+00:00,23.270000457763672,25.809999465942383,23.25,25.75,2073900
2025-06-17 00:00:00+00:00,25.639999389648438,26.760000228881836,25.450000762939453,25.81999969482422,2278000
2025-06-18 00:00:00+00:00,26.190000534057617,28.100000381469727,26.079999923706055,27.610000610351562,2705400
2025-06-20 00:00:00+00:00,27.719999313354492,27.916000366210938,23.280000686645508,25.1299991607666,4277700
2025-06-23 00:00:00+00:00,24.030000686645508,28.209999084472656,23.84000015258789,27.31999969482422,2796200
2025-06-24 00:00:00+00:00,28.1299991607666,31.25,27.6299991607666,29.969999313354492,3442100
2025-06-25 00:00:00+00:00,29.55500030517578,29.945999145507812,28.030000686645508,29.170000076293945,2026300
2025-06-26 00:00:00+00:00,29.559999465942383,34.41999816894531,29.486000061035156,33.560001373291016,2850500
2025-06-27 00:00:00+00:00,34.02000045776367,36.75899887084961,33.310001373291016,36.43000030517578,5537300
2025-06-30 00:00:00+00:00,36.9900016784668,38.79999923706055,35.119998931884766,37.790000915527344,4095700
2025-07-01 00:00:00+00:00,36.040000915527344,36.250999450683594,26.219999313354492,28.65999984741211,9650700
2025-07-02 00:00:00+00:00,28.459999084472656,31.3700008392334,26.739999771118164,30.8799991607666,4304500
2025-07-03 00:00:00+00:00,31.399999618530273,33.439998626708984,30.0,32.88999938964844,2356400
2025-07-07 00:00:00+00:00,32.19499969482422,33.90999984741211,30.6200008392334,33.619998931884766,2721000
2025-07-08 00:00:00+00:00,33.5099983215332,34.47700119018555,28.639999389648438,30.0,4731200
2025-07-09 00:00:00+00:00,30.899999618530273,32.96900177001953,29.81999969482422,30.920000076293945,2890500
2025-07-10 00:00:00+00:00,30.5,30.594999313354492,27.625999450683594,29.209999084472656,2989800
2025-07-11 00:00:00+00:00,28.309999465942383,28.5,25.670000076293945,26.100000381469727,2839400
2025-07-14 00:00:00+00:00,25.899999618530273,26.860000610351562,25.260000228881836,26.770000457763672,1905600
2025-07-15 00:00:00+00:00,27.790000915527344,28.299999237060547,26.440000534057617,26.5,2617500
2025-07-16 00:00:00+00:00,27.309999465942383,27.799999237060547,25.600000381469727,27.559999465942383,2688100
2025-07-17 00:00:00+00:00,28.18000030517578,31.43000030517578,27.850000381469727,30.68000030517578,3593800
2025-07-18 00:00:00+00:00,31.0,33.2400016784668,30.209999084472656,32.22999954223633,3175600
2025-07-21 00:00:00+00:00,32.61000061035156,32.79199981689453,26.40999984741211,26.56999969482422,3617200
2025-07-22 00:00:00+00:00,26.75,26.989999771118164,24.68000030517578,25.860000610351562,2184300
2025-07-23 00:00:00+00:00,26.0,26.219999313354492,23.690000534057617,24.924999237060547,2387600
2025-07-24 00:00:00+00:00,24.90999984741211,24.90999984741211,23.399999618530273,23.56999969482422,1700300
2025-07-25 00:00:00+00:00,23.5,23.56999969482422,21.479999542236328,21.489999771118164,2787400
2025-07-28 00:00:00+00:00,22.235000610351562,22.329999923706055,21.399999618530273,22.0,1947300
2025-07-29 00:00:00+00:00,22.860000610351562,23.423999786376953,20.325000762939453,20.43000030517578,2085800
2025-07-30 00:00:00+00:00,20.549999237060547,20.6299991607666,18.899999618530273,19.43000030517578,2675800
2025-07-31 00:00:00+00:00,20.020000457763672,20.020000457763672,18.399999618530273,18.639999389648438,2532800
2025-08-01 00:00:00+00:00,17.30500030517578,17.440000534057617,15.229999542236328,15.845000267028809,3895600
2025-08-04 00:00:00+00:00,16.459999084472656,16.738000869750977,15.039999961853027,15.3100004196167,3319100
2025-08-05 00:00:00+00:00,15.510000228881836,15.979999542236328,14.050000190734863,14.694999694824219,3412500
2025-08-06 00:00:00+00:00,14.670000076293945,14.880000114440918,13.729999542236328,13.760000228881836,2741800
2025-08-07 00:00:00+00:00,14.140000343322754,14.359999656677246,12.281000137329102,12.414999961853027,2912900
2025-08-08 00:00:00+00:00,12.600000381469727,13.890000343322754,12.600000381469727,13.180000305175781,3346200
2025-08-11 00:00:00+00:00,13.069999694824219,14.239999771118164,12.449999809265137,13.600000381469727,2887000
2025-08-12 00:00:00+00:00,13.600000381469727,14.600000381469727,13.109999656677246,13.779999732971191,2934600
2025-08-13 00:00:00+00:00,14.289999961853027,14.300000190734863,12.920000076293945,13.8100004196167,2674000
2025-08-14 00:00:00+00:00,13.289999961853027,14.253000259399414,12.5,13.279999732971191,2367500
2025-08-15 00:00:00+00:00,13.279999732971191,13.399999618530273,12.899999618530273,13.100000381469727,1983600
2025-08-18 00:00:00+00:00,13.020000457763672,13.609999656677246,13.0,13.319999694824219,2603900
2025-08-19 00:00:00+00:00,13.029999732971191,13.220000267028809,12.520000457763672,12.800000190734863,3001800
2025-08-20 00:00:00+00:00,12.600000381469727,13.4399995803833,12.25100040435791,13.40999984741211,2245000
2025-08-21 00:00:00+00:00,13.489999771118164,14.84000015258789,13.420000076293945,13.899999618530273,3584800
2025-08-22 00:00:00+00:00,13.550000190734863,14.979999542236328,12.539999961853027,14.819999694824219,3908600
2025-08-25 00:00:00+00:00,14.800000190734863,15.119999885559082,14.039999961853027,14.050000190734863,2230000
2025-08-26 00:00:00+00:00,14.029999732971191,15.307999610900879,13.949999809265137,14.989999771118164,2408400
2025-08-27 00:00:00+00:00,15.0,15.949999809265137,14.619999885559082,15.770000457763672,3202800
2025-08-28 00:00:00+00:00,16.020000457763672,17.290000915527344,15.82800006866455,16.6299991607666,3726700
2025-08-29 00:00:00+00:00,16.270000457763672,16.56999969482422,14.25,14.805000305175781,4032100
2025-09-02 00:00:00+00:00,14.0,14.449999809265137,13.225000381469727,13.765000343322754,2538600
2025-09-03 00:00:00+00:00,13.970000267028809,14.09000015258789,13.539999961853027,13.614999771118164,1950000
2025-09-04 00:00:00+00:00,13.539999961853027,13.774999618530273,12.859999656677246,13.239999771118164,2297200
2025-09-05 00:00:00+00:00,13.640000343322754,14.220999717712402,13.0,13.949999809265137,2297400
2025-09-08 00:00:00+00:00,14.029999732971191,14.140000343322754,13.319999694824219,13.829999923706055,1792000
2025-09-09 00:00:00+00:00,13.829999923706055,14.770000457763672,13.538000106811523,14.670000076293945,1814500
2025-09-10 00:00:00+00:00,15.0,15.069999694824219,13.920000076293945,14.289999961853027,2455000
2025-09-11 00:00:00+00:00,14.359999656677246,16.100000381469727,14.359999656677246,15.850000381469727,2857300
2025-09-12 00:00:00+00:00,15.539999961853027,16.06999969482422,15.15999984741211,16.030000686645508,1424400
2025-09-15 00:00:00+00:00,16.5,16.59000015258789,15.630000114440918,16.18000030517578,2097400
2025-09-16 00:00:00+00:00,16.229999542236328,16.229999542236328,14.920000076293945,15.34000015258789,2045400
2025-09-17 00:00:00+00:00,15.350000381469727,17.639999389648438,14.819999694824219,17.260000228881836,4485500
2025-09-18 00:00:00+00:00,17.5,18.270000457763672,16.7549991607666,17.110000610351562,3140000
2025-09-19 00:00:00+00:00,17.25,19.06999969482422,17.1299991607666,18.280000686645508,4223800
2025-09-22 00:00:00+00:00,18.059999465942383,18.549999237060547,16.770000457763672,18.290000915527344,2167000
2025-09-23 00:00:00+00:00,18.4950008392334,18.799999237060547,17.204999923706055,18.170000076293945,1993100
2025-09-24 00:00:00+00:00,18.239999771118164,18.243999481201172,16.079999923706055,16.18000030517578,2294300
2025-09-25 00:00:00+00:00,15.369999885559082,16.3700008392334,14.899999618530273,16.18000030517578,2082500
2025-09-26 00:00:00+00:00,15.979999542236328,16.170000076293945,15.050000190734863,15.149999618530273,1825000
