"('date', '')","('open', 'BCO')","('high', 'BCO')","('low', 'BCO')","('close', 'BCO')","('volume', 'BCO')"
2025-01-27 00:00:00+00:00,92.41018230620264,94.52258232611477,92.21183765727353,93.65977478027344,307400
2025-01-28 00:00:00+00:00,93.53084284950137,94.65151204523367,93.34241770514222,93.95729064941406,197000
2025-01-29 00:00:00+00:00,93.59036010028856,94.2151525988955,92.82671725784952,92.8564682006836,136700
2025-01-30 00:00:00+00:00,93.9374640896398,96.0201132525278,93.27300116603008,95.07796478271484,201100
2025-01-31 00:00:00+00:00,94.6713525284519,94.6713525284519,91.74572709661257,92.55895233154297,206100
2025-02-03 00:00:00+00:00,90.70253707596615,91.53776836254399,88.9028070993292,91.2494125366211,259700
2025-02-04 00:00:00+00:00,91.06049935704517,92.04488129671327,90.32469166554952,91.7863540649414,164400
2025-02-05 00:00:00+00:00,92.4525602529089,92.4525602529089,90.94117843412243,91.14998626708984,253400
2025-02-06 00:00:00+00:00,91.58749056338347,93.16846736967399,91.15992950995195,91.57754516601562,256000
2025-02-07 00:00:00+00:00,91.2295318818705,91.2295318818705,89.5192876725954,90.89146423339844,242500
2025-02-10 00:00:00+00:00,91.32895788676062,92.89005139131008,91.26930067834313,91.99515533447266,179200
2025-02-11 00:00:00+00:00,91.35879426991943,92.91988790739171,90.84174738534101,92.45256042480469,180800
2025-02-12 00:00:00+00:00,90.92129837459181,93.23807541269349,90.62299712509612,92.62159729003906,166200
2025-02-13 00:00:00+00:00,93.18835979547498,93.46677023772375,92.60170271835172,93.15853118896484,161800
2025-02-14 00:00:00+00:00,94.35171722695281,95.41564713830651,92.97954827905558,93.0789794921875,183700
2025-02-18 00:00:00+00:00,93.02926033859632,93.30767077054813,92.07470703499784,92.91988372802734,263200
2025-02-19 00:00:00+00:00,91.85595102158969,94.35171460834539,91.72669120671716,94.05341339111328,251500
2025-02-20 00:00:00+00:00,93.2877914915463,93.43694211097842,91.53777323484829,91.76647186279297,222600
2025-02-21 00:00:00+00:00,92.65142032326239,93.46676842522935,89.93690339174525,91.12015533447266,367000
2025-02-24 00:00:00+00:00,92.0249930590417,92.42271790327588,90.92128916822703,91.65708923339844,224100
2025-02-25 00:00:00+00:00,92.50226455814752,94.41137109265672,92.37300474426716,93.9142074584961,445900
2025-02-26 00:00:00+00:00,93.38721603653664,99.33329649097415,93.38721603653664,95.7437744140625,404300
2025-02-27 00:00:00+00:00,94.24234337099747,95.16706809376939,90.7423144981011,91.4880599975586,457200
2025-02-28 00:00:00+00:00,91.83607574912303,93.70540845843534,91.44828868488332,93.50654602050781,469700
2025-03-03 00:00:00+00:00,93.54632256399202,93.73523960931531,87.67978945253401,88.00791931152344,356800
2025-03-04 00:00:00+00:00,86.85449451222082,87.32182959129801,84.16981363963224,85.81045532226562,339800
2025-03-05 00:00:00+00:00,85.89993512527975,86.79483121547368,84.39849877318305,86.54624938964844,297400
2025-03-06 00:00:00+00:00,85.3232227606473,86.96386431470215,85.08458633394767,86.40704345703125,197700
2025-03-07 00:00:00+00:00,86.15846871991643,89.19116266759157,85.46243500446289,88.87297821044922,242600
2025-03-10 00:00:00+00:00,87.8090503209488,89.83747912854184,87.05336695848327,87.14285278320312,299800
2025-03-11 00:00:00+00:00,87.2621696833809,88.12722961605822,85.47237743281475,86.7848892211914,305800
2025-03-12 00:00:00+00:00,87.16274335967165,87.53063964185816,83.82180269513226,84.30902099609375,356000
2025-03-13 00:00:00+00:00,84.69680084148207,85.63147094344326,82.90700864328309,82.91695404052734,293100
2025-03-14 00:00:00+00:00,83.78202473780834,85.4226663845425,82.95673121562898,85.2337417602539,347100
2025-03-17 00:00:00+00:00,85.26356572192758,86.36726962854088,84.71668267410469,86.01925659179688,263200
2025-03-18 00:00:00+00:00,85.30333542146744,86.25788866815297,84.82605500506723,86.02919006347656,221000
2025-03-19 00:00:00+00:00,86.41699527512883,87.17267861351301,85.11442126327047,86.8147201538086,248000
2025-03-20 00:00:00+00:00,85.621528166244,86.64568411639694,84.98515927321469,85.32322692871094,167100
2025-03-21 00:00:00+00:00,84.49793961356323,85.09453449273227,82.31041494178946,83.35446166992188,1256600
2025-03-24 00:00:00+00:00,84.93543793657203,87.1030717997308,84.6968015036516,87.05335998535156,426900
2025-03-25 00:00:00+00:00,86.54625063796419,87.51074934985618,85.96953897306366,87.21244812011719,227500
2025-03-26 00:00:00+00:00,87.50079968494367,88.05762052810923,85.81044636183964,86.60590362548828,220200
2025-03-27 00:00:00+00:00,86.29766926911772,87.89853686595559,85.74084839582297,87.51074981689453,221700
2025-03-28 00:00:00+00:00,87.6996701890478,87.6996701890478,85.99937131239558,86.6755142211914,192300
2025-03-31 00:00:00+00:00,85.80050921606646,86.78489118307323,85.32322874308743,85.67124938964844,319400
2025-04-01 00:00:00+00:00,85.25362028966218,88.56473200813564,84.7763474355003,88.32609558105469,322000
2025-04-02 00:00:00+00:00,87.25222872242615,90.25509411093657,87.25222872242615,90.22526550292969,331000
2025-04-03 00:00:00+00:00,86.63574056113505,87.23234304888777,84.60731182667676,85.67124938964844,330800
2025-04-04 00:00:00+00:00,83.23513492344719,85.73089849712088,82.32035565503251,83.9112777709961,694900
2025-04-07 00:00:00+00:00,81.56467245963587,86.40704945358436,80.12290081620273,82.6783218383789,710200
2025-04-08 00:00:00+00:00,84.80617561519782,85.82038611479055,81.93257034921733,82.56893920898438,910100
2025-04-09 00:00:00+00:00,81.94251899338201,88.57468047083528,79.75499431339694,87.64995574951172,738200
2025-04-10 00:00:00+00:00,86.42693330100204,86.42693330100204,80.69961310376912,82.58882904052734,489200
2025-04-11 00:00:00+00:00,82.28058537234934,86.50647646398056,82.28058537234934,85.90988159179688,348900
2025-04-14 00:00:00+00:00,86.9738159729428,87.84882132457591,85.58175614243703,87.20250701904297,195600
2025-04-15 00:00:00+00:00,87.1826209593344,87.69966783518744,86.34738205389115,86.64568328857422,147000
2025-04-16 00:00:00+00:00,86.43687889000074,86.90421396936861,84.7465253893367,86.03914642333984,195700
2025-04-17 00:00:00+00:00,85.95959057174838,87.51074629162146,85.72095414796604,87.04341125488281,272500
2025-04-21 00:00:00+00:00,86.64567923585352,87.2820480930377,85.75078315977728,86.49652862548828,206600
2025-04-22 00:00:00+00:00,87.79910563020077,89.71815766648578,87.3715445779886,89.20110321044922,282300
2025-04-23 00:00:00+00:00,91.30908267630156,92.90000492439492,90.11588530064478,90.3744125366211,371900
2025-04-24 00:00:00+00:00,90.31475335437068,91.8161821631579,89.74798707877521,90.4141845703125,437100
2025-04-25 00:00:00+00:00,89.52923059648381,90.03633964129729,88.39569808651152,88.94257354736328,344500
2025-04-28 00:00:00+00:00,88.60451097441316,89.8971395669088,87.75933424214246,88.22666931152344,308700
2025-04-29 00:00:00+00:00,87.91841910473796,89.78775930637704,86.90420858440757,89.22099304199219,329800
2025-04-30 00:00:00+00:00,88.38575921593507,89.24088136009094,86.86443955527416,88.73377227783203,338500
2025-05-01 00:00:00+00:00,88.63433300231699,89.46957186107186,87.9482447525664,88.43547058105469,241500
2025-05-02 00:00:00+00:00,89.74798530122649,91.42839329987304,89.73803990399463,90.91134643554688,305500
2025-05-05 00:00:00+00:00,90.42413103500748,92.27358050059321,90.31475442034586,90.62299346923828,341000
2025-05-06 00:00:00+00:00,89.86730018539325,91.64714699327465,89.68832096487682,91.20964813232422,294000
2025-05-07 00:00:00+00:00,91.36873525451686,92.02499491575131,90.20537413081796,90.54344177246094,281100
2025-05-08 00:00:00+00:00,91.98521884017333,93.9639280041917,91.97527344325643,92.66136169433594,350400
2025-05-09 00:00:00+00:00,92.90994790079372,93.4767141739731,91.8857919673394,92.0349349975586,270200
2025-05-12 00:00:00+00:00,94.46108915909122,95.12728659880881,92.83039306891821,93.86449432373047,447100
2025-05-13 00:00:00+00:00,92.37300954026934,93.21818624500092,86.51642223267264,89.36019897460938,1182000
2025-05-14 00:00:00+00:00,89.3502548511668,89.3502548511668,86.50647806868626,86.64568328857422,518300
2025-05-15 00:00:00+00:00,86.50647627753132,88.097398461964,85.88999061213819,87.98802185058594,392600
2025-05-16 00:00:00+00:00,88.03774136453937,88.59456223328193,87.30194127568453,87.37154388427734,339000
2025-05-19 00:00:00+00:00,86.38927927221177,86.8579745048207,85.40203230645355,85.8707275390625,325800
2025-05-20 00:00:00+00:00,85.82086159427485,86.88788806790336,85.71116664396021,86.23970031738281,330700
2025-05-21 00:00:00+00:00,85.30230961034756,85.74108941025906,83.76658791885193,83.81645202636719,307300
2025-05-22 00:00:00+00:00,83.40758473141564,83.75661064723522,82.85911000070318,83.15827941894531,251500
2025-05-23 00:00:00+00:00,81.62256157600814,82.37047754819183,81.35331517362768,82.14112091064453,272100
2025-05-27 00:00:00+00:00,83.36769660349546,84.4646384782399,82.87906031176462,84.15550231933594,411800
2025-05-28 00:00:00+00:00,84.12558800480024,84.22530861141658,83.05856153679663,83.14830780029297,287300
2025-05-29 00:00:00+00:00,83.7366705280222,83.95606042281761,82.26077971370411,82.43031311035156,328900
2025-05-30 00:00:00+00:00,82.23086788783122,82.5699270877534,81.60262120470381,81.83197784423828,324100
2025-06-02 00:00:00+00:00,81.08406290323796,82.03142771991932,79.87742602186873,81.91175842285156,420800
2025-06-03 00:00:00+00:00,81.89181470085863,83.3377825214966,81.74222998640083,82.72947692871094,251200
2025-06-04 00:00:00+00:00,82.78930865626506,83.91617359012513,82.78930865626506,83.0884780883789,331200
2025-06-05 00:00:00+00:00,83.11839237912753,83.68680820585477,82.86908705848936,83.14830780029297,372400
2025-06-06 00:00:00+00:00,84.46464260681692,84.46464260681692,83.28792114703327,83.6668701171875,231700
2025-06-09 00:00:00+00:00,84.20536988748177,84.90342176150608,83.74664899766653,83.83639526367188,362600
2025-06-10 00:00:00+00:00,84.06575497771786,85.31228154851324,83.83639074108598,85.1626968383789,371300
2025-06-11 00:00:00+00:00,85.40202989052739,85.47183507586499,84.11561352513925,84.37489318847656,259200
2025-06-12 00:00:00+00:00,83.4275398295131,84.52448176705815,83.12837038827584,84.30509185791016,289400
2025-06-13 00:00:00+00:00,83.11839080522509,86.12002893916514,83.11839080522509,84.04580688476562,305100
2025-06-16 00:00:00+00:00,84.70397734460349,85.92058851470689,84.14552825827408,85.63139343261719,340400
2025-06-17 00:00:00+00:00,84.71394837104175,86.27958554429468,84.71394837104175,85.6712875366211,387700
2025-06-18 00:00:00+00:00,85.58152918170592,87.07736108835996,85.58152918170592,86.85797119140625,422200
2025-06-20 00:00:00+00:00,87.42638535260966,87.89508055844512,85.21255295546008,85.86074829101562,958200
2025-06-23 00:00:00+00:00,85.61144369501359,86.1698927744836,84.424755568553,85.5516128540039,385400
2025-06-24 00:00:00+00:00,85.930557481856,88.563221101733,85.42198009742604,88.35380554199219,400900
2025-06-25 00:00:00+00:00,88.19425674495498,88.66295198675573,87.31669710645318,88.48345184326172,228600
2025-06-26 00:00:00+00:00,88.85241651454103,89.98924819052345,88.50339058037008,89.6900863647461,217700
2025-06-27 00:00:00+00:00,89.75989203410509,89.97928193910471,88.64300143055917,88.8524169921875,522700
2025-06-30 00:00:00+00:00,89.07180842780424,89.38094460387332,87.97486649215095,89.0418930053711,351700
2025-07-01 00:00:00+00:00,88.75269740689328,93.17038815518217,88.41364581030611,92.58202362060547,305700
2025-07-02 00:00:00+00:00,92.5720528144854,93.60916385380786,91.24574669233505,93.07066345214844,241800
2025-07-03 00:00:00+00:00,93.72882978645312,94.50666119915644,93.23021912618741,94.19752502441406,140400
2025-07-07 00:00:00+00:00,94.10777819187128,94.9454404441494,93.80860875423203,94.2274398803711,235900
2025-07-08 00:00:00+00:00,94.51662999790982,95.38421523482607,94.07785020799432,94.3570785522461,233200
2025-07-09 00:00:00+00:00,94.42688887876487,94.5066608018439,93.11055704552516,93.9482192993164,176200
2025-07-10 00:00:00+00:00,93.94821850278524,95.59363518243309,93.47952327076851,94.39697265625,207500
2025-07-11 00:00:00+00:00,93.47952255358811,94.00804862540068,92.6418603133255,92.81138610839844,188100
2025-07-14 00:00:00+00:00,92.43244546268191,93.61913364549515,92.33271724533736,93.4496078491211,206000
2025-07-15 00:00:00+00:00,93.419690740197,93.878411620558,91.60474829694492,91.64463806152344,177500
2025-07-16 00:00:00+00:00,91.69449528034117,92.38258041037726,90.66735856102017,92.2828598022461,176200
2025-07-17 00:00:00+00:00,92.24296956119942,94.49669181266485,92.24296956119942,94.06788635253906,181200
2025-07-18 00:00:00+00:00,94.15763480656231,94.47674532327252,92.9509979274957,93.14047241210938,163700
2025-07-21 00:00:00+00:00,93.62910801061075,93.79863380702417,92.34269161015422,92.50225067138672,136500
2025-07-22 00:00:00+00:00,92.33271328373316,93.98810423573353,92.33271328373316,93.79862976074219,216800
2025-07-23 00:00:00+00:00,94.14766313410495,94.28727350233218,93.34988308006838,94.07785034179688,155700
2025-07-24 00:00:00+00:00,93.30002338379153,94.11774455414415,93.01082829073825,93.03077697753906,165900
2025-07-25 00:00:00+00:00,93.07066210074626,93.07066210074626,90.92663486828796,91.5149917602539,232300
2025-07-28 00:00:00+00:00,91.48999786376953,92.6500015258789,90.80000305175781,91.47000122070312,262800
2025-07-29 00:00:00+00:00,91.91000366210938,92.0,89.58999633789062,89.66999816894531,219200
2025-07-30 00:00:00+00:00,89.87000274658203,90.13999938964844,87.26000213623047,87.61000061035156,282100
2025-07-31 00:00:00+00:00,86.5,87.87000274658203,86.5,87.33999633789062,268400
2025-08-01 00:00:00+00:00,86.62999725341797,86.62999725341797,85.05999755859375,85.19000244140625,248800
2025-08-04 00:00:00+00:00,84.98999786376953,88.02999877929688,84.98999786376953,87.5,248700
2025-08-05 00:00:00+00:00,87.66999816894531,89.29000091552734,87.0,88.66000366210938,357300
2025-08-06 00:00:00+00:00,93.97000122070312,100.16000366210938,91.51000213623047,100.0199966430664,966100
2025-08-07 00:00:00+00:00,100.5199966430664,105.0,100.5199966430664,104.95999908447266,813700
2025-08-08 00:00:00+00:00,104.7699966430664,105.63999938964844,103.41000366210938,105.48999786376953,407000
2025-08-11 00:00:00+00:00,105.30000305175781,106.66999816894531,105.08000183105469,106.62000274658203,347000
2025-08-12 00:00:00+00:00,106.61000061035156,109.37999725341797,106.06999969482422,108.88999938964844,462000
2025-08-13 00:00:00+00:00,109.66000366210938,111.43000030517578,109.16999816894531,111.33000183105469,544400
2025-08-14 00:00:00+00:00,111.75,115.0,110.77999877929688,111.31999969482422,455500
2025-08-15 00:00:00+00:00,111.54000091552734,111.70999908447266,109.30000305175781,110.2300033569336,349000
2025-08-18 00:00:00+00:00,110.7300033569336,111.87999725341797,110.37000274658203,110.66999816894531,334900
2025-08-19 00:00:00+00:00,111.22000122070312,112.30999755859375,110.12000274658203,110.75,458400
2025-08-20 00:00:00+00:00,110.91999816894531,111.5199966430664,109.68000030517578,109.76000213623047,207300
2025-08-21 00:00:00+00:00,109.33999633789062,110.83000183105469,109.2699966430664,109.94999694824219,159800
2025-08-22 00:00:00+00:00,110.5,113.66000366210938,110.1500015258789,113.18000030517578,393300
2025-08-25 00:00:00+00:00,112.83999633789062,114.0,111.83000183105469,112.05999755859375,173600
2025-08-26 00:00:00+00:00,111.76000213623047,112.95999908447266,111.0,111.83999633789062,305200
2025-08-27 00:00:00+00:00,111.37999725341797,113.0,111.11000061035156,112.44000244140625,263700
2025-08-28 00:00:00+00:00,112.79000091552734,112.93000030517578,111.4000015258789,112.06999969482422,196700
2025-08-29 00:00:00+00:00,112.20999908447266,112.83999633789062,110.63999938964844,112.04000091552734,354200
2025-09-02 00:00:00+00:00,110.87999725341797,113.6500015258789,110.87999725341797,113.33000183105469,323300
2025-09-03 00:00:00+00:00,113.25,113.76000213623047,110.87000274658203,112.6500015258789,418100
2025-09-04 00:00:00+00:00,113.66999816894531,114.33000183105469,112.2300033569336,113.69000244140625,425400
2025-09-05 00:00:00+00:00,114.0,115.26000213623047,112.12000274658203,114.73999786376953,338600
2025-09-08 00:00:00+00:00,115.0,115.68000030517578,114.11000061035156,114.9000015258789,177400
2025-09-09 00:00:00+00:00,114.44000244140625,115.63999938964844,113.91000366210938,115.58999633789062,205100
2025-09-10 00:00:00+00:00,115.44000244140625,115.6500015258789,114.16999816894531,114.25,259100
2025-09-11 00:00:00+00:00,115.0,117.62000274658203,114.9000015258789,117.5199966430664,370000
2025-09-12 00:00:00+00:00,117.25,117.6500015258789,115.63999938964844,115.8499984741211,175700
2025-09-15 00:00:00+00:00,116.25,117.02999877929688,114.80000305175781,115.19000244140625,230500
2025-09-16 00:00:00+00:00,115.41000366210938,115.47000122070312,113.94999694824219,114.98999786376953,212200
2025-09-17 00:00:00+00:00,114.93000030517578,117.98999786376953,114.7699966430664,115.05999755859375,263000
2025-09-18 00:00:00+00:00,115.45999908447266,115.75,114.66999816894531,114.95999908447266,275500
2025-09-19 00:00:00+00:00,115.2300033569336,115.37999725341797,113.12999725341797,113.97000122070312,988100
2025-09-22 00:00:00+00:00,114.19999694824219,116.44000244140625,113.66999816894531,116.3499984741211,258100
2025-09-23 00:00:00+00:00,116.19999694824219,117.58999633789062,115.2699966430664,115.73999786376953,252200
2025-09-24 00:00:00+00:00,115.62999725341797,116.55000305175781,115.16000366210938,116.33999633789062,183200
2025-09-25 00:00:00+00:00,116.33999633789062,116.3499984741211,115.41999816894531,115.7300033569336,158800
2025-09-26 00:00:00+00:00,115.6500015258789,117.58999633789062,115.6500015258789,117.0,200100
