"('date', '')","('open', 'BEPJ')","('high', 'BEPJ')","('low', 'BEPJ')","('close', 'BEPJ')","('volume', 'BEPJ')"
2025-04-21 00:00:00+00:00,21.954687621552768,21.954687621552768,21.395268459728612,21.787843704223633,9200
2025-04-22 00:00:00+00:00,21.964501143682597,22.062644958496094,21.82710092610624,22.062644958496094,5400
2025-04-23 00:00:00+00:00,22.347262109603644,22.592620713691684,22.347262109603644,22.41596221923828,7600
2025-04-24 00:00:00+00:00,22.42577598762713,22.5631762019924,22.42577598762713,22.51704978942871,3700
2025-04-25 00:00:00+00:00,22.543548072352966,22.769279412815607,22.342354090069765,22.680950164794922,7400
2025-04-28 00:00:00+00:00,22.749650506913834,23.024450950723324,22.42577721818292,23.004823684692383,12500
2025-04-29 00:00:00+00:00,22.60734139483496,23.01463757189787,22.60734139483496,22.93612289428711,3600
2025-04-30 00:00:00+00:00,22.81835035085546,23.083338094517515,22.40614781802702,22.651506423950195,17900
2025-05-01 00:00:00+00:00,23.073523628539387,23.073523628539387,22.76927947998047,22.76927947998047,5500
2025-05-02 00:00:00+00:00,22.91649399316888,23.47591131090535,22.91649399316888,23.289438247680664,10800
2025-05-05 00:00:00+00:00,23.397395910888434,23.593683536854165,22.769278502898153,23.191293716430664,18700
2025-05-06 00:00:00+00:00,23.397396122748482,23.42683982849121,23.034264573005036,23.42683982849121,6400
2025-05-07 00:00:00+00:00,23.45628155663634,23.45628155663634,23.114742808084397,23.309066772460938,7500
2025-05-08 00:00:00+00:00,23.456281661987305,23.456281661987305,23.19227669333326,23.456281661987305,4900
2025-05-09 00:00:00+00:00,23.417025047872514,23.878298535373187,23.191293716430664,23.191293716430664,14200
2025-05-12 00:00:00+00:00,23.819412738360363,23.819412738360363,22.83797836303711,22.83797836303711,9700
2025-05-13 00:00:00+00:00,22.808536078348947,23.23055318553031,22.808536078348947,22.88312530517578,19200
2025-05-14 00:00:00+00:00,23.181480841236695,23.54461051295618,22.759463759018765,22.926307678222656,16200
2025-05-15 00:00:00+00:00,22.975379466690406,23.407211132705463,22.68094989146144,23.201108932495117,19300
2025-05-16 00:00:00+00:00,23.014637976092512,23.623126270278107,22.857608618113158,23.495540618896484,8300
2025-05-19 00:00:00+00:00,23.41702600552273,23.770341125997483,23.142223692320044,23.613311767578125,20500
2025-05-20 00:00:00+00:00,23.672199634693136,23.789970719796315,23.00482391264963,23.328697204589844,11400
2025-05-21 00:00:00+00:00,23.456282693650344,23.6918267341362,23.09315299987793,23.09315299987793,6100
2025-05-22 00:00:00+00:00,23.456281661987305,23.750713103598056,23.23545854876363,23.456281661987305,4800
2025-05-23 00:00:00+00:00,23.544611590123427,23.544611590123427,23.0833380850741,23.524982452392578,2500
2025-05-27 00:00:00+00:00,23.524982452392578,23.642755406840067,23.377767663286416,23.524982452392578,4700
2025-05-28 00:00:00+00:00,23.72126995001601,23.72126995001601,23.102967090535028,23.31888198852539,3900
2025-05-29 00:00:00+00:00,23.309067316983278,23.45628210459776,23.053894144880637,23.201108932495117,17100
2025-05-30 00:00:00+00:00,23.358138430943615,23.358138430943615,22.504291534423828,22.504291534423828,28800
2025-06-02 00:00:00+00:00,22.533733267148552,23.299252784653632,22.170603581927455,22.35707664489746,12200
2025-06-03 00:00:00+00:00,22.465033156703377,22.769279173099328,22.141159874683165,22.386518478393555,15100
2025-06-04 00:00:00+00:00,22.435591219713025,22.435591219713025,21.964501280070532,22.239303588867188,18100
2025-06-05 00:00:00+00:00,22.180418014526367,22.396332910577094,22.180418014526367,22.180418014526367,32200
2025-06-06 00:00:00+00:00,22.092089344929462,22.219674997760187,22.038110151522673,22.131345748901367,8400
2025-06-09 00:00:00+00:00,22.131344735464577,22.435590744018555,22.0920883332903,22.435590744018555,10200
2025-06-10 00:00:00+00:00,22.455217938367756,22.474847075361804,22.249117615742865,22.3767032623291,5400
2025-06-11 00:00:00+00:00,22.504291294571246,22.504291294571246,22.146067959971425,22.180418014526367,30400
2025-06-12 00:00:00+00:00,22.200047799598202,22.415962701947695,22.141160385553913,22.19023323059082,8200
2025-06-13 00:00:00+00:00,22.092088734067538,22.298189061080876,22.092088734067538,22.121532440185547,17700
2025-06-16 00:00:00+00:00,22.08619992751777,22.308003941952023,21.67007194263558,21.689701080322266,96400
2025-06-17 00:00:00+00:00,21.71914250883262,22.150974170177737,21.71914250883262,22.003759384155273,38600
2025-06-18 00:00:00+00:00,22.003760097562417,22.229489568244645,21.954689124609803,22.101903915405273,28400
2025-06-20 00:00:00+00:00,22.283468828254495,22.28837517678937,22.141160385553913,22.19023323059082,7400
2025-06-23 00:00:00+00:00,22.332538640061262,22.49447621235585,22.09208826366556,22.3767032623291,46700
2025-06-24 00:00:00+00:00,22.572991777794044,22.94593603568766,22.38651871287843,22.710391998291016,37200
2025-06-25 00:00:00+00:00,22.769278935816466,23.004822968291283,22.75946436713782,22.906679153442383,33900
2025-06-26 00:00:00+00:00,22.86742168827476,23.250182392542115,22.739836034810732,23.15203857421875,24800
2025-06-27 00:00:00+00:00,23.122593322294428,23.274716324129017,22.78890548545163,22.808534622192383,71800
2025-06-30 00:00:00+00:00,22.710390774800292,23.161851559441907,22.425775780255858,22.779090881347656,148300
2025-07-01 00:00:00+00:00,22.89686475517474,23.161852495657683,22.661320720946875,23.142223358154297,53400
2025-07-02 00:00:00+00:00,23.32869604917995,23.50535454002293,23.044079175724583,23.48572540283203,17800
2025-07-03 00:00:00+00:00,23.30219697012553,23.670234869825038,23.30219697012553,23.574054718017578,5600
2025-07-07 00:00:00+00:00,23.75071406032034,23.93718525505391,23.407211633906336,23.878299713134766,47100
2025-07-08 00:00:00+00:00,23.75071341642486,23.937184606103088,23.603496757711678,23.868484497070312,17900
2025-07-09 00:00:00+00:00,23.99607205247916,23.99607205247916,23.78015528442623,23.927370071411133,5100
2025-07-10 00:00:00+00:00,24.02551453644276,24.11384378540993,23.90774345244495,23.937185287475586,17600
2025-07-11 00:00:00+00:00,23.888113092587012,24.022568749795656,23.888113092587012,23.976442337036133,16800
2025-07-14 00:00:00+00:00,24.03532784051002,24.153100790247347,23.897927625764414,23.946998596191406,12600
2025-07-15 00:00:00+00:00,24.190000534057617,24.600000381469727,24.190000534057617,24.309999465942383,48400
2025-07-16 00:00:00+00:00,24.479999542236328,24.719999313354492,24.309999465942383,24.56999969482422,16600
2025-07-17 00:00:00+00:00,24.56999969482422,25.059999465942383,24.29599952697754,24.850000381469727,93200
2025-07-18 00:00:00+00:00,24.979999542236328,24.979999542236328,24.6200008392334,24.75,11100
2025-07-21 00:00:00+00:00,24.959999084472656,24.959999084472656,24.614999771118164,24.700000762939453,8200
2025-07-22 00:00:00+00:00,24.56999969482422,24.93000030517578,24.56999969482422,24.8700008392334,5400
2025-07-23 00:00:00+00:00,24.979999542236328,24.979999542236328,24.65999984741211,24.670000076293945,22700
2025-07-24 00:00:00+00:00,24.75,24.959999084472656,24.719999313354492,24.84000015258789,15100
2025-07-25 00:00:00+00:00,24.90999984741211,24.979999542236328,24.8799991607666,24.899999618530273,14100
2025-07-28 00:00:00+00:00,24.989999771118164,24.989999771118164,24.700000762939453,24.979999542236328,26200
2025-07-29 00:00:00+00:00,24.979999542236328,25.049999237060547,24.760000228881836,24.979999542236328,33000
2025-07-30 00:00:00+00:00,25.0,25.09000015258789,24.770000457763672,24.899999618530273,10100
2025-07-31 00:00:00+00:00,24.8700008392334,24.989999771118164,24.459999084472656,24.600000381469727,36000
2025-08-01 00:00:00+00:00,24.649999618530273,24.860000610351562,24.604999542236328,24.719999313354492,2900
2025-08-04 00:00:00+00:00,24.739999771118164,25.040000915527344,24.709999084472656,25.010000228881836,11000
2025-08-05 00:00:00+00:00,24.860000610351562,25.049999237060547,24.829999923706055,24.8700008392334,3200
2025-08-06 00:00:00+00:00,24.989999771118164,24.989999771118164,24.809999465942383,24.809999465942383,2000
2025-08-07 00:00:00+00:00,24.969999313354492,25.0,24.6200008392334,24.6200008392334,21800
2025-08-08 00:00:00+00:00,24.760000228881836,24.860000610351562,24.440000534057617,24.75,4400
2025-08-11 00:00:00+00:00,24.899999618530273,24.959999084472656,24.510000228881836,24.780000686645508,8100
2025-08-12 00:00:00+00:00,24.889999389648438,25.020000457763672,24.75,25.020000457763672,10900
2025-08-13 00:00:00+00:00,25.0,25.049999237060547,24.700000762939453,25.040000915527344,10300
2025-08-14 00:00:00+00:00,25.0,25.020000457763672,24.871999740600586,25.0,5400
2025-08-15 00:00:00+00:00,24.93000030517578,25.049999237060547,24.915000915527344,25.020000457763672,6600
2025-08-18 00:00:00+00:00,24.8700008392334,25.049999237060547,24.75,25.049999237060547,9100
2025-08-19 00:00:00+00:00,25.100000381469727,25.100000381469727,24.5,25.06999969482422,7200
2025-08-20 00:00:00+00:00,25.100000381469727,25.100000381469727,24.945999145507812,25.079999923706055,10900
2025-08-21 00:00:00+00:00,25.100000381469727,25.100000381469727,24.81999969482422,25.06999969482422,7300
2025-08-22 00:00:00+00:00,25.100000381469727,25.179000854492188,24.979999542236328,25.020000457763672,7400
2025-08-25 00:00:00+00:00,25.079999923706055,25.170000076293945,24.969999313354492,25.01799964904785,12400
2025-08-26 00:00:00+00:00,25.049999237060547,25.1299991607666,25.030000686645508,25.030000686645508,5700
2025-08-27 00:00:00+00:00,25.049999237060547,25.14299964904785,25.040000915527344,25.040000915527344,9300
2025-08-28 00:00:00+00:00,25.040000915527344,25.165000915527344,25.040000915527344,25.1200008392334,7300
2025-08-29 00:00:00+00:00,25.06999969482422,25.125,25.049999237060547,25.09000015258789,9300
2025-09-02 00:00:00+00:00,25.040000915527344,25.114999771118164,24.951000213623047,24.989999771118164,15700
2025-09-03 00:00:00+00:00,25.030000686645508,25.110000610351562,25.010000228881836,25.079999923706055,15200
2025-09-04 00:00:00+00:00,25.079999923706055,25.18000030517578,25.030000686645508,25.1299991607666,7600
2025-09-05 00:00:00+00:00,25.149999618530273,25.149999618530273,25.010000228881836,25.110000610351562,7400
2025-09-08 00:00:00+00:00,25.200000762939453,25.299999237060547,25.100000381469727,25.100000381469727,12600
2025-09-09 00:00:00+00:00,25.43000030517578,25.68000030517578,25.1200008392334,25.15999984741211,5800
2025-09-10 00:00:00+00:00,25.260000228881836,25.26799964904785,25.1200008392334,25.1299991607666,4000
2025-09-11 00:00:00+00:00,25.149999618530273,25.459999084472656,25.059999465942383,25.200000762939453,13700
2025-09-12 00:00:00+00:00,25.395000457763672,25.395000457763672,24.989999771118164,24.989999771118164,17600
2025-09-15 00:00:00+00:00,25.0,25.722999572753906,25.0,25.040000915527344,9100
2025-09-16 00:00:00+00:00,25.15999984741211,25.309999465942383,25.010000228881836,25.1299991607666,8200
2025-09-17 00:00:00+00:00,25.270000457763672,25.5,25.1299991607666,25.440000534057617,19300
2025-09-18 00:00:00+00:00,25.389999389648438,25.65999984741211,25.149999618530273,25.149999618530273,5100
2025-09-19 00:00:00+00:00,25.270000457763672,25.40999984741211,25.149999618530273,25.329999923706055,6600
2025-09-22 00:00:00+00:00,25.40999984741211,25.604999542236328,25.219999313354492,25.604999542236328,6200
2025-09-23 00:00:00+00:00,25.520000457763672,25.520000457763672,25.520000457763672,25.520000457763672,900
2025-09-24 00:00:00+00:00,25.579999923706055,25.579999923706055,25.329999923706055,25.360000610351562,1700
2025-09-25 00:00:00+00:00,25.489999771118164,25.489999771118164,25.0,25.34000015258789,8900
2025-09-26 00:00:00+00:00,25.43000030517578,25.43000030517578,25.100000381469727,25.219999313354492,3000
