"('date', '')","('open', 'AIP')","('high', 'AIP')","('low', 'AIP')","('close', 'AIP')","('volume', 'AIP')"
2025-02-03 00:00:00+00:00,10.399999618530273,10.489999771118164,10.010000228881836,10.369999885559082,340000
2025-02-04 00:00:00+00:00,9.489999771118164,9.989999771118164,9.020000457763672,9.479999542236328,633300
2025-02-05 00:00:00+00:00,9.460000038146973,9.75,9.180000305175781,9.619999885559082,299900
2025-02-06 00:00:00+00:00,9.819999694824219,9.836999893188477,9.25,9.739999771118164,289300
2025-02-07 00:00:00+00:00,9.739999771118164,9.980999946594238,9.5,9.630000114440918,161000
2025-02-10 00:00:00+00:00,9.6899995803833,9.930000305175781,9.65999984741211,9.920000076293945,138800
2025-02-11 00:00:00+00:00,9.760000228881836,9.930000305175781,9.489999771118164,9.510000228881836,113600
2025-02-12 00:00:00+00:00,9.289999961853027,9.649999618530273,9.289999961853027,9.460000038146973,148200
2025-02-13 00:00:00+00:00,9.600000381469727,9.729999542236328,9.510000228881836,9.680000305175781,118000
2025-02-14 00:00:00+00:00,9.720000267028809,9.829999923706055,9.633000373840332,9.760000228881836,132400
2025-02-18 00:00:00+00:00,9.770000457763672,10.170000076293945,9.65999984741211,10.140000343322754,340800
2025-02-19 00:00:00+00:00,10.680000305175781,10.805000305175781,9.399999618530273,9.989999771118164,656100
2025-02-20 00:00:00+00:00,9.819999694824219,9.994999885559082,9.550000190734863,9.850000381469727,248600
2025-02-21 00:00:00+00:00,9.75,9.829999923706055,9.265000343322754,9.279999732971191,329500
2025-02-24 00:00:00+00:00,9.260000228881836,9.460000038146973,8.920000076293945,9.319999694824219,269800
2025-02-25 00:00:00+00:00,9.109999656677246,9.21500015258789,8.800000190734863,8.890000343322754,279800
2025-02-26 00:00:00+00:00,8.90999984741211,9.229999542236328,8.899999618530273,9.170000076293945,172300
2025-02-27 00:00:00+00:00,9.279999732971191,9.420000076293945,8.869999885559082,8.880000114440918,217200
2025-02-28 00:00:00+00:00,8.859999656677246,9.180000305175781,8.640000343322754,9.100000381469727,156000
2025-03-03 00:00:00+00:00,9.130000114440918,9.199999809265137,8.244999885559082,8.3100004196167,250700
2025-03-04 00:00:00+00:00,8.180000305175781,8.425000190734863,7.809999942779541,8.199999809265137,378200
2025-03-05 00:00:00+00:00,8.1899995803833,8.4399995803833,8.0,8.40999984741211,213600
2025-03-06 00:00:00+00:00,8.170000076293945,8.369999885559082,7.78000020980835,7.880000114440918,260200
2025-03-07 00:00:00+00:00,7.860000133514404,7.920000076293945,7.5,7.889999866485596,206800
2025-03-10 00:00:00+00:00,7.610000133514404,7.704999923706055,7.360000133514404,7.420000076293945,257000
2025-03-11 00:00:00+00:00,7.420000076293945,7.650000095367432,7.380000114440918,7.440000057220459,194000
2025-03-12 00:00:00+00:00,7.599999904632568,7.880000114440918,7.514999866485596,7.659999847412109,131700
2025-03-13 00:00:00+00:00,7.71999979019165,7.769999980926514,7.349999904632568,7.460000038146973,121000
2025-03-14 00:00:00+00:00,7.590000152587891,7.690999984741211,7.53000020980835,7.630000114440918,80700
2025-03-17 00:00:00+00:00,7.670000076293945,7.909999847412109,7.670000076293945,7.860000133514404,135500
2025-03-18 00:00:00+00:00,7.909999847412109,7.909999847412109,7.639999866485596,7.730000019073486,140800
2025-03-19 00:00:00+00:00,7.730000019073486,8.029999732971191,7.730000019073486,7.920000076293945,105300
2025-03-20 00:00:00+00:00,7.789999961853027,8.039999961853027,7.755000114440918,7.900000095367432,84400
2025-03-21 00:00:00+00:00,7.739999771118164,7.929999828338623,7.670000076293945,7.869999885559082,217500
2025-03-24 00:00:00+00:00,8.050000190734863,8.180000305175781,7.870999813079834,8.050000190734863,111700
2025-03-25 00:00:00+00:00,8.09000015258789,8.109999656677246,7.980000019073486,8.020000457763672,85500
2025-03-26 00:00:00+00:00,7.989999771118164,8.102999687194824,7.682000160217285,7.730000019073486,73800
2025-03-27 00:00:00+00:00,7.679999828338623,7.71999979019165,7.489999771118164,7.539999961853027,65600
2025-03-28 00:00:00+00:00,7.639999866485596,7.639999866485596,7.090000152587891,7.090000152587891,132500
2025-03-31 00:00:00+00:00,6.929999828338623,7.004000186920166,6.769999980926514,6.909999847412109,158800
2025-04-01 00:00:00+00:00,6.840000152587891,7.03000020980835,6.659999847412109,7.03000020980835,255400
2025-04-02 00:00:00+00:00,6.900000095367432,7.275000095367432,6.829999923706055,7.21999979019165,132700
2025-04-03 00:00:00+00:00,6.380000114440918,6.710000038146973,6.380000114440918,6.599999904632568,217600
2025-04-04 00:00:00+00:00,6.150000095367432,6.315000057220459,5.824999809265137,5.989999771118164,225200
2025-04-07 00:00:00+00:00,5.809999942779541,6.429999828338623,5.690000057220459,5.900000095367432,280600
2025-04-08 00:00:00+00:00,6.210000038146973,6.289999961853027,5.460000038146973,5.590000152587891,249600
2025-04-09 00:00:00+00:00,5.590000152587891,6.800000190734863,5.590000152587891,6.559999942779541,253300
2025-04-10 00:00:00+00:00,6.260000228881836,6.445000171661377,5.925000190734863,6.039999961853027,159000
2025-04-11 00:00:00+00:00,6.03000020980835,6.25,5.800000190734863,5.960000038146973,107600
2025-04-14 00:00:00+00:00,6.170000076293945,6.255000114440918,5.920000076293945,5.96999979019165,155300
2025-04-15 00:00:00+00:00,5.949999809265137,6.110000133514404,5.949999809265137,6.010000228881836,156900
2025-04-16 00:00:00+00:00,5.909999847412109,6.050000190734863,5.804999828338623,5.940000057220459,133300
2025-04-17 00:00:00+00:00,5.949999809265137,6.03000020980835,5.739999771118164,5.820000171661377,147400
2025-04-21 00:00:00+00:00,5.639999866485596,5.900000095367432,5.639999866485596,5.840000152587891,143100
2025-04-22 00:00:00+00:00,5.920000076293945,5.989999771118164,5.724999904632568,5.849999904632568,172800
2025-04-23 00:00:00+00:00,6.025000095367432,6.409999847412109,6.025000095367432,6.190000057220459,215400
2025-04-24 00:00:00+00:00,6.230000019073486,6.639999866485596,6.230000019073486,6.610000133514404,160300
2025-04-25 00:00:00+00:00,6.539999961853027,6.789999961853027,6.260000228881836,6.789999961853027,204000
2025-04-28 00:00:00+00:00,6.760000228881836,6.960000038146973,6.539999961853027,6.710000038146973,171400
2025-04-29 00:00:00+00:00,6.650000095367432,6.900000095367432,6.565000057220459,6.809999942779541,142100
2025-04-30 00:00:00+00:00,6.579999923706055,6.699999809265137,6.454999923706055,6.659999847412109,183900
2025-05-01 00:00:00+00:00,6.730000019073486,6.849999904632568,6.590000152587891,6.619999885559082,153700
2025-05-02 00:00:00+00:00,6.730000019073486,6.894999980926514,6.610000133514404,6.71999979019165,147700
2025-05-05 00:00:00+00:00,6.670000076293945,6.918000221252441,6.670000076293945,6.820000171661377,101000
2025-05-06 00:00:00+00:00,6.670000076293945,6.849999904632568,6.63700008392334,6.670000076293945,77700
2025-05-07 00:00:00+00:00,6.75,7.486000061035156,6.735000133514404,7.239999771118164,620800
2025-05-08 00:00:00+00:00,7.429999828338623,7.739999771118164,7.300000190734863,7.420000076293945,402500
2025-05-09 00:00:00+00:00,7.420000076293945,7.519999980926514,7.21999979019165,7.25,136600
2025-05-12 00:00:00+00:00,7.739999771118164,7.985000133514404,7.550000190734863,7.869999885559082,316600
2025-05-13 00:00:00+00:00,7.960000038146973,8.460000038146973,7.7729997634887695,8.350000381469727,421000
2025-05-14 00:00:00+00:00,7.909999847412109,8.279999732971191,7.019999980926514,7.510000228881836,514000
2025-05-15 00:00:00+00:00,7.510000228881836,7.610000133514404,7.309999942779541,7.610000133514404,239300
2025-05-16 00:00:00+00:00,7.590000152587891,7.599999904632568,7.284999847412109,7.5,319200
2025-05-19 00:00:00+00:00,7.349999904632568,7.570000171661377,7.019999980926514,7.510000228881836,239500
2025-05-20 00:00:00+00:00,7.429999828338623,7.5,7.204999923706055,7.369999885559082,111400
2025-05-21 00:00:00+00:00,7.21999979019165,7.460000038146973,7.079999923706055,7.099999904632568,210400
2025-05-22 00:00:00+00:00,7.059999942779541,7.392000198364258,7.039999961853027,7.199999809265137,145200
2025-05-23 00:00:00+00:00,7.019999980926514,7.21999979019165,6.877999782562256,7.130000114440918,135300
2025-05-27 00:00:00+00:00,7.210000038146973,7.670000076293945,7.139999866485596,7.610000133514404,257100
2025-05-28 00:00:00+00:00,7.570000171661377,8.104999542236328,7.400000095367432,7.630000114440918,511200
2025-05-29 00:00:00+00:00,7.769999980926514,7.914999961853027,7.590000152587891,7.829999923706055,268900
2025-05-30 00:00:00+00:00,7.71999979019165,7.84499979019165,7.53000020980835,7.769999980926514,198800
2025-06-02 00:00:00+00:00,7.699999809265137,7.929999828338623,7.619999885559082,7.650000095367432,235100
2025-06-03 00:00:00+00:00,7.639999866485596,7.994999885559082,7.579999923706055,7.940000057220459,192700
2025-06-04 00:00:00+00:00,7.960000038146973,8.09000015258789,7.739999771118164,7.75,178600
2025-06-05 00:00:00+00:00,7.78000020980835,7.78000020980835,7.559999942779541,7.650000095367432,173200
2025-06-06 00:00:00+00:00,7.710000038146973,7.966000080108643,7.650000095367432,7.929999828338623,184200
2025-06-09 00:00:00+00:00,8.109999656677246,8.350000381469727,7.929999828338623,8.010000228881836,285400
2025-06-10 00:00:00+00:00,8.029999732971191,8.350000381469727,7.96999979019165,8.289999961853027,329300
2025-06-11 00:00:00+00:00,8.5,8.960000038146973,8.359999656677246,8.520000457763672,690200
2025-06-12 00:00:00+00:00,8.449999809265137,8.559000015258789,8.270000457763672,8.470000267028809,184000
2025-06-13 00:00:00+00:00,8.149999618530273,8.364999771118164,7.920000076293945,7.940000057220459,252800
2025-06-16 00:00:00+00:00,8.020000457763672,8.430000305175781,8.010000228881836,8.220000267028809,233500
2025-06-17 00:00:00+00:00,8.1899995803833,9.430000305175781,8.1850004196167,8.670000076293945,2355800
2025-06-18 00:00:00+00:00,8.770000457763672,9.460000038146973,8.460000038146973,8.899999618530273,974500
2025-06-20 00:00:00+00:00,9.039999961853027,9.170000076293945,8.220000267028809,8.279999732971191,651200
2025-06-23 00:00:00+00:00,8.229999542236328,9.015000343322754,8.10099983215332,8.6899995803833,911600
2025-06-24 00:00:00+00:00,8.869999885559082,9.227999687194824,8.6899995803833,9.020000457763672,649400
2025-06-25 00:00:00+00:00,9.170000076293945,9.711000442504883,8.770000457763672,9.369999885559082,998500
2025-06-26 00:00:00+00:00,9.539999961853027,9.989999771118164,9.399999618530273,9.579999923706055,694900
2025-06-27 00:00:00+00:00,9.850000381469727,10.109999656677246,9.4399995803833,9.6899995803833,1658100
2025-06-30 00:00:00+00:00,9.850000381469727,9.979999542236328,9.529999732971191,9.529999732971191,657300
2025-07-01 00:00:00+00:00,9.390000343322754,9.390000343322754,8.65999984741211,9.015000343322754,477100
2025-07-02 00:00:00+00:00,8.9399995803833,9.220000267028809,8.859999656677246,9.09000015258789,435800
2025-07-03 00:00:00+00:00,9.15999984741211,9.449999809265137,9.079999923706055,9.229999542236328,212400
2025-07-07 00:00:00+00:00,9.199999809265137,9.519000053405762,9.0,9.289999961853027,539700
2025-07-08 00:00:00+00:00,9.350000381469727,9.760000228881836,9.0649995803833,9.550000190734863,561900
2025-07-09 00:00:00+00:00,9.529999732971191,9.6899995803833,9.279999732971191,9.430000305175781,268200
2025-07-10 00:00:00+00:00,9.489999771118164,9.555000305175781,9.069999694824219,9.220000267028809,393800
2025-07-11 00:00:00+00:00,9.289999961853027,9.329999923706055,9.020000457763672,9.09000015258789,187400
2025-07-14 00:00:00+00:00,9.0,9.510000228881836,8.800000190734863,9.279999732971191,503800
2025-07-15 00:00:00+00:00,9.489999771118164,9.649999618530273,9.279999732971191,9.40999984741211,391100
2025-07-16 00:00:00+00:00,9.489999771118164,9.789999961853027,9.140000343322754,9.710000038146973,419100
2025-07-17 00:00:00+00:00,9.6899995803833,9.949999809265137,9.67300033569336,9.84000015258789,326100
2025-07-18 00:00:00+00:00,10.0,10.010000228881836,9.651000022888184,9.819999694824219,269800
2025-07-21 00:00:00+00:00,9.989999771118164,9.989999771118164,9.6899995803833,9.75,270400
2025-07-22 00:00:00+00:00,9.6899995803833,9.710000038146973,9.149999618530273,9.4399995803833,248400
2025-07-23 00:00:00+00:00,9.460000038146973,9.569999694824219,9.279999732971191,9.569999694824219,237800
2025-07-24 00:00:00+00:00,9.640000343322754,9.739999771118164,9.295000076293945,9.319999694824219,258400
2025-07-25 00:00:00+00:00,9.300000190734863,9.3100004196167,8.84000015258789,8.859999656677246,281500
2025-07-28 00:00:00+00:00,8.90999984741211,9.729999542236328,8.850000381469727,9.449999809265137,606000
2025-07-29 00:00:00+00:00,9.569999694824219,10.979999542236328,9.399999618530273,10.600000381469727,1285400
2025-07-30 00:00:00+00:00,10.699999809265137,10.920000076293945,10.199999809265137,10.449999809265137,737400
2025-07-31 00:00:00+00:00,10.5,10.5,9.819999694824219,9.859999656677246,430000
2025-08-01 00:00:00+00:00,9.630000114440918,9.630000114440918,8.760000228881836,9.050000190734863,487300
2025-08-04 00:00:00+00:00,9.260000228881836,9.489999771118164,9.10099983215332,9.449999809265137,3393100
2025-08-05 00:00:00+00:00,14.279999732971191,14.289999961853027,12.300000190734863,13.0,21920200
2025-08-06 00:00:00+00:00,10.824999809265137,10.979999542236328,9.8100004196167,9.885000228881836,4918000
2025-08-07 00:00:00+00:00,10.010000228881836,10.119000434875488,9.199999809265137,9.3100004196167,2295000
2025-08-08 00:00:00+00:00,9.279999732971191,9.890000343322754,9.130000114440918,9.300000190734863,1477900
2025-08-11 00:00:00+00:00,9.239999771118164,9.460000038146973,9.039999961853027,9.100000381469727,1069700
2025-08-12 00:00:00+00:00,9.109999656677246,10.0,8.979999542236328,9.960000038146973,1011900
2025-08-13 00:00:00+00:00,10.0,10.460000038146973,9.859999656677246,10.119999885559082,769300
2025-08-14 00:00:00+00:00,9.949999809265137,10.0600004196167,9.380000114440918,9.479999542236328,676900
2025-08-15 00:00:00+00:00,9.550000190734863,9.550000190734863,9.25,9.390000343322754,445200
2025-08-18 00:00:00+00:00,9.335000038146973,9.5600004196167,9.222999572753906,9.520000457763672,411700
2025-08-19 00:00:00+00:00,9.630000114440918,9.664999961853027,9.050000190734863,9.079999923706055,545100
2025-08-20 00:00:00+00:00,9.0,9.130000114440918,8.569999694824219,8.979999542236328,631000
2025-08-21 00:00:00+00:00,8.90999984741211,9.489999771118164,8.90999984741211,9.180000305175781,764400
2025-08-22 00:00:00+00:00,9.109999656677246,10.229999542236328,9.010000228881836,9.970000267028809,826200
2025-08-25 00:00:00+00:00,9.9399995803833,10.0,9.760000228881836,9.779999732971191,442000
2025-08-26 00:00:00+00:00,9.819999694824219,10.1899995803833,9.630000114440918,9.789999961853027,473200
2025-08-27 00:00:00+00:00,9.789999961853027,9.8100004196167,9.494999885559082,9.699999809265137,342700
2025-08-28 00:00:00+00:00,9.800000190734863,9.890000343322754,9.670000076293945,9.789999961853027,153900
2025-08-29 00:00:00+00:00,9.770000457763672,9.800000190734863,9.300000190734863,9.420000076293945,342400
2025-09-02 00:00:00+00:00,9.0,9.199999809265137,8.760000228881836,9.050000190734863,790800
2025-09-03 00:00:00+00:00,8.949999809265137,9.060999870300293,8.795000076293945,8.829999923706055,593800
2025-09-04 00:00:00+00:00,8.760000228881836,8.904999732971191,8.510000228881836,8.84000015258789,735300
2025-09-05 00:00:00+00:00,8.84000015258789,8.960000038146973,8.680000305175781,8.859999656677246,482200
2025-09-08 00:00:00+00:00,8.979999542236328,9.0,8.529999732971191,8.59000015258789,789800
2025-09-09 00:00:00+00:00,8.609999656677246,8.84000015258789,8.479999542236328,8.720000267028809,507300
2025-09-10 00:00:00+00:00,8.800000190734863,8.880000114440918,8.420000076293945,8.65999984741211,663900
2025-09-11 00:00:00+00:00,8.640000343322754,8.979999542236328,8.640000343322754,8.930000305175781,363800
2025-09-12 00:00:00+00:00,9.0,9.0,8.6899995803833,8.75,352600
2025-09-15 00:00:00+00:00,8.75,8.989999771118164,8.699999809265137,8.930000305175781,408000
2025-09-16 00:00:00+00:00,8.949999809265137,9.210000038146973,8.75,9.130000114440918,490600
2025-09-17 00:00:00+00:00,9.09000015258789,9.395000457763672,9.055000305175781,9.229999542236328,437000
2025-09-18 00:00:00+00:00,9.5,10.319999694824219,9.454999923706055,10.289999961853027,787500
2025-09-19 00:00:00+00:00,10.350000381469727,10.40999984741211,9.850000381469727,9.869999885559082,727400
2025-09-22 00:00:00+00:00,9.779999732971191,10.585000038146973,9.63599967956543,10.4399995803833,702100
2025-09-23 00:00:00+00:00,10.649999618530273,10.75,10.210000038146973,10.25,424100
2025-09-24 00:00:00+00:00,10.289999961853027,10.350000381469727,9.930000305175781,10.050000190734863,305200
2025-09-25 00:00:00+00:00,9.779999732971191,9.960000038146973,9.510000228881836,9.84000015258789,314400
2025-09-26 00:00:00+00:00,9.8100004196167,9.960000038146973,9.460000038146973,9.680000305175781,459000
