"('date', '')","('open', 'AMTB')","('high', 'AMTB')","('low', 'AMTB')","('close', 'AMTB')","('volume', 'AMTB')"
2025-01-24 00:00:00+00:00,23.41040208243004,23.41040208243004,22.48267246838237,22.92679786682129,249800
2025-01-27 00:00:00+00:00,23.173536606583504,23.894008133185224,23.025494795733714,23.222885131835938,364000
2025-01-28 00:00:00+00:00,23.14392868953659,23.4005334834466,22.689931682907346,22.916929244995117,151900
2025-01-29 00:00:00+00:00,22.689933811835743,23.163668389977676,22.364241054056432,22.828105926513672,131000
2025-01-30 00:00:00+00:00,23.064974816688668,23.203146929681154,22.532022010939624,22.778759002685547,192800
2025-01-31 00:00:00+00:00,22.6701925539916,23.1044501564786,22.60110650227966,22.897192001342773,260300
2025-02-03 00:00:00+00:00,22.364239281516383,22.68993201348201,22.17671865327747,22.32476234436035,239900
2025-02-04 00:00:00+00:00,22.18658819444379,22.680062141201635,22.18658819444379,22.620845794677734,190100
2025-02-05 00:00:00+00:00,22.699801363849044,22.8675825796626,22.492543211496024,22.847843170166016,147500
2025-02-06 00:00:00+00:00,22.897191435077165,22.995884716537045,22.69980110725004,22.867582321166992,182900
2025-02-07 00:00:00+00:00,22.86758366398871,23.02549518254176,22.265544822971595,22.837974548339844,298800
2025-02-10 00:00:00+00:00,22.857713181819534,23.09458045159779,22.73928048815727,22.897192001342773,159300
2025-02-11 00:00:00+00:00,22.70967191426348,23.657141015937054,22.70967191426348,23.63740348815918,142000
2025-02-12 00:00:00+00:00,23.10445185492847,23.58805613491641,22.857714862131324,23.055105209350586,174000
2025-02-13 00:00:00+00:00,23.193275521870234,23.509098546932893,23.12418947044449,23.40053367614746,184700
2025-02-14 00:00:00+00:00,23.6383042992027,24.074214658101262,23.440161852702325,23.62839698791504,117700
2025-02-18 00:00:00+00:00,23.52932630510569,23.727468756157165,23.390627723145535,23.61849021911621,253600
2025-02-19 00:00:00+00:00,23.251928326210596,23.648213246628934,23.251928326210596,23.529327392578125,120900
2025-02-20 00:00:00+00:00,23.360906596514123,23.60858372408091,23.2023933860415,23.430255889892578,144900
2025-02-21 00:00:00+00:00,23.796819767747532,23.796819767747532,22.459362850512466,22.479177474975586,208500
2025-02-24 00:00:00+00:00,22.72685322295169,22.72685322295169,22.24140629103252,22.261219024658203,165100
2025-02-25 00:00:00+00:00,22.429640359472053,22.677317490259956,22.231499788617658,22.41973304748535,167100
2025-02-26 00:00:00+00:00,22.35038239378157,22.637688755041367,22.221591125041044,22.34047508239746,121400
2025-02-27 00:00:00+00:00,22.310756400215194,22.62778282535921,22.281034464247988,22.350383758544922,187600
2025-02-28 00:00:00+00:00,22.508896144464074,22.905181050966835,22.469268787589687,22.746665954589844,188500
2025-03-03 00:00:00+00:00,22.756574103631095,22.95471656417389,22.42964036647406,22.558433532714844,151000
2025-03-04 00:00:00+00:00,22.28103254139187,22.370196451972085,21.765863700178716,21.934284210205078,198400
2025-03-05 00:00:00+00:00,21.983822412516012,22.092799063900586,21.557817449974287,21.696516036987305,223700
2025-03-06 00:00:00+00:00,21.49837574218436,21.76586560774146,21.201162050993677,21.5181884765625,146800
2025-03-07 00:00:00+00:00,21.41911914671122,21.547910423554253,20.983206866518596,21.37948989868164,187500
2025-03-10 00:00:00+00:00,21.1119959262384,21.270509122457003,20.45812851943008,20.51757049560547,220300
2025-03-11 00:00:00+00:00,20.705808384984596,20.79497230594716,20.329339966185575,20.46803855895996,171800
2025-03-12 00:00:00+00:00,20.626550413314554,20.903949470159496,20.418502537900704,20.596830368041992,142500
2025-03-13 00:00:00+00:00,20.775157135701782,20.775157135701782,20.339246744252662,20.40859603881836,125300
2025-03-14 00:00:00+00:00,20.69589887831479,20.993112546552027,20.517571055297726,20.854412078857422,133700
2025-03-17 00:00:00+00:00,20.72562216327887,21.220976419676905,20.72562216327887,20.933670043945312,115400
2025-03-18 00:00:00+00:00,20.656273410662543,21.111998431462368,20.656273410662543,21.062463760375977,95400
2025-03-19 00:00:00+00:00,21.1318106013981,21.359673085332975,20.92376273944705,21.21106719970703,113100
2025-03-20 00:00:00+00:00,20.95348412437038,21.339861719287796,20.9138567674919,20.94357681274414,98800
2025-03-21 00:00:00+00:00,20.814787187525823,21.092186266126287,20.666181280628894,20.84450912475586,337800
2025-03-24 00:00:00+00:00,21.290325164794922,21.389396391447765,21.032740731348117,21.290325164794922,114800
2025-03-25 00:00:00+00:00,21.171442297874716,21.389397496065705,21.10209111289767,21.131813049316406,134100
2025-03-26 00:00:00+00:00,21.161534446532507,21.518188226336783,21.003021235591376,21.072370529174805,110300
2025-03-27 00:00:00+00:00,21.12190519898396,21.240791052003072,20.68599292408259,21.072370529174805,92300
2025-03-28 00:00:00+00:00,21.141720685227742,21.141720685227742,20.359060020854322,20.39868927001953,278500
2025-03-31 00:00:00+00:00,20.170825939593918,20.68599293049912,20.170825939593918,20.448223114013672,251800
2025-04-01 00:00:00+00:00,20.250083895472574,20.577017651145063,20.16091997214129,20.458131790161133,118300
2025-04-02 00:00:00+00:00,20.091569063235593,20.715714586892197,20.091569063235593,20.695899963378906,119700
2025-04-03 00:00:00+00:00,19.655655955304642,19.794354534725944,18.14977864583238,18.179500579833984,274100
2025-04-04 00:00:00+00:00,17.248233536661875,17.53553988707548,16.396223686057517,17.42656135559082,301900
2025-04-07 00:00:00+00:00,16.901485735346554,18.417270353747835,16.73306522219086,17.486003875732422,219400
2025-04-08 00:00:00+00:00,18.139871013065264,18.258756857338632,16.901485462671992,17.178884506225586,210800
2025-04-09 00:00:00+00:00,16.93120920155017,18.863091622014096,16.534926161093278,18.28847885131836,294000
2025-04-10 00:00:00+00:00,17.793123805947225,17.981358950603,17.168978280524883,17.783218383789062,356000
2025-04-11 00:00:00+00:00,17.57516860961914,17.931824275240704,17.27795681468551,17.57516860961914,180600
2025-04-14 00:00:00+00:00,18.01108088595702,18.01108088595702,17.347306113395984,17.783218383789062,163600
2025-04-15 00:00:00+00:00,17.723774230330772,18.496527530568844,17.723774230330772,18.308292388916016,215300
2025-04-16 00:00:00+00:00,18.199315740276152,18.516342153822084,18.070522578756567,18.308292388916016,146200
2025-04-17 00:00:00+00:00,18.357827600425367,18.595597393143404,18.298383735026103,18.437084197998047,149200
2025-04-21 00:00:00+00:00,18.229036336090708,18.397456859577005,18.01108114260172,18.159687042236328,182900
2025-04-22 00:00:00+00:00,18.33801458608134,19.140487943050434,18.33801458608134,18.962160110473633,177300
2025-04-23 00:00:00+00:00,19.606122698283563,19.91324181321498,19.219745086981135,19.299001693725586,125900
2025-04-24 00:00:00+00:00,17.01046535936203,18.298385679161388,16.05938419781471,16.772695541381836,534900
2025-04-25 00:00:00+00:00,16.505204593805093,16.990651565431524,16.316969436765742,16.653810501098633,341200
2025-04-28 00:00:00+00:00,16.792509621812513,16.812322355449737,16.44576127320364,16.782602310180664,224900
2025-04-29 00:00:00+00:00,16.584460916493516,17.02037320801605,16.366505715545546,16.901487350463867,158100
2025-04-30 00:00:00+00:00,16.554739540662464,16.762789326021977,16.287249658952607,16.68353271484375,238400
2025-05-01 00:00:00+00:00,16.713253564396922,16.891579510716618,16.307061332726864,16.703346252441406,268100
2025-05-02 00:00:00+00:00,16.921301942596372,17.535542074457865,16.861859958747388,17.386934280395508,253100
2025-05-05 00:00:00+00:00,17.16897827262035,17.604890542812736,16.93120845877719,17.29776954650879,208200
2025-05-06 00:00:00+00:00,17.089722759666532,17.436471135614077,16.96093147755114,17.277957916259766,155700
2025-05-07 00:00:00+00:00,17.43647031726213,17.53554154711549,17.040187287475238,17.119443893432617,201000
2025-05-08 00:00:00+00:00,17.248234605656382,17.65442493411285,17.17888531391403,17.545446395874023,188900
2025-05-09 00:00:00+00:00,17.604890541069555,17.694054457455227,17.29776954479602,17.64451789855957,199100
2025-05-12 00:00:00+00:00,18.29838536920651,18.526249761000976,17.77331107200439,17.783218383789062,368000
2025-05-13 00:00:00+00:00,17.892194479234533,18.15968622024483,17.61479731637329,18.13987159729004,276000
2025-05-14 00:00:00+00:00,18.139870792141323,18.248849323929136,17.951637551305023,18.120058059692383,160400
2025-05-15 00:00:00+00:00,18.12006029059161,18.229575842610632,17.970717621434076,18.17979621887207,169400
2025-05-16 00:00:00+00:00,18.100146753204136,18.13997007035838,17.861201153366196,18.010541915893555,155200
2025-05-19 00:00:00+00:00,17.831331861160695,17.970716316685518,17.761639633398282,17.94084930419922,118500
2025-05-20 00:00:00+00:00,17.980672732717313,18.00058534047964,17.59238637620594,17.96076202392578,166600
2025-05-21 00:00:00+00:00,17.70190321302382,17.70190321302382,17.154317912158426,17.164274215698242,157800
2025-05-22 00:00:00+00:00,16.97510992207361,17.343485593527845,16.97510992207361,17.124452590942383,116100
2025-05-23 00:00:00+00:00,16.81581208889889,17.06471399382147,16.81581208889889,16.985065460205078,229600
2025-05-27 00:00:00+00:00,17.174231035366645,17.63220961813711,17.07466989594717,17.60234260559082,198100
2025-05-28 00:00:00+00:00,17.532650802338548,17.582430423768578,17.204100363576178,17.333528518676758,127700
2025-05-29 00:00:00+00:00,17.42313331281635,18.408784626636322,17.273792549929233,17.672035217285156,130800
2025-05-30 00:00:00+00:00,17.592387394147337,17.592387394147337,17.124452478481526,17.4530029296875,170100
2025-06-02 00:00:00+00:00,17.333527634779507,17.50278099756996,17.03484612348847,17.174230575561523,180700
2025-06-03 00:00:00+00:00,17.104538843167077,17.512737806565248,17.104538843167077,17.263835906982422,325800
2025-06-04 00:00:00+00:00,17.313616343072983,17.413177487391277,16.955198882086368,17.064714431762695,167800
2025-06-05 00:00:00+00:00,17.0049777404546,17.06471366477233,16.845680676293448,16.925329208374023,108800
2025-06-06 00:00:00+00:00,17.2638361221222,17.472912808871282,17.064713840386187,17.303659439086914,415500
2025-06-09 00:00:00+00:00,17.323571629318327,17.81141911893983,17.194143478590487,17.572473526000977,201500
2025-06-10 00:00:00+00:00,17.582430500647114,18.12005952950221,17.51273827075201,18.0404109954834,385500
2025-06-11 00:00:00+00:00,18.13997083628312,18.2694008951837,17.771597066426494,17.801464080810547,159900
2025-06-12 00:00:00+00:00,17.672034664468192,17.68199096821199,17.423132767785543,17.572473526000977,106400
2025-06-13 00:00:00+00:00,17.224010785869762,17.303659318213626,16.815811820236107,16.935285568237305,109600
2025-06-16 00:00:00+00:00,17.184187078678484,17.184187078678484,16.766031818632932,16.86559295654297,170700
2025-06-17 00:00:00+00:00,16.6664707118868,16.885503696521834,16.507173650521178,16.52708625793457,139000
2025-06-18 00:00:00+00:00,16.457393918983982,16.67642690212874,16.427525008067118,16.507173538208008,125400
2025-06-20 00:00:00+00:00,16.626647893359976,16.85563718855114,16.537043056290248,16.61669158935547,232300
2025-06-23 00:00:00+00:00,16.507173743449076,17.243923131155324,16.507173743449076,17.233966827392578,155400
2025-06-24 00:00:00+00:00,17.47291261023514,17.871157169179835,17.363397065599067,17.6122989654541,164800
2025-06-25 00:00:00+00:00,17.552562008865475,17.59238722631458,17.37335422725716,17.423133850097656,132000
2025-06-26 00:00:00+00:00,17.482868768733926,17.940849248123847,17.353440617432668,17.930892944335938,160300
2025-06-27 00:00:00+00:00,17.960762294708044,18.100146753204136,17.84128854530366,18.010541915893555,631000
2025-06-30 00:00:00+00:00,18.130014530380514,18.159883443733083,17.901025224923544,18.149927139282227,253200
2025-07-01 00:00:00+00:00,18.010542513072025,18.876720103833197,17.940850281513182,18.816984176635742,260000
2025-07-02 00:00:00+00:00,18.956370218321467,19.18535951785037,18.737335324014815,19.105710983276367,215800
2025-07-03 00:00:00+00:00,19.19531635954962,19.713030899292228,19.19531635954962,19.553733825683594,149200
2025-07-07 00:00:00+00:00,19.404392899053185,19.653294811917856,19.05592984124847,19.175403594970703,256600
2025-07-08 00:00:00+00:00,19.19531497466904,19.792678008118134,19.18535867091545,19.64333724975586,259300
2025-07-09 00:00:00+00:00,19.693118712243383,19.772767243073687,19.50395273940737,19.633380889892578,126500
2025-07-10 00:00:00+00:00,19.56369012803096,20.011714334363408,19.56369012803096,19.902196884155273,242000
2025-07-11 00:00:00+00:00,19.653293553509446,19.77276729958173,19.51390909890076,19.64333724975586,157300
2025-07-14 00:00:00+00:00,19.583601026241436,19.932064056396484,19.28491951409182,19.932064056396484,221300
2025-07-15 00:00:00+00:00,20.011712702734783,20.021669006393832,19.18535848874134,19.26500701904297,251400
2025-07-16 00:00:00+00:00,19.364568654378818,19.424304578897708,18.916544473060124,19.354612350463867,177400
2025-07-17 00:00:00+00:00,19.27496415425134,19.862372802681538,19.255051546074185,19.7628116607666,264100
2025-07-18 00:00:00+00:00,19.852417047686824,20.001757815204396,19.51391029519586,19.86237335205078,268500
2025-07-21 00:00:00+00:00,19.88228339955091,20.151097911511155,19.74289894104004,19.74289894104004,148200
2025-07-22 00:00:00+00:00,19.732943294290237,20.718594638671263,19.563689918044755,19.86237335205078,173100
2025-07-23 00:00:00+00:00,20.111274279722362,20.111274279722362,19.693119011760746,20.031625747680664,149100
2025-07-24 00:00:00+00:00,20.74846321056044,21.256223330946916,20.131185642942317,20.151098251342773,425100
2025-07-25 00:00:00+00:00,20.161054722367393,20.40995663252008,19.882283899366872,20.180967330932617,240200
2025-07-28 00:00:00+00:00,20.36017645504953,20.549340534349835,20.061493031626043,20.081405639648438,191200
2025-07-29 00:00:00+00:00,20.31039431872733,20.409955456847566,19.912151665217138,19.971887588500977,216700
2025-07-30 00:00:00+00:00,20.041581132028856,20.16105488541555,19.454174366371202,19.5139102935791,235700
2025-07-31 00:00:00+00:00,19.235139736078644,19.54377757974843,19.036019342956905,19.215227127075195,221900
2025-08-01 00:00:00+00:00,18.886674801663148,19.095753377525998,18.418739930306447,18.528257369995117,232200
2025-08-04 00:00:00+00:00,18.45856693179906,18.94641445742544,18.15988349435352,18.856809616088867,224600
2025-08-05 00:00:00+00:00,18.876718969917857,18.986236412343597,18.558124845374717,18.956369400024414,196000
2025-08-06 00:00:00+00:00,18.92650102492284,18.93645732896822,18.697511728791532,18.707468032836914,120100
2025-08-07 00:00:00+00:00,18.906589071959015,18.906589071959015,18.44861046382711,18.478477478027344,133000
2025-08-08 00:00:00+00:00,18.478477214000364,18.86676548379343,18.418741287482533,18.77716064453125,175200
2025-08-11 00:00:00+00:00,18.9364569520005,19.01610548380717,18.73733467299844,18.986236572265625,117300
2025-08-12 00:00:00+00:00,19.14553467501122,19.922109326503254,19.14553467501122,19.87232780456543,157500
2025-08-13 00:00:00+00:00,20.09136152458321,20.3502197265625,19.92210815786486,20.3502197265625,217300
2025-08-14 00:00:00+00:00,20.091361792390167,20.499560758921834,20.01171325987108,20.399999618530273,247700
2025-08-15 00:00:00+00:00,20.5,20.5,19.81999969482422,19.850000381469727,287400
2025-08-18 00:00:00+00:00,19.829999923706055,20.1299991607666,19.770000457763672,20.09000015258789,162400
2025-08-19 00:00:00+00:00,20.040000915527344,20.600000381469727,19.959999084472656,20.010000228881836,191200
2025-08-20 00:00:00+00:00,20.100000381469727,20.149999618530273,19.889999389648438,20.1299991607666,143300
2025-08-21 00:00:00+00:00,19.979999542236328,20.18000030517578,19.829999923706055,19.959999084472656,93200
2025-08-22 00:00:00+00:00,20.100000381469727,21.350000381469727,20.100000381469727,21.280000686645508,335200
2025-08-25 00:00:00+00:00,21.170000076293945,21.3799991607666,21.020000457763672,21.200000762939453,167300
2025-08-26 00:00:00+00:00,21.219999313354492,21.559999465942383,21.219999313354492,21.3700008392334,162200
2025-08-27 00:00:00+00:00,21.270000457763672,21.649999618530273,21.270000457763672,21.43000030517578,142900
2025-08-28 00:00:00+00:00,21.56999969482422,21.65999984741211,21.25,21.5,169300
2025-08-29 00:00:00+00:00,21.56999969482422,21.68000030517578,21.450000762939453,21.5,125300
2025-09-02 00:00:00+00:00,21.209999084472656,21.479999542236328,21.010000228881836,21.25,121500
2025-09-03 00:00:00+00:00,21.139999389648438,21.389999389648438,21.030000686645508,21.190000534057617,113900
2025-09-04 00:00:00+00:00,21.31999969482422,21.649999618530273,21.290000915527344,21.649999618530273,92500
2025-09-05 00:00:00+00:00,21.719999313354492,22.049999237060547,21.170000076293945,21.280000686645508,164300
2025-09-08 00:00:00+00:00,21.399999618530273,21.459999084472656,21.09000015258789,21.440000534057617,117800
2025-09-09 00:00:00+00:00,21.3799991607666,21.450000762939453,20.959999084472656,21.100000381469727,113500
2025-09-10 00:00:00+00:00,21.059999465942383,21.34000015258789,21.049999237060547,21.09000015258789,72600
2025-09-11 00:00:00+00:00,21.15999984741211,21.31999969482422,20.8799991607666,21.290000915527344,95800
2025-09-12 00:00:00+00:00,21.290000915527344,21.290000915527344,20.860000610351562,21.06999969482422,79500
2025-09-15 00:00:00+00:00,21.149999618530273,21.209999084472656,20.809999465942383,20.899999618530273,139200
2025-09-16 00:00:00+00:00,20.81999969482422,20.81999969482422,20.43000030517578,20.600000381469727,199000
2025-09-17 00:00:00+00:00,20.809999465942383,21.329999923706055,20.6200008392334,20.700000762939453,204100
2025-09-18 00:00:00+00:00,20.799999237060547,21.299999237060547,20.68000030517578,21.290000915527344,412000
2025-09-19 00:00:00+00:00,21.280000686645508,22.790000915527344,20.700000762939453,20.700000762939453,478200
2025-09-22 00:00:00+00:00,20.510000228881836,20.950000762939453,20.219999313354492,20.350000381469727,186000
2025-09-23 00:00:00+00:00,20.350000381469727,20.8799991607666,20.290000915527344,20.360000610351562,119000
2025-09-24 00:00:00+00:00,20.360000610351562,20.520000457763672,20.010000228881836,20.15999984741211,109500
2025-09-25 00:00:00+00:00,20.030000686645508,20.209999084472656,19.790000915527344,20.100000381469727,87700
2025-09-26 00:00:00+00:00,20.1200008392334,20.190000534057617,19.8799991607666,19.940000534057617,246200
