"('date', '')","('open', 'CMSD')","('high', 'CMSD')","('low', 'CMSD')","('close', 'CMSD')","('volume', 'CMSD')"
2020-01-15 00:00:00+00:00,19.952805846284157,19.989056756637975,19.923804011694234,19.96005630493164,55300
2020-01-16 00:00:00+00:00,19.960059491977056,19.98905994831393,19.902057196419502,19.967309951782227,110300
2020-01-17 00:00:00+00:00,19.981810244014856,19.981810244014856,19.95425904886703,19.974559783935547,12300
2020-01-21 00:00:00+00:00,19.996311338031514,20.039812716001723,19.985436339259927,20.032562255859375,39500
2020-01-22 00:00:00+00:00,20.03255977357378,20.08331298828125,20.03255977357378,20.08331298828125,19300
2020-01-23 00:00:00+00:00,20.083317199106357,20.105067198514703,20.040540448616888,20.10289192199707,22100
2020-01-24 00:00:00+00:00,20.112312860247393,20.17031514963628,20.039809652790368,20.12246322631836,36500
2020-01-27 00:00:00+00:00,20.09781160962732,20.19424146858955,20.0724356948698,20.192066192626953,29200
2020-01-28 00:00:00+00:00,20.21381937671047,20.21381937671047,20.136242358141754,20.19931983947754,14000
2020-01-29 00:00:00+00:00,20.221067609318638,20.279069900512695,20.221067609318638,20.279069900512695,35600
2020-01-30 00:00:00+00:00,20.279070553181825,20.30082193166104,20.26529564816361,20.29357147216797,32700
2020-01-31 00:00:00+00:00,20.329824723025776,20.329824723025776,20.20656967163086,20.20656967163086,64600
2020-02-03 00:00:00+00:00,20.26457101707943,20.29357147216797,20.226143443477778,20.29357147216797,28400
2020-02-04 00:00:00+00:00,20.29356703171743,20.322568863343804,20.2065643026052,20.300817489624023,74600
2020-02-05 00:00:00+00:00,20.337072794704163,20.337072794704163,20.293571420739724,20.297197341918945,55500
2020-02-06 00:00:00+00:00,20.37332262808235,20.37332262808235,20.271817590596577,20.32257080078125,64700
2020-02-07 00:00:00+00:00,20.39507067664285,20.39507067664285,20.29356703171743,20.300817489624023,84800
2020-02-10 00:00:00+00:00,20.409579602114203,20.431330984370227,20.337076377478112,20.41683006286621,37500
2020-02-11 00:00:00+00:00,20.431324005126953,20.43857446340224,20.300818521938844,20.431324005126953,34000
2020-02-12 00:00:00+00:00,20.438576660335386,20.438576660335386,20.322572081228568,20.329822540283203,59700
2020-02-13 00:00:00+00:00,20.430466792320804,20.430466792320804,20.173340891269493,20.21742057800293,41400
2020-02-14 00:00:00+00:00,20.3055776434687,20.342310716641023,20.20272784103313,20.224767684936523,36000
2020-02-18 00:00:00+00:00,20.16599523624597,20.290884876807787,20.16599523624597,20.24680519104004,49400
2020-02-19 00:00:00+00:00,20.217423655182294,20.305580239620113,20.041109085083008,20.041109085083008,62700
2020-02-20 00:00:00+00:00,20.06314675438832,20.15865135192871,19.982336788650592,20.15865135192871,36900
2020-02-21 00:00:00+00:00,20.173344598537053,20.232117524982367,20.14763214382907,20.15130615234375,85200
2020-02-24 00:00:00+00:00,20.107223764279105,20.17554461503453,19.964702529363073,19.98967933654785,31900
2020-02-25 00:00:00+00:00,19.989679350054114,20.10648813557694,19.842751267431733,19.98233413696289,80400
2020-02-26 00:00:00+00:00,19.989681090482097,19.99702770543637,19.732556573200196,19.886831283569336,46200
2020-02-27 00:00:00+00:00,19.761942191322376,19.92356492244541,19.570934400773783,19.637052536010742,34800
2020-02-28 00:00:00+00:00,19.71786371238004,19.71786371238004,19.21095848083496,19.21095848083496,128500
2020-03-02 00:00:00+00:00,19.44604760609354,19.651748657226562,19.210961491212238,19.651748657226562,48500
2020-03-03 00:00:00+00:00,19.65174593051627,19.982336609462987,19.65174593051627,19.73255729675293,80600
2020-03-04 00:00:00+00:00,20.01172091790182,20.20272870287583,19.854506440709184,20.180688858032227,27600
2020-03-05 00:00:00+00:00,19.952949630210565,20.140284810488115,19.952949630210565,20.019067764282227,24700
2020-03-06 00:00:00+00:00,19.9456050654006,20.107227810288435,19.673787287364362,19.791330337524414,38000
2020-03-09 00:00:00+00:00,19.570934879360433,19.570934879360433,19.144840998093457,19.313810348510742,42800
2020-03-10 00:00:00+00:00,19.409313201904297,19.607667608954237,19.284423545749547,19.409313201904297,48000
2020-03-11 00:00:00+00:00,19.431351073469255,19.431351073469255,18.865674370635197,19.08606719970703,100900
