"('date', '')","('open', 'BIPJ')","('high', 'BIPJ')","('low', 'BIPJ')","('close', 'BIPJ')","('volume', 'BIPJ')"
2025-06-24 00:00:00+00:00,22.2636085020153,22.50912690107892,22.204684610723913,22.420740127563477,23500
2025-06-25 00:00:00+00:00,22.30289030318273,22.887225287356056,22.30289030318273,22.479663848876953,12200
2025-06-26 00:00:00+00:00,22.381458157754796,22.921597886432068,22.381458157754796,22.420740127563477,17800
2025-06-27 00:00:00+00:00,22.36181669158249,22.587693173762492,22.23414607250213,22.253787994384766,16300
2025-06-30 00:00:00+00:00,22.381457506934993,22.656436907069942,21.959165573120117,21.959165573120117,67800
2025-07-01 00:00:00+00:00,22.018090483585585,22.548409260689294,22.018090483585585,22.28325080871582,9200
2025-07-02 00:00:00+00:00,22.35199487158647,22.626976147904696,22.155579406622493,22.568050384521484,6400
2025-07-03 00:00:00+00:00,22.568050362077734,22.577871322631836,22.469842629693414,22.577871322631836,2300
2025-07-07 00:00:00+00:00,22.59751326621309,22.59751326621309,22.440381643504587,22.568050384521484,5200
2025-07-08 00:00:00+00:00,22.63679606172858,22.960880279541016,22.4403824627507,22.960880279541016,37300
2025-07-09 00:00:00+00:00,22.96088006359161,23.078729720395362,22.744824544800935,23.039445877075195,21000
2025-07-10 00:00:00+00:00,23.137653521108074,23.343889951413345,23.059087707933863,23.0787296295166,27700
2025-07-11 00:00:00+00:00,22.941240071781426,23.147474630251715,22.941240071781426,23.029626846313477,9600
2025-07-14 00:00:00+00:00,23.027661587826994,23.196579115144637,23.027661587826994,23.137653350830078,16200
2025-07-15 00:00:00+00:00,23.25550410141755,23.540304483055763,23.000164730167228,23.44209861755371,20400
2025-07-16 00:00:00+00:00,23.569767366600466,23.638512221714628,23.422456695190576,23.44209861755371,19100
2025-07-17 00:00:00+00:00,23.343890514115024,23.61886993027474,23.343890514115024,23.569766998291016,14100
2025-07-18 00:00:00+00:00,23.658154003972765,23.658154003972765,23.579588188142306,23.621816635131836,4600
2025-07-21 00:00:00+00:00,23.589408652178136,23.805464172869865,23.569766730345226,23.663063049316406,8900
2025-07-22 00:00:00+00:00,23.648331974157006,23.879119867235538,23.648331974157006,23.874208450317383,10100
2025-07-23 00:00:00+00:00,23.96259554253928,23.96259554253928,23.76618194580078,23.76618194580078,8800
2025-07-24 00:00:00+00:00,23.766181629155348,24.3554242846769,23.766181629155348,23.874208450317383,42900
2025-07-25 00:00:00+00:00,23.99205754271162,24.42417043669704,23.79564208003915,24.09026527404785,15100
2025-07-28 00:00:00+00:00,24.21793556213379,24.355425270901964,24.139369746672433,24.21793556213379,12600
2025-07-29 00:00:00+00:00,24.35542522474479,24.365246185803446,24.18847263306121,24.237577438354492,9100
2025-07-30 00:00:00+00:00,24.188472966664584,24.188472966664584,23.834927729460862,24.109907150268555,6100
2025-07-31 00:00:00+00:00,24.129547740169013,24.19338304782716,23.8840293433449,23.903671264648438,13800
2025-08-01 00:00:00+00:00,23.952774477025013,23.972416398560025,23.8840296248092,23.940990447998047,5300
2025-08-04 00:00:00+00:00,24.04116229506663,24.159011956239084,24.04116229506663,24.109907150268555,11800
2025-08-05 00:00:00+00:00,24.159011840820312,24.159011840820312,24.14820934550545,24.159011840820312,5300
2025-08-06 00:00:00+00:00,24.13446037453075,24.159011840820312,24.13446037453075,24.159011840820312,11000
2025-08-07 00:00:00+00:00,24.29650140064592,24.29650140064592,24.060803954038235,24.208114624023438,12700
2025-08-08 00:00:00+00:00,24.13936976957413,24.217935585110023,24.060803954038235,24.208114624023438,2100
2025-08-11 00:00:00+00:00,24.21793408102976,24.21793408102976,24.060802459716797,24.060802459716797,6500
2025-08-12 00:00:00+00:00,24.227756112653488,24.502737398686868,24.19534675433202,24.365245819091797,14900
2025-08-13 00:00:00+00:00,24.522376968942364,24.54201889038086,24.48604147475355,24.54201889038086,5800
2025-08-14 00:00:00+00:00,24.54201889038086,24.5714817725386,24.473274038502858,24.54201889038086,9500
2025-08-15 00:00:00+00:00,24.43398981454669,24.679508209228516,24.42417072713731,24.679508209228516,9900
2025-08-18 00:00:00+00:00,24.70897204064497,25.229471731712874,24.70897204064497,25.033056259155273,29200
2025-08-19 00:00:00+00:00,25.033056476695528,25.091980369712154,24.94466970059219,24.954490661621094,21800
2025-08-20 00:00:00+00:00,25.08216143168068,25.08216143168068,24.7482562473304,24.90538787841797,11000
2025-08-21 00:00:00+00:00,25.03305667246929,25.03305667246929,24.861194536011396,24.885746002197266,6500
2025-08-22 00:00:00+00:00,24.77771732609585,25.033056695609897,24.650048577917225,24.875925064086914,8600
2025-08-25 00:00:00+00:00,24.915208839505542,24.94466984961146,24.728614325155256,24.90538787841797,6200
2025-08-26 00:00:00+00:00,24.89556700934818,24.905387970472052,24.659869561845653,24.866104125976562,7100
2025-08-27 00:00:00+00:00,24.895566102912657,25.28839516778082,24.684420129329133,25.05466079711914,10400
2025-08-28 00:00:00+00:00,24.978060050190933,25.209829480593083,24.885745266315222,25.015378952026367,11100
2025-08-29 00:00:00+00:00,25.14108469375112,25.22947146816307,24.89556629219722,25.131263732910156,15500
2025-09-02 00:00:00+00:00,25.08215994049998,25.08215994049998,24.650047044120676,24.748254776000977,21500
2025-09-03 00:00:00+00:00,24.89556720540807,25.062519799515094,24.748256533703476,24.797359466552734,8100
2025-09-04 00:00:00+00:00,24.82682193736921,24.944669723510742,24.82682193736921,24.944669723510742,6600
2025-09-05 00:00:00+00:00,24.94466946107637,25.042877197265625,24.84351712244782,25.042877197265625,7400
2025-09-08 00:00:00+00:00,24.983953740097547,25.134210886016962,24.787538264296984,24.885746002197266,8300
2025-09-09 00:00:00+00:00,24.905386273393017,24.905386273393017,24.689328889703805,24.78753662109375,11100
2025-09-10 00:00:00+00:00,24.964311190121776,25.278574444974623,24.718792788123395,25.111621856689453,13200
2025-09-11 00:00:00+00:00,24.99377489775272,25.126353190830365,24.797359420407556,24.817001342773438,15400
2025-09-12 00:00:00+00:00,24.91520908144602,25.170546579575188,24.76789653685874,24.817001342773438,9200
2025-09-15 00:00:00+00:00,25.020000457763672,25.049999237060547,24.809999465942383,25.040000915527344,20700
2025-09-16 00:00:00+00:00,24.959999084472656,25.190000534057617,24.924999237060547,25.030000686645508,27600
2025-09-17 00:00:00+00:00,25.049999237060547,25.25,24.90999984741211,25.110000610351562,18300
2025-09-18 00:00:00+00:00,25.06999969482422,25.350000381469727,25.059999465942383,25.170000076293945,9800
2025-09-19 00:00:00+00:00,25.100000381469727,25.229999542236328,25.100000381469727,25.100000381469727,4000
2025-09-22 00:00:00+00:00,25.190000534057617,25.280000686645508,24.65999984741211,24.770000457763672,32400
2025-09-23 00:00:00+00:00,24.770000457763672,24.81999969482422,24.3700008392334,24.59000015258789,23100
2025-09-24 00:00:00+00:00,24.709999084472656,24.81999969482422,24.420000076293945,24.719999313354492,19800
2025-09-25 00:00:00+00:00,24.75,24.84000015258789,24.5,24.739999771118164,26900
2025-09-26 00:00:00+00:00,24.81999969482422,24.979999542236328,24.65999984741211,24.8799991607666,14700
