"('date', '')","('open', 'AIOT')","('high', 'AIOT')","('low', 'AIOT')","('close', 'AIOT')","('volume', 'AIOT')"
2025-01-27 00:00:00+00:00,6.289999961853027,6.329999923706055,6.099999904632568,6.25,1726300
2025-01-28 00:00:00+00:00,6.260000228881836,6.400000095367432,6.110000133514404,6.130000114440918,1241900
2025-01-29 00:00:00+00:00,6.099999904632568,6.179999828338623,6.010000228881836,6.050000190734863,617900
2025-01-30 00:00:00+00:00,6.090000152587891,6.289999961853027,6.059999942779541,6.110000133514404,842700
2025-01-31 00:00:00+00:00,6.079999923706055,6.130000114440918,5.820000171661377,5.909999847412109,1429100
2025-02-03 00:00:00+00:00,5.75,6.0,5.730000019073486,5.949999809265137,1732700
2025-02-04 00:00:00+00:00,5.940000057220459,6.119999885559082,5.849999904632568,6.010000228881836,1782200
2025-02-05 00:00:00+00:00,6.059999942779541,6.28000020980835,5.96999979019165,5.989999771118164,1936300
2025-02-06 00:00:00+00:00,6.070000171661377,6.159999847412109,5.929999828338623,6.099999904632568,1678600
2025-02-07 00:00:00+00:00,6.170000076293945,6.210000038146973,5.829999923706055,5.949999809265137,2307200
2025-02-10 00:00:00+00:00,6.309999942779541,8.260000228881836,6.28000020980835,7.800000190734863,9564800
2025-02-11 00:00:00+00:00,7.960000038146973,8.710000038146973,7.829999923706055,8.510000228881836,6911500
2025-02-12 00:00:00+00:00,8.130000114440918,8.489999771118164,7.840000152587891,7.880000114440918,3708100
2025-02-13 00:00:00+00:00,7.960000038146973,8.149999618530273,7.730000019073486,8.069999694824219,3273200
2025-02-14 00:00:00+00:00,8.15999984741211,8.260000228881836,7.929999828338623,8.100000381469727,1633100
2025-02-18 00:00:00+00:00,8.100000381469727,8.260000228881836,7.900000095367432,8.199999809265137,1900200
2025-02-19 00:00:00+00:00,8.149999618530273,8.220000267028809,7.860000133514404,8.050000190734863,1057800
2025-02-20 00:00:00+00:00,8.0,8.039999961853027,7.519999980926514,7.690000057220459,2341900
2025-02-21 00:00:00+00:00,7.789999961853027,7.840000152587891,7.309999942779541,7.429999828338623,2073100
2025-02-24 00:00:00+00:00,7.5,7.610000133514404,7.090000152587891,7.329999923706055,2074700
2025-02-25 00:00:00+00:00,7.360000133514404,7.400000095367432,6.96999979019165,7.130000114440918,2105100
2025-02-26 00:00:00+00:00,7.130000114440918,7.380000114440918,7.130000114440918,7.380000114440918,1769900
2025-02-27 00:00:00+00:00,7.519999980926514,7.590000152587891,6.900000095367432,6.920000076293945,1403700
2025-02-28 00:00:00+00:00,6.869999885559082,7.119999885559082,6.78000020980835,7.050000190734863,4168700
2025-03-03 00:00:00+00:00,7.079999923706055,7.139999866485596,6.289999961853027,6.389999866485596,2141200
2025-03-04 00:00:00+00:00,6.150000095367432,6.380000114440918,5.929999828338623,6.309999942779541,3148300
2025-03-05 00:00:00+00:00,6.329999923706055,6.559999942779541,6.199999809265137,6.539999961853027,1448900
2025-03-06 00:00:00+00:00,6.320000171661377,6.349999904632568,5.900000095367432,6.0,1908200
2025-03-07 00:00:00+00:00,6.0,6.179999828338623,5.570000171661377,5.929999828338623,2561500
2025-03-10 00:00:00+00:00,5.760000228881836,5.849999904632568,5.46999979019165,5.610000133514404,2089700
2025-03-11 00:00:00+00:00,5.599999904632568,5.96999979019165,5.510000228881836,5.849999904632568,1698700
2025-03-12 00:00:00+00:00,6.0,6.230000019073486,5.829999923706055,5.880000114440918,2058800
2025-03-13 00:00:00+00:00,5.849999904632568,5.889999866485596,5.389999866485596,5.659999847412109,1759700
2025-03-14 00:00:00+00:00,5.820000171661377,6.010000228881836,5.800000190734863,5.909999847412109,1062700
2025-03-17 00:00:00+00:00,5.880000114440918,6.050000190734863,5.869999885559082,5.96999979019165,898600
2025-03-18 00:00:00+00:00,5.820000171661377,5.929999828338623,5.710000038146973,5.710000038146973,1040500
2025-03-19 00:00:00+00:00,5.710000038146973,6.099999904632568,5.710000038146973,6.03000020980835,837000
2025-03-20 00:00:00+00:00,5.96999979019165,6.190000057220459,5.809999942779541,5.820000171661377,941200
2025-03-21 00:00:00+00:00,5.75,5.940000057220459,5.670000076293945,5.849999904632568,2141600
2025-03-24 00:00:00+00:00,6.03000020980835,6.21999979019165,5.940000057220459,6.199999809265137,909000
2025-03-25 00:00:00+00:00,6.190000057220459,6.230000019073486,5.949999809265137,6.199999809265137,2454400
2025-03-26 00:00:00+00:00,6.239999771118164,6.380000114440918,5.869999885559082,6.010000228881836,1299100
2025-03-27 00:00:00+00:00,5.960000038146973,5.960000038146973,5.769999980926514,5.929999828338623,1227700
2025-03-28 00:00:00+00:00,5.880000114440918,5.909999847412109,5.519999980926514,5.590000152587891,1717500
2025-03-31 00:00:00+00:00,5.420000076293945,5.579999923706055,5.25,5.489999771118164,1801400
2025-04-01 00:00:00+00:00,5.46999979019165,5.570000171661377,5.329999923706055,5.489999771118164,1043300
2025-04-02 00:00:00+00:00,5.300000190734863,5.679999828338623,5.300000190734863,5.639999866485596,843200
2025-04-03 00:00:00+00:00,5.190000057220459,5.190000057220459,4.760000228881836,4.800000190734863,3495600
2025-04-04 00:00:00+00:00,4.510000228881836,4.53000020980835,3.700000047683716,4.269999980926514,7720600
2025-04-07 00:00:00+00:00,4.0,4.78000020980835,4.0,4.5,2995400
2025-04-08 00:00:00+00:00,4.820000171661377,4.900000095367432,4.25,4.380000114440918,2515900
2025-04-09 00:00:00+00:00,4.210000038146973,5.300000190734863,4.119999885559082,5.090000152587891,3426100
2025-04-10 00:00:00+00:00,4.789999961853027,4.949999809265137,4.570000171661377,4.659999847412109,1714300
2025-04-11 00:00:00+00:00,4.75,4.869999885559082,4.46999979019165,4.840000152587891,1475900
2025-04-14 00:00:00+00:00,5.0,5.059999942779541,4.639999866485596,4.78000020980835,1292300
2025-04-15 00:00:00+00:00,4.789999961853027,4.869999885559082,4.659999847412109,4.78000020980835,1511000
2025-04-16 00:00:00+00:00,4.650000095367432,4.800000190734863,4.599999904632568,4.75,1088000
2025-04-17 00:00:00+00:00,4.760000228881836,4.829999923706055,4.659999847412109,4.769999980926514,1077800
2025-04-21 00:00:00+00:00,4.650000095367432,4.670000076293945,4.420000076293945,4.5,1013300
2025-04-22 00:00:00+00:00,4.610000133514404,4.710000038146973,4.440000057220459,4.579999923706055,861500
2025-04-23 00:00:00+00:00,4.889999866485596,5.03000020980835,4.71999979019165,4.75,1784300
2025-04-24 00:00:00+00:00,4.809999942779541,5.179999828338623,4.760000228881836,5.130000114440918,1129800
2025-04-25 00:00:00+00:00,5.039999961853027,5.130000114440918,4.989999771118164,5.119999885559082,785900
2025-04-28 00:00:00+00:00,5.139999866485596,5.25,5.03000020980835,5.139999866485596,665700
2025-04-29 00:00:00+00:00,5.119999885559082,5.190000057220459,5.059999942779541,5.110000133514404,612100
2025-04-30 00:00:00+00:00,4.929999828338623,5.090000152587891,4.860000133514404,5.039999961853027,790700
2025-05-01 00:00:00+00:00,5.099999904632568,5.199999809265137,4.980000019073486,5.0,855500
2025-05-02 00:00:00+00:00,5.139999866485596,5.329999923706055,5.110000133514404,5.150000095367432,1479000
2025-05-05 00:00:00+00:00,5.050000190734863,5.170000076293945,5.03000020980835,5.079999923706055,738800
2025-05-06 00:00:00+00:00,4.940000057220459,5.039999961853027,4.909999847412109,5.019999980926514,1299600
2025-05-07 00:00:00+00:00,5.050000190734863,5.179999828338623,4.980000019073486,5.050000190734863,1275500
2025-05-08 00:00:00+00:00,5.159999847412109,5.369999885559082,5.059999942779541,5.210000038146973,1870100
2025-05-09 00:00:00+00:00,5.21999979019165,5.360000133514404,5.179999828338623,5.300000190734863,1585400
2025-05-12 00:00:00+00:00,5.5,5.789999961853027,5.480000019073486,5.769999980926514,2203500
2025-05-13 00:00:00+00:00,5.800000190734863,6.050000190734863,5.769999980926514,5.889999866485596,1421800
2025-05-14 00:00:00+00:00,5.849999904632568,6.070000171661377,5.829999923706055,5.989999771118164,1788500
2025-05-15 00:00:00+00:00,5.940000057220459,5.949999809265137,5.769999980926514,5.869999885559082,918800
2025-05-16 00:00:00+00:00,5.889999866485596,6.050000190734863,5.760000228881836,5.96999979019165,1333200
2025-05-19 00:00:00+00:00,5.739999771118164,5.980000019073486,5.710000038146973,5.940000057220459,1011200
2025-05-20 00:00:00+00:00,5.889999866485596,5.980000019073486,5.769999980926514,5.900000095367432,1161200
2025-05-21 00:00:00+00:00,5.809999942779541,5.949999809265137,5.590000152587891,5.630000114440918,1758000
2025-05-22 00:00:00+00:00,5.619999885559082,5.730000019073486,5.579999923706055,5.630000114440918,943000
2025-05-23 00:00:00+00:00,4.960000038146973,5.079999923706055,4.570000171661377,4.820000171661377,6875300
2025-05-27 00:00:00+00:00,4.949999809265137,5.019999980926514,4.809999942779541,4.860000133514404,2142800
2025-05-28 00:00:00+00:00,4.860000133514404,4.889999866485596,4.550000190734863,4.590000152587891,2078500
2025-05-29 00:00:00+00:00,4.650000095367432,4.739999771118164,4.579999923706055,4.699999809265137,2513200
2025-05-30 00:00:00+00:00,4.630000114440918,4.71999979019165,4.460000038146973,4.550000190734863,7661000
2025-06-02 00:00:00+00:00,4.570000171661377,4.610000133514404,4.360000133514404,4.489999771118164,1755600
2025-06-03 00:00:00+00:00,4.5,4.789999961853027,4.440000057220459,4.760000228881836,1752700
2025-06-04 00:00:00+00:00,4.769999980926514,4.889999866485596,4.599999904632568,4.619999885559082,1520900
2025-06-05 00:00:00+00:00,4.619999885559082,4.670000076293945,4.5,4.610000133514404,1724100
2025-06-06 00:00:00+00:00,4.739999771118164,4.880000114440918,4.679999828338623,4.699999809265137,1087100
2025-06-09 00:00:00+00:00,4.829999923706055,4.929999828338623,4.760000228881836,4.78000020980835,2346100
2025-06-10 00:00:00+00:00,4.829999923706055,4.96999979019165,4.730000019073486,4.880000114440918,1966800
2025-06-11 00:00:00+00:00,4.909999847412109,4.96999979019165,4.710000038146973,4.75,1267100
2025-06-12 00:00:00+00:00,4.690000057220459,4.769999980926514,4.639999866485596,4.739999771118164,1007300
2025-06-13 00:00:00+00:00,4.610000133514404,4.659999847412109,4.409999847412109,4.449999809265137,2122900
2025-06-16 00:00:00+00:00,4.849999904632568,5.070000171661377,4.599999904632568,4.980000019073486,3873400
2025-06-17 00:00:00+00:00,4.800000190734863,4.96999979019165,4.650000095367432,4.659999847412109,2955600
2025-06-18 00:00:00+00:00,4.659999847412109,4.820000171661377,4.619999885559082,4.730000019073486,2168400
2025-06-20 00:00:00+00:00,4.809999942779541,4.849999904632568,4.519999980926514,4.539999961853027,3256400
2025-06-23 00:00:00+00:00,4.489999771118164,4.550000190734863,4.380000114440918,4.480000019073486,1829700
2025-06-24 00:00:00+00:00,4.550000190734863,4.610000133514404,4.460000038146973,4.570000171661377,1890300
2025-06-25 00:00:00+00:00,4.590000152587891,4.590000152587891,4.349999904632568,4.369999885559082,2356500
2025-06-26 00:00:00+00:00,4.360000133514404,4.449999809265137,4.289999961853027,4.380000114440918,2983700
2025-06-27 00:00:00+00:00,4.380000114440918,4.5,4.349999904632568,4.460000038146973,6120900
2025-06-30 00:00:00+00:00,4.519999980926514,4.590000152587891,4.289999961853027,4.309999942779541,2525700
2025-07-01 00:00:00+00:00,4.28000020980835,4.46999979019165,4.21999979019165,4.329999923706055,1597300
2025-07-02 00:00:00+00:00,4.349999904632568,4.389999866485596,4.25,4.360000133514404,1455100
2025-07-03 00:00:00+00:00,4.380000114440918,4.429999828338623,4.329999923706055,4.340000152587891,894300
2025-07-07 00:00:00+00:00,4.300000190734863,4.340000152587891,4.130000114440918,4.130000114440918,2189600
2025-07-08 00:00:00+00:00,4.179999828338623,4.300000190734863,4.170000076293945,4.25,1938700
2025-07-09 00:00:00+00:00,4.269999980926514,4.340000152587891,4.199999809265137,4.289999961853027,1059100
2025-07-10 00:00:00+00:00,4.269999980926514,4.519999980926514,4.210000038146973,4.369999885559082,2208100
2025-07-11 00:00:00+00:00,4.289999961853027,4.340000152587891,4.179999828338623,4.239999771118164,1075200
2025-07-14 00:00:00+00:00,4.21999979019165,4.329999923706055,4.199999809265137,4.28000020980835,1445000
2025-07-15 00:00:00+00:00,4.349999904632568,4.360000133514404,4.110000133514404,4.210000038146973,2477500
2025-07-16 00:00:00+00:00,4.230000019073486,4.460000038146973,4.150000095367432,4.400000095367432,1566400
2025-07-17 00:00:00+00:00,4.389999866485596,4.559999942779541,4.389999866485596,4.53000020980835,1412100
2025-07-18 00:00:00+00:00,4.579999923706055,4.590000152587891,4.389999866485596,4.420000076293945,971000
2025-07-21 00:00:00+00:00,4.460000038146973,4.579999923706055,4.389999866485596,4.480000019073486,1045100
2025-07-22 00:00:00+00:00,4.46999979019165,4.610000133514404,4.369999885559082,4.570000171661377,1113200
2025-07-23 00:00:00+00:00,4.639999866485596,4.730000019073486,4.610000133514404,4.71999979019165,1145500
2025-07-24 00:00:00+00:00,4.699999809265137,4.71999979019165,4.630000114440918,4.630000114440918,743100
2025-07-25 00:00:00+00:00,4.639999866485596,4.650000095367432,4.53000020980835,4.570000171661377,840100
2025-07-28 00:00:00+00:00,4.599999904632568,4.610000133514404,4.46999979019165,4.480000019073486,702900
2025-07-29 00:00:00+00:00,4.489999771118164,4.5,4.21999979019165,4.239999771118164,1134000
2025-07-30 00:00:00+00:00,4.260000228881836,4.349999904632568,4.199999809265137,4.230000019073486,1556500
2025-07-31 00:00:00+00:00,4.179999828338623,4.190000057220459,3.880000114440918,4.059999942779541,3215600
2025-08-01 00:00:00+00:00,3.940000057220459,3.9800000190734863,3.799999952316284,3.799999952316284,1518700
2025-08-04 00:00:00+00:00,3.880000114440918,3.9800000190734863,3.7899999618530273,3.869999885559082,1086500
2025-08-05 00:00:00+00:00,3.869999885559082,3.950000047683716,3.7899999618530273,3.890000104904175,1289300
2025-08-06 00:00:00+00:00,3.880000114440918,4.119999885559082,3.8499999046325684,4.010000228881836,1593100
2025-08-07 00:00:00+00:00,4.079999923706055,4.119999885559082,3.859999895095825,3.9700000286102295,1342900
2025-08-08 00:00:00+00:00,4.010000228881836,4.079999923706055,3.8499999046325684,3.869999885559082,2034000
2025-08-11 00:00:00+00:00,4.369999885559082,4.800000190734863,4.139999866485596,4.389999866485596,4632500
2025-08-12 00:00:00+00:00,4.409999847412109,4.869999885559082,4.389999866485596,4.650000095367432,2881100
2025-08-13 00:00:00+00:00,4.690000057220459,4.739999771118164,4.449999809265137,4.5,2531000
2025-08-14 00:00:00+00:00,4.389999866485596,4.550000190734863,4.329999923706055,4.440000057220459,1887900
2025-08-15 00:00:00+00:00,4.730000019073486,4.739999771118164,4.460000038146973,4.570000171661377,1771800
2025-08-18 00:00:00+00:00,4.570000171661377,4.75,4.559999942779541,4.579999923706055,1404000
2025-08-19 00:00:00+00:00,4.650000095367432,4.670000076293945,4.320000171661377,4.360000133514404,1571800
2025-08-20 00:00:00+00:00,4.309999942779541,4.369999885559082,4.170000076293945,4.260000228881836,1920100
2025-08-21 00:00:00+00:00,4.210000038146973,4.389999866485596,4.199999809265137,4.360000133514404,1261800
2025-08-22 00:00:00+00:00,4.420000076293945,4.75,4.400000095367432,4.71999979019165,1421300
2025-08-25 00:00:00+00:00,4.730000019073486,4.800000190734863,4.630000114440918,4.639999866485596,1630500
2025-08-26 00:00:00+00:00,4.670000076293945,4.78000020980835,4.630000114440918,4.679999828338623,1198700
2025-08-27 00:00:00+00:00,4.630000114440918,4.820000171661377,4.630000114440918,4.800000190734863,1977000
2025-08-28 00:00:00+00:00,4.800000190734863,4.900000095367432,4.619999885559082,4.659999847412109,1263300
2025-08-29 00:00:00+00:00,4.670000076293945,4.75,4.630000114440918,4.670000076293945,860600
2025-09-02 00:00:00+00:00,4.590000152587891,4.670000076293945,4.46999979019165,4.539999961853027,1351900
2025-09-03 00:00:00+00:00,4.510000228881836,4.570000171661377,4.380000114440918,4.53000020980835,1487900
2025-09-04 00:00:00+00:00,4.539999961853027,4.590000152587891,4.429999828338623,4.46999979019165,1002500
2025-09-05 00:00:00+00:00,4.699999809265137,5.159999847412109,4.699999809265137,5.019999980926514,3398600
2025-09-08 00:00:00+00:00,5.050000190734863,5.130000114440918,4.860000133514404,4.980000019073486,1847600
2025-09-09 00:00:00+00:00,4.940000057220459,5.03000020980835,4.800000190734863,4.949999809265137,1186000
2025-09-10 00:00:00+00:00,5.0,5.099999904632568,4.869999885559082,5.0,1329300
2025-09-11 00:00:00+00:00,5.019999980926514,5.440000057220459,5.010000228881836,5.239999771118164,2242000
2025-09-12 00:00:00+00:00,5.199999809265137,5.360000133514404,5.159999847412109,5.25,2008300
2025-09-15 00:00:00+00:00,5.320000171661377,5.420000076293945,5.050000190734863,5.260000228881836,2135900
2025-09-16 00:00:00+00:00,5.329999923706055,5.400000095367432,5.190000057220459,5.260000228881836,1310500
2025-09-17 00:00:00+00:00,5.260000228881836,5.460000038146973,5.199999809265137,5.269999980926514,2066500
2025-09-18 00:00:00+00:00,5.360000133514404,5.480000019073486,5.340000152587891,5.449999809265137,1061900
2025-09-19 00:00:00+00:00,5.449999809265137,5.46999979019165,5.300000190734863,5.340000152587891,3077500
2025-09-22 00:00:00+00:00,5.340000152587891,5.420000076293945,5.239999771118164,5.389999866485596,1023000
2025-09-23 00:00:00+00:00,5.429999828338623,5.699999809265137,5.380000114440918,5.570000171661377,1350000
2025-09-24 00:00:00+00:00,5.590000152587891,5.699999809265137,5.309999942779541,5.329999923706055,1120200
2025-09-25 00:00:00+00:00,5.21999979019165,5.289999961853027,5.110000133514404,5.159999847412109,1158800
2025-09-26 00:00:00+00:00,5.170000076293945,5.25,5.110000133514404,5.190000057220459,634000
