"('date', '')","('open', 'AHH')","('high', 'AHH')","('low', 'AHH')","('close', 'AHH')","('volume', 'AHH')"
2025-01-24 00:00:00+00:00,9.285914860922952,9.446342321323023,9.238730154927623,9.2953519821167,671200
2025-01-27 00:00:00+00:00,9.399158070757327,9.682265420473657,9.399158070757327,9.474653244018555,666800
2025-01-28 00:00:00+00:00,9.399158522467514,9.51240128780164,9.106614037040895,9.12548828125,726000
2025-01-29 00:00:00+00:00,9.172671995498359,9.182108216604485,8.974496952695285,9.040555000305176,576200
2025-01-30 00:00:00+00:00,9.125488152003383,9.18210908388176,9.087740564093302,9.14436149597168,504000
2025-01-31 00:00:00+00:00,9.12548723820332,9.248167111619642,9.068865412021403,9.229292869567871,968000
2025-02-03 00:00:00+00:00,9.087740255237813,9.191545893469229,8.965060373706073,9.116050720214844,580800
2025-02-04 00:00:00+00:00,9.068865937574829,9.182108696527843,9.002807886512267,9.13492488861084,481300
2025-02-05 00:00:00+00:00,9.163235558031237,9.219857388759207,9.068866140142445,9.097177505493164,409400
2025-02-06 00:00:00+00:00,9.097178020450096,9.134925609747668,8.974498130239608,9.087740898132324,537500
2025-02-07 00:00:00+00:00,9.049992636177018,9.087740222668929,8.936749876701283,9.031118392944336,418600
2025-02-10 00:00:00+00:00,9.040555546960459,9.134924963515168,8.89900232210185,9.116050720214844,667900
2025-02-11 00:00:00+00:00,9.078302695568608,9.153797865180428,9.01224464715162,9.106613159179688,439900
2025-02-12 00:00:00+00:00,8.965060267442494,9.059429682878635,8.90843843818612,9.049992561340332,394100
2025-02-13 00:00:00+00:00,9.087740898132324,9.134925609747668,9.059430431152524,9.087740898132324,465600
2025-02-14 00:00:00+00:00,9.106613532671956,9.14436111902602,8.9367498440654,8.946186065673828,550100
2025-02-18 00:00:00+00:00,8.936749940572609,8.946186162282938,8.795195815236157,8.84238052368164,1067600
2025-02-19 00:00:00+00:00,8.82350724610029,8.82350724610029,8.60645794562152,8.653642654418945,972700
2025-02-20 00:00:00+00:00,8.870691368926893,8.927313201482782,8.417720308373765,8.512089729309082,1647200
2025-02-21 00:00:00+00:00,8.587584429266332,8.587584429266332,8.266729495869026,8.417719841003418,1330200
2025-02-24 00:00:00+00:00,8.446030822234608,8.587584954434842,8.37053564505055,8.408283233642578,993900
2025-02-25 00:00:00+00:00,8.427156360486345,8.597020036639838,8.408282118706298,8.530961990356445,624700
2025-02-26 00:00:00+00:00,8.493215817846124,8.634769054820815,8.493215817846124,8.625332832336426,605700
2025-02-27 00:00:00+00:00,8.597020386984195,8.71026314235917,8.578147044408409,8.644205093383789,501300
2025-02-28 00:00:00+00:00,8.625332626496778,8.681953559946008,8.606458382031361,8.663080215454102,814600
2025-03-03 00:00:00+00:00,8.644205813234198,8.757448578039517,8.587584880818284,8.597021102905273,625000
2025-03-04 00:00:00+00:00,8.540399516211819,8.606457565627528,8.446030102783586,8.455467224121094,711600
2025-03-05 00:00:00+00:00,8.493215089142835,8.530962675762309,8.313914277693696,8.398845672607422,715800
2025-03-06 00:00:00+00:00,8.332787439244166,8.427156853720993,8.200670438971297,8.351661682128906,794700
2025-03-07 00:00:00+00:00,8.351662053199114,8.55927333431495,8.351662053199114,8.549837112426758,895400
2025-03-10 00:00:00+00:00,8.568710262381785,8.700827265536672,8.398845672607422,8.398845672607422,886600
2025-03-11 00:00:00+00:00,8.436592666243712,8.49321449217987,8.238417625427246,8.238417625427246,810800
2025-03-12 00:00:00+00:00,8.276166755422516,8.323350564083627,8.096865042605826,8.210107803344727,921000
2025-03-13 00:00:00+00:00,7.879816491210498,8.01193259287671,7.18148524678583,7.2569804191589355,2590100
2025-03-14 00:00:00+00:00,7.304164708343185,7.398534124202549,7.134300569772433,7.162611484527588,1638000
2025-03-17 00:00:00+00:00,7.143737389693929,7.285290607532149,7.04936797781951,7.219232559204102,2223000
2025-03-18 00:00:00+00:00,7.181485384755771,7.436281821403485,7.134300676122711,7.2286696434021,2050900
2025-03-19 00:00:00+00:00,7.256980721178946,7.483466247724105,7.21923313342142,7.379660606384277,2607500
2025-03-20 00:00:00+00:00,7.389097004383651,7.436281712324583,7.238106658951428,7.341912746429443,1083500
2025-03-21 00:00:00+00:00,7.2569804191589355,7.323038919978764,7.172048125245831,7.2569804191589355,1671700
2025-03-24 00:00:00+00:00,7.341913085158019,7.521213903637696,7.33247596313975,7.455155849456787,1014700
2025-03-25 00:00:00+00:00,7.521213209214693,7.530650330361647,7.228669203459679,7.313601493835449,1106300
2025-03-26 00:00:00+00:00,7.294381030136265,7.342433330167287,7.188665236843909,7.25593900680542,968900
2025-03-27 00:00:00+00:00,7.236717782717805,7.457759639514366,7.198275302250311,7.227107048034668,1682100
2025-03-28 00:00:00+00:00,7.30399079376366,7.332822538369025,7.082948946005975,7.2078857421875,1055300
2025-03-31 00:00:00+00:00,7.131002091657845,7.255938894685072,7.063728322735863,7.217496871948242,939500
2025-04-01 00:00:00+00:00,7.20788599324922,7.332822793782485,7.063728181731226,7.131001949310303,1089600
2025-04-02 00:00:00+00:00,7.111781007788046,7.207886063650374,7.063728250724355,7.073338985443115,1013700
2025-04-03 00:00:00+00:00,6.967622877902401,6.977233612183966,6.544760193079279,6.650475978851318,1777600
2025-04-04 00:00:00+00:00,6.5255393298665405,6.602423372791883,6.266055455860987,6.583202362060547,2334600
2025-04-07 00:00:00+00:00,6.294887360516487,6.631255285966325,6.131508536029837,6.314108371734619,1854100
2025-04-08 00:00:00+00:00,6.487097362663785,6.5159291081344675,6.093066410243096,6.1218976974487305,1138300
2025-04-09 00:00:00+00:00,6.025792917397676,6.563981705150339,5.862414088242122,6.496708393096924,2169300
2025-04-10 00:00:00+00:00,6.429434407642579,6.429434407642579,6.045013726892362,6.266055583953857,1081900
2025-04-11 00:00:00+00:00,6.256445391036467,6.487097527606354,6.198781898628936,6.458265781402588,1260300
2025-04-14 00:00:00+00:00,6.535150565649954,6.679307928060183,6.525539830414563,6.631255626678467,1267800
2025-04-15 00:00:00+00:00,6.6024238792373735,6.698528940265886,6.563981854825968,6.631255626678467,834600
2025-04-16 00:00:00+00:00,6.592813349089751,6.631255372024905,6.294887442209777,6.304497718811035,2631400
2025-04-17 00:00:00+00:00,6.333329034159276,6.573591890286533,6.333329034159276,6.554370880126953,887100
2025-04-21 00:00:00+00:00,6.467876646313269,6.535150416631752,6.362160852459957,6.496708393096924,1161100
2025-04-22 00:00:00+00:00,6.563981494241946,6.69852857229069,6.525539471942305,6.669697284698486,604000
2025-04-23 00:00:00+00:00,6.823465211502517,6.842686222194889,6.535150051116943,6.535150051116943,713300
2025-04-24 00:00:00+00:00,6.544760509816866,6.592813267020162,6.477486741385263,6.515929222106934,890900
2025-04-25 00:00:00+00:00,6.496708262429295,6.525539550368001,6.352550447940586,6.458265781402588,456200
2025-04-28 00:00:00+00:00,6.448655095116752,6.573591890286533,6.439044360904448,6.554370880126953,669700
2025-04-29 00:00:00+00:00,6.506318319135205,6.688918150215415,6.506318319135205,6.583202362060547,1081000
2025-04-30 00:00:00+00:00,6.525539580653379,6.573592338460984,6.381381765495626,6.50631856918335,869000
2025-05-01 00:00:00+00:00,6.554371244563548,6.592813267020162,6.439044718928649,6.515929222106934,516800
2025-05-02 00:00:00+00:00,6.640865244569754,6.679307265165944,6.554370927360844,6.650475978851318,711800
2025-05-05 00:00:00+00:00,6.6120342205200044,6.6696972537014805,6.563981463736248,6.621644496917725,538200
2025-05-06 00:00:00+00:00,6.612033859046016,6.746580929113892,6.554370829016926,6.660086154937744,852700
2025-05-07 00:00:00+00:00,6.6696972537014805,6.775413043666712,6.563981463736248,6.621644496917725,793600
2025-05-08 00:00:00+00:00,6.544760227203369,6.68891803432323,6.390992144016869,6.544760227203369,1167000
2025-05-09 00:00:00+00:00,6.602423485857233,6.6504762426409885,6.525539441615264,6.621644496917725,743600
2025-05-12 00:00:00+00:00,6.8138549214672794,7.034896773113702,6.727360144394536,6.8907389640808105,1466200
2025-05-13 00:00:00+00:00,6.938791275024414,7.0060650415741055,6.785023189499454,6.938791275024414,1479800
2025-05-14 00:00:00+00:00,7.0060650415741055,7.015675776051937,6.785023189499454,6.938791275024414,1822600
2025-05-15 00:00:00+00:00,6.919570407543493,7.054117943427516,6.9099601311318075,7.0252861976623535,759900
2025-05-16 00:00:00+00:00,7.034896683244632,7.140612011355229,6.9772336520211145,7.102169990539551,866000
2025-05-19 00:00:00+00:00,7.006065105155831,7.063728137750997,6.948402072560665,7.0348968505859375,596700
2025-05-20 00:00:00+00:00,6.996454797326917,7.063728105918925,6.9484020412483005,6.986844062805176,576400
2025-05-21 00:00:00+00:00,6.852296766732947,6.909959797211685,6.5447601459146485,6.554370880126953,1232900
2025-05-22 00:00:00+00:00,6.525539510523614,6.621644566840923,6.47748675323243,6.563981533050537,692400
2025-05-23 00:00:00+00:00,6.487097272998453,6.7561918800335246,6.487097272998453,6.688918113708496,1448900
2025-05-27 00:00:00+00:00,6.775412801865301,6.919570150541768,6.717749312476672,6.900349140167236,623600
2025-05-28 00:00:00+00:00,6.900349391589524,6.900349391589524,6.7946340598102575,6.823465347290039,490800
2025-05-29 00:00:00+00:00,6.842686397475376,6.871518143385001,6.688918307997519,6.71774959564209,586000
2025-05-30 00:00:00+00:00,6.736970869407094,6.7561918800335246,6.612034071202773,6.688918113708496,889100
2025-06-02 00:00:00+00:00,6.640865731509667,6.765802536740762,6.6216447198021955,6.69852876663208,812100
2025-06-03 00:00:00+00:00,6.688918307997519,6.833076121015537,6.660086562087894,6.71774959564209,560300
2025-06-04 00:00:00+00:00,6.698528503006628,6.75619199412472,6.650476204761617,6.727360248565674,980400
2025-06-05 00:00:00+00:00,6.698528471645939,6.746581227931029,6.660086449923885,6.679307460784912,947300
2025-06-06 00:00:00+00:00,6.7658021204367405,6.8715179074556065,6.736970833782074,6.794633865356445,747200
2025-06-09 00:00:00+00:00,6.804243926420213,6.823464936337472,6.621644103073735,6.765801906585693,1120600
2025-06-10 00:00:00+00:00,6.8042443237734975,6.890739102584788,6.75619202530671,6.7754130363464355,705000
2025-06-11 00:00:00+00:00,6.794634047386161,6.8426863458529485,6.75619202530671,6.7754130363464355,821100
2025-06-12 00:00:00+00:00,6.746581554412842,6.7754133012321365,6.6793077840112,6.746581554412842,681000
2025-06-13 00:00:00+00:00,6.688918067451676,6.727360088438695,6.5639812701113485,6.592813014984131,796500
2025-06-16 00:00:00+00:00,6.631254968553223,6.727360020043697,6.592812947957033,6.650475978851318,879700
2025-06-17 00:00:00+00:00,6.602423924378994,6.631255672017213,6.506318862693399,6.525539875030518,827800
2025-06-18 00:00:00+00:00,6.535150206649742,6.69852857229069,6.525539471942305,6.669697284698486,874200
2025-06-20 00:00:00+00:00,6.7273605426216685,6.890739371979177,6.6793077840112,6.746581554412842,5990900
2025-06-23 00:00:00+00:00,6.7369709586812325,6.948402078373725,6.7369709586812325,6.881128311157227,736900
2025-06-24 00:00:00+00:00,6.9003495762259215,6.92918132274222,6.785023506690851,6.804244518280029,1084000
2025-06-25 00:00:00+00:00,6.775412843804986,6.785023119919221,6.583202280604858,6.592813014984131,860300
2025-06-26 00:00:00+00:00,6.602423336757037,6.708139124334927,6.583202326130606,6.688918113708496,1027800
2025-06-27 00:00:00+00:00,6.861907727703545,6.919570763938776,6.698528895904519,6.736971378326416,1414300
2025-06-30 00:00:00+00:00,6.815421726395667,6.815421726395667,6.638907370356245,6.736970901489258,964200
2025-07-01 00:00:00+00:00,6.74677724977956,7.0017424217076,6.697745252145353,6.903678894042969,1895900
2025-07-02 00:00:00+00:00,6.9036791062056295,6.95271110534668,6.815421694793258,6.95271110534668,1127900
2025-07-03 00:00:00+00:00,6.923291587426499,7.021355114919042,6.8644534709309735,7.01154899597168,1125600
2025-07-07 00:00:00+00:00,6.952711307760982,7.011549427880917,6.776196479797363,6.776196479797363,842000
2025-07-08 00:00:00+00:00,6.76639017869631,6.91348570885132,6.76639017869631,6.844841003417969,715600
2025-07-09 00:00:00+00:00,6.884066545040063,6.923291958137423,6.835034544866458,6.874260425567627,720100
2025-07-10 00:00:00+00:00,6.864453482977117,6.982129716174674,6.854646896408761,6.903678894042969,521500
2025-07-11 00:00:00+00:00,6.835034273430969,6.942904388966834,6.786002742808331,6.9232916831970215,571700
2025-07-14 00:00:00+00:00,6.884066400069969,6.96251722461261,6.874260280804038,6.95271110534668,524300
2025-07-15 00:00:00+00:00,6.952710904265533,6.972323609833969,6.795808792114258,6.795808792114258,625400
2025-07-16 00:00:00+00:00,6.844840987798648,6.982129930748271,6.844840987798648,6.95271110534668,875400
2025-07-17 00:00:00+00:00,6.923291812341289,7.040968049155252,6.884066400069969,6.95271110534668,1101700
2025-07-18 00:00:00+00:00,6.991936471166376,6.991936471166376,6.893872941139569,6.942904472351074,543400
2025-07-21 00:00:00+00:00,6.991936702120572,7.070387528733367,6.874260462201381,6.884066581726074,601200
2025-07-22 00:00:00+00:00,6.893872799516094,7.050774444335695,6.893872799516094,7.021355152130127,632100
2025-07-23 00:00:00+00:00,7.040968049155252,7.040968049155252,6.9134856930753585,6.95271110534668,592900
2025-07-24 00:00:00+00:00,6.952711059155653,7.02135529637252,6.903679060340352,6.942904472351074,509400
2025-07-25 00:00:00+00:00,6.913485480611325,6.942904305108821,6.835034190875835,6.903678894042969,539200
2025-07-28 00:00:00+00:00,6.913485577916952,6.913485577916952,6.805615462165721,6.8154215812683105,628500
2025-07-29 00:00:00+00:00,6.8252283178280475,6.991936554666402,6.815421730906355,6.962517261505127,640300
2025-07-30 00:00:00+00:00,6.982130134019044,6.991936721174272,6.727164946832657,6.776196479797363,650500
2025-07-31 00:00:00+00:00,6.736970734663027,6.815421557626775,6.658519911699278,6.697745323181152,798200
2025-08-01 00:00:00+00:00,6.687939094977641,6.71735791930709,6.511424278585817,6.560456275939941,754000
2025-08-04 00:00:00+00:00,6.599682019735444,6.707552138794293,6.531037313497303,6.638907432556152,1074800
2025-08-05 00:00:00+00:00,6.7467774672777185,6.8840664104340314,6.4721991133612935,6.6192946434021,933300
2025-08-06 00:00:00+00:00,6.648713672482136,6.707551788641686,6.589875088718804,6.668326377868652,849000
2025-08-07 00:00:00+00:00,6.736970675408949,6.893872787560224,6.717357969840513,6.795808792114258,932700
2025-08-08 00:00:00+00:00,6.8154215812683105,6.933098283725923,6.77619616965037,6.8154215812683105,1005900
2025-08-11 00:00:00+00:00,6.805615462165721,6.864453579592632,6.746777344738811,6.8154215812683105,766100
2025-08-12 00:00:00+00:00,6.8644534709309735,7.01154899597168,6.825228059933956,7.01154899597168,548300
2025-08-13 00:00:00+00:00,7.0115492813554425,7.129225519136146,6.982129988108365,7.080193519592285,651400
2025-08-14 00:00:00+00:00,6.982129786994195,7.060580609921623,6.962517081262337,7.031161785125732,528300
2025-08-15 00:00:00+00:00,7.050774419341807,7.08999983040766,6.903678894042969,6.903678894042969,650200
2025-08-18 00:00:00+00:00,6.923291995032471,6.972323995467374,6.874260462201381,6.884066581726074,365400
2025-08-19 00:00:00+00:00,6.923291812341289,7.040968049155252,6.9134856930753585,6.95271110534668,327500
2025-08-20 00:00:00+00:00,6.864453457799774,6.952710866176125,6.7860026359558105,6.7860026359558105,446900
2025-08-21 00:00:00+00:00,6.776196132754698,6.83503424986124,6.7467773080033195,6.805615425109863,420000
2025-08-22 00:00:00+00:00,6.854647269841167,7.050774803458989,6.786003030538168,6.991936683654785,752000
2025-08-25 00:00:00+00:00,6.923291894775865,7.011549307239104,6.884066482037493,6.972323894500732,546600
2025-08-26 00:00:00+00:00,6.982129930748271,7.031161929889321,6.94290451847695,6.95271110534668,509600
2025-08-27 00:00:00+00:00,6.933098374807067,7.070387317273444,6.874260256607192,7.060580730438232,527200
2025-08-28 00:00:00+00:00,7.070387482759735,7.1390321894014885,6.952711243605707,7.099806308746338,668000
2025-08-29 00:00:00+00:00,7.109612594709977,7.148838006100073,7.0703871833198795,7.139031887054443,487600
2025-09-02 00:00:00+00:00,7.099806252098538,7.119419426071528,6.93309848176236,6.972323894500732,458000
2025-09-03 00:00:00+00:00,6.9429046011450515,7.011549307239104,6.913485775393174,6.972323894500732,362700
2025-09-04 00:00:00+00:00,7.021355528004341,7.109612941741943,7.001742821351964,7.109612941741943,478800
2025-09-05 00:00:00+00:00,7.11941926436109,7.246901619063263,7.099806090833593,7.158644676208496,501700
2025-09-08 00:00:00+00:00,7.109612760031771,7.2272889969384195,7.001742642398777,7.178257465362549,836300
2025-09-09 00:00:00+00:00,7.129225602336748,7.168451015388092,7.080193602220667,7.099806308746338,501300
2025-09-10 00:00:00+00:00,7.0703872802436925,7.099806105387657,7.021355281532026,7.050774574279785,368400
2025-09-11 00:00:00+00:00,7.031161911362346,7.335159089465954,7.031161911362346,7.286127090454102,469000
2025-09-12 00:00:00+00:00,7.286127090454102,7.3449652087060455,7.237095559046048,7.286127090454102,362700
2025-09-15 00:00:00+00:00,7.2959335100337555,7.315546215668102,7.21748268749637,7.246901512145996,458200
2025-09-16 00:00:00+00:00,7.325352668762207,7.393997375414913,7.286127255704606,7.325352668762207,507600
2025-09-17 00:00:00+00:00,7.354771567619076,7.560705208920712,7.33515886214291,7.344964981079102,582900
2025-09-18 00:00:00+00:00,7.344965275813855,7.492060806589562,7.344965275813855,7.413609981536865,420600
2025-09-19 00:00:00+00:00,7.443029441151536,7.452835560700476,7.207676493127408,7.227289199829102,1080800
2025-09-22 00:00:00+00:00,7.207676038691602,7.2370953306911945,7.08019321936634,7.119419097900391,551100
2025-09-23 00:00:00+00:00,7.1292255654362044,7.207676391132832,7.090000152587891,7.090000152587891,595300
2025-09-24 00:00:00+00:00,7.099999904632568,7.119999885559082,6.940000057220459,6.940000057220459,594900
2025-09-25 00:00:00+00:00,6.929999828338623,6.949999809265137,6.789999961853027,6.800000190734863,486800
2025-09-26 00:00:00+00:00,6.829999923706055,6.849999904632568,6.789999961853027,6.809999942779541,574700
