"('date', '')","('open', 'BCBP')","('high', 'BCBP')","('low', 'BCBP')","('close', 'BCBP')","('volume', 'BCBP')"
2025-01-24 00:00:00+00:00,10.96739473590821,11.157141861833473,10.929445310723157,10.948419570922852,40400
2025-01-27 00:00:00+00:00,11.024319161686018,11.346889749815633,11.024319161686018,11.280478477478027,94600
2025-01-28 00:00:00+00:00,11.176116283877375,11.261502717976663,10.549950306863503,11.128679275512695,220600
2025-01-29 00:00:00+00:00,11.15714172971006,11.63150999129856,10.976881283626463,11.176115989685059,69600
2025-01-30 00:00:00+00:00,11.166629071628499,11.166629071628499,10.066093968422123,10.075581550598145,117700
2025-01-31 00:00:00+00:00,10.113531231119525,10.379177205288721,10.009170538892327,10.274816513061523,93500
2025-02-03 00:00:00+00:00,10.009170421665962,10.284303975029566,9.942758250312231,10.113531112670898,43800
2025-02-04 00:00:00+00:00,10.0281445291516,10.246354394937867,10.00917026961424,10.198917388916016,29000
2025-02-05 00:00:00+00:00,10.303278355526095,10.341227780407408,10.208405245715639,10.274816513061523,36300
2025-02-06 00:00:00+00:00,10.502512456808235,10.502512456808235,10.369689929774587,10.493025779724121,58800
2025-02-07 00:00:00+00:00,10.425639973677798,10.425639973677798,10.040575149875101,10.252360343933105,58900
2025-02-10 00:00:00+00:00,10.242733872823836,10.242733872823836,10.0213209222398,10.127214431762695,42300
2025-02-11 00:00:00+00:00,10.030947280370492,10.24273337097274,10.030947280370492,10.136839866638184,41100
2025-02-12 00:00:00+00:00,10.079080868431035,10.079080868431035,9.790281813431632,9.857667922973633,51500
2025-02-13 00:00:00+00:00,9.944307330091794,9.944307330091794,9.79028141845723,9.925054550170898,43500
2025-02-14 00:00:00+00:00,10.00206895705448,10.050201372873032,9.915429139673913,9.953935623168945,30700
2025-02-18 00:00:00+00:00,9.915428726985814,10.069454654555257,9.867295395103627,10.05982780456543,41100
2025-02-19 00:00:00+00:00,10.011693840822145,10.011693840822145,9.799908662813884,9.857667922973633,45200
2025-02-20 00:00:00+00:00,9.905802134846537,9.905802134846537,9.626629904343261,9.742149353027344,34400
2025-02-21 00:00:00+00:00,9.645882544887444,9.896174197166204,9.578495518676316,9.588122367858887,54500
2025-02-24 00:00:00+00:00,9.665135762267795,9.867295013909596,9.530362621817625,9.539989471435547,53400
2025-02-25 00:00:00+00:00,9.636256759850575,9.90580214026076,9.626629909604898,9.722896575927734,83800
2025-02-26 00:00:00+00:00,9.713269720373066,9.896175284606121,9.57849657120815,9.742149353027344,54700
2025-02-27 00:00:00+00:00,9.722896110290154,9.91542851564832,9.655509079864602,9.751775741577148,58600
2025-02-28 00:00:00+00:00,9.828788703720415,9.828788703720415,9.674762779433882,9.751775741577148,55900
2025-03-03 00:00:00+00:00,9.703642298105024,9.799908958700344,9.568869156884956,9.617002487182617,65900
2025-03-04 00:00:00+00:00,9.578495955934333,9.645882985221675,9.347457073406929,9.520736694335938,74900
2025-03-05 00:00:00+00:00,9.588122249110805,9.597749098174148,9.376336160051544,9.434096336364746,42900
2025-03-06 00:00:00+00:00,9.424470491121571,9.559243638162773,9.37633715874493,9.511110305786133,44600
2025-03-07 00:00:00+00:00,9.549616788074054,9.568869570184537,9.366710308656211,9.511110305786133,45000
2025-03-10 00:00:00+00:00,9.424470303757893,9.511110116700008,9.193431414623547,9.260817527770996,88000
2025-03-11 00:00:00+00:00,9.35708316781684,9.376335947440108,9.020150802774742,9.16455078125,102200
2025-03-12 00:00:00+00:00,9.434096303650742,9.617001844885724,9.15492410824986,9.41484260559082,54200
2025-03-13 00:00:00+00:00,9.48223054341219,9.48223054341219,9.260817584746045,9.318577766418457,33900
2025-03-14 00:00:00+00:00,9.453349661008074,9.539989471435547,9.376336700198523,9.539989471435547,43800
2025-03-17 00:00:00+00:00,9.472603767201683,9.53036303125682,9.376337103020523,9.453350067138672,43200
2025-03-18 00:00:00+00:00,9.453350097787164,9.549616762280428,9.33783065123542,9.472603797912598,48600
2025-03-19 00:00:00+00:00,9.491855853905,9.819161386464978,9.491855853905,9.780654907226562,38700
2025-03-20 00:00:00+00:00,9.674762236171677,9.809534453321133,9.617002058774142,9.645882606506348,29300
2025-03-21 00:00:00+00:00,9.539989636649702,9.780655372864143,9.453349824721794,9.751775741577148,88400
2025-03-24 00:00:00+00:00,9.780655841267862,9.848041956853665,9.645883610096254,9.722896575927734,75300
2025-03-25 00:00:00+00:00,9.751776178165015,9.799909511176223,9.674763212573872,9.703642845153809,30600
2025-03-26 00:00:00+00:00,9.75177573718308,9.992441473289077,9.694015556568193,9.771028518676758,44200
2025-03-27 00:00:00+00:00,9.78065539963969,9.838415580438728,9.694015587474597,9.790282249450684,25100
2025-03-28 00:00:00+00:00,9.780655231530625,9.780655231530625,9.54961634843941,9.578495979309082,30400
2025-03-31 00:00:00+00:00,9.520737125185269,9.57849638939749,9.414843610684612,9.491856575012207,39200
2025-04-01 00:00:00+00:00,9.405217225842897,9.568869078609165,9.366709827466236,9.482230186462402,27300
2025-04-02 00:00:00+00:00,9.453349661008074,9.588122801458244,9.43409687983914,9.539989471435547,22200
2025-04-03 00:00:00+00:00,9.366709873243268,9.366709873243268,8.875752476411238,8.91425895690918,79800
2025-04-04 00:00:00+00:00,8.654339573631562,9.077911779556127,8.654339573631562,9.01052474975586,109600
2025-04-07 00:00:00+00:00,8.856498884073801,9.222310912254999,8.336660932040926,9.06828498840332,77300
2025-04-08 00:00:00+00:00,9.26081673517224,9.328202842552365,8.702472341850712,8.885377883911133,32600
2025-04-09 00:00:00+00:00,8.817991711360339,9.674761993157354,8.75060560447824,9.357083320617676,55500
2025-04-10 00:00:00+00:00,9.174177322772106,9.174177322772106,8.61583290552471,8.740979194641113,67600
2025-04-11 00:00:00+00:00,8.721726473011524,8.923885723255507,8.452180193974945,8.798739433288574,41100
2025-04-14 00:00:00+00:00,8.837246319892962,8.837246319892962,8.442554650802657,8.731352806091309,99000
2025-04-15 00:00:00+00:00,8.663966011414232,9.0779113479632,8.57732620440939,9.03940486907959,59400
2025-04-16 00:00:00+00:00,9.039404865777863,9.08753727581464,8.692845637885078,9.0586576461792,36000
2025-04-17 00:00:00+00:00,9.077911864986058,9.222310939506976,9.020151684337534,9.106791496276855,32900
2025-04-21 00:00:00+00:00,9.077911806802012,9.106791437907708,8.895005334309785,9.049031257629395,62500
2025-04-22 00:00:00+00:00,8.817992490528367,8.866125821725918,8.481061008279369,8.519567489624023,80100
2025-04-23 00:00:00+00:00,8.615832646908315,8.81799188971027,8.336660446664366,8.394420623779297,97400
2025-04-24 00:00:00+00:00,8.423299820559505,8.548446099490121,8.105621157915177,8.461806297302246,92900
2025-04-25 00:00:00+00:00,8.336660234468557,8.490686145432074,8.09599451907135,8.14412784576416,158400
2025-04-28 00:00:00+00:00,8.2307680914623,8.327033831942034,8.06711532277317,8.076742172241211,82600
2025-04-29 00:00:00+00:00,8.038235632385998,8.153755070938823,7.99972915286839,8.01898193359375,87100
2025-04-30 00:00:00+00:00,7.9612221241160235,7.970848054781178,7.7686888217437255,7.913088798522949,158500
2025-05-01 00:00:00+00:00,7.864956043201684,8.153755099633532,7.749436604242323,8.057488441467285,71600
2025-05-02 00:00:00+00:00,8.12487458344763,8.153755131851756,8.009355144031813,8.076742172241211,64000
2025-05-05 00:00:00+00:00,8.06711485764601,8.259647245571495,7.9034620983926365,8.124874114990234,100000
2025-05-06 00:00:00+00:00,8.115248676287656,8.192261636128249,7.922715358619281,8.134501457214355,127900
2025-05-07 00:00:00+00:00,8.14431426540152,8.271875923499659,7.9578776359558105,7.9578776359558105,76100
2025-05-08 00:00:00+00:00,8.046189338498422,8.320937011500758,8.00693967092666,8.232625961303711,46200
2025-05-09 00:00:00+00:00,8.183563479041768,8.281687178113604,8.14431381225586,8.14431381225586,46900
2025-05-12 00:00:00+00:00,8.222813453928808,8.50737378273532,8.222813453928808,8.320937156677246,54400
2025-05-13 00:00:00+00:00,8.389625094787585,8.419062113145172,8.252250782808943,8.311125755310059,30500
2025-05-14 00:00:00+00:00,8.242437925244431,8.311125547408512,8.144314221245043,8.193376541137695,60600
2025-05-15 00:00:00+00:00,8.183564030823348,8.301313039120368,8.154127012695577,8.28168773651123,43300
2025-05-16 00:00:00+00:00,8.26206291127977,8.330749595028903,8.203187942504883,8.203187942504883,72100
2025-05-19 00:00:00+00:00,8.17375092601038,8.26206291127977,8.09525159150112,8.203187942504883,42300
2025-05-20 00:00:00+00:00,8.213000659624885,8.360187614858411,8.144313975320772,8.232625961303711,75600
2025-05-21 00:00:00+00:00,8.193376652475148,8.203188367958274,7.987315654754639,7.987315654754639,60900
2025-05-22 00:00:00+00:00,7.918628053095137,8.04618971258041,7.899003686289828,7.908816337585449,64400
2025-05-23 00:00:00+00:00,7.89900339157459,7.928440408577212,7.771441736848696,7.840128421783447,91800
2025-05-27 00:00:00+00:00,7.908815892226047,8.046189259485272,7.859753574296661,8.016752243041992,82600
2025-05-28 00:00:00+00:00,8.016752741968068,8.085439429872425,7.9088163844346555,7.938253402709961,47700
2025-05-29 00:00:00+00:00,7.967690578259134,8.026565551757812,7.908816540546412,8.026565551757812,39000
2025-05-30 00:00:00+00:00,8.006939792107188,8.006939792107188,7.90881608958568,7.948065757751465,47700
2025-06-02 00:00:00+00:00,7.948065680187842,8.016752364861189,7.712567205598369,7.732192039489746,107800
2025-06-03 00:00:00+00:00,7.732192133774573,7.918627824069542,7.7125672996438945,7.869566440582275,61800
2025-06-04 00:00:00+00:00,7.849941343575658,7.889191012862099,7.702754849805022,7.722379684448242,48500
2025-06-05 00:00:00+00:00,7.751816997819559,7.751816997819559,7.614443158374684,7.712567329406738,92900
2025-06-06 00:00:00+00:00,7.742004374592689,7.889190865616199,7.742004374592689,7.8205037117004395,67000
2025-06-09 00:00:00+00:00,7.830316382951384,7.899003537044039,7.663505057221335,7.74200439453125,103100
2025-06-10 00:00:00+00:00,7.732192253342167,8.036376953125,7.673317750039719,8.036376953125,108200
2025-06-11 00:00:00+00:00,8.016752671989515,8.016752671989515,7.722379684448242,7.722379684448242,82500
2025-06-12 00:00:00+00:00,7.7223795804992275,7.7223795804992275,7.634068059739957,7.6635050773620605,75200
2025-06-13 00:00:00+00:00,7.6340680232653195,7.6536928575506105,7.398569543948876,7.555568218231201,145700
2025-06-16 00:00:00+00:00,7.70275464082988,7.742004309051481,7.565380802054278,7.604630470275879,81900
2025-06-17 00:00:00+00:00,7.604630719618392,7.6733178752048,7.526131380601335,7.565381050109863,78300
2025-06-18 00:00:00+00:00,7.594817752611967,7.722379407158997,7.5751929186734195,7.653692722320557,59300
2025-06-20 00:00:00+00:00,7.7027548026387755,7.800878975254035,7.663505133592672,7.6929426193237305,97700
2025-06-23 00:00:00+00:00,7.692942800805141,7.889191150665283,7.683130149365647,7.889191150665283,106000
2025-06-24 00:00:00+00:00,7.918627767344506,8.203188094147375,7.820503597394025,8.105064392089844,114800
2025-06-25 00:00:00+00:00,8.105064096547633,8.17375077906191,7.977502446316927,8.114876747131348,89800
2025-06-26 00:00:00+00:00,8.163938883114689,8.203188553291742,8.065815175565032,8.183564186096191,85900
2025-06-27 00:00:00+00:00,8.193376993298095,8.271876335144043,8.154127322375121,8.271876335144043,210400
2025-06-30 00:00:00+00:00,8.252250375531336,8.320937060237755,8.173751039928028,8.262063026428223,110700
2025-07-01 00:00:00+00:00,8.281687477324706,8.664372444152832,8.173751123710266,8.664372444152832,111600
2025-07-02 00:00:00+00:00,8.664372609977484,8.939120292663574,8.625122941022328,8.939120292663574,93000
2025-07-03 00:00:00+00:00,8.929308781651326,9.066682158245813,8.821371487714579,9.056869506835938,76700
2025-07-07 00:00:00+00:00,8.988182725278852,9.11574438492585,8.860621065631856,8.997995376586914,107000
2025-07-08 00:00:00+00:00,8.968558451504885,9.204056470626245,8.948933148685134,9.056869506835938,106900
2025-07-09 00:00:00+00:00,9.056869365414492,9.184431024393193,8.89987068845176,8.968558311462402,77000
2025-07-10 00:00:00+00:00,8.929308891296387,9.047057902302933,8.880246569430504,8.929308891296387,52500
2025-07-11 00:00:00+00:00,8.860620834010108,8.860620834010108,8.6839977940117,8.693809509277344,56200
2025-07-14 00:00:00+00:00,8.703622074392907,8.831183729445879,8.634935389282038,8.821371078491211,46500
2025-07-15 00:00:00+00:00,8.772309306005587,8.840996931181493,8.39943790435791,8.39943790435791,113200
2025-07-16 00:00:00+00:00,8.389625142916685,8.536811171334929,8.340562821515288,8.526998519897461,102500
2025-07-17 00:00:00+00:00,8.517186261801644,8.693809297497543,8.458311292712418,8.57606029510498,118000
2025-07-18 00:00:00+00:00,8.644748577421394,8.65456029319986,8.448499289276723,8.5858736038208,56800
2025-07-21 00:00:00+00:00,8.595685513780406,8.772308547771868,8.595685513780406,8.703621864318848,51600
2025-07-22 00:00:00+00:00,8.733059632817906,8.860621295778198,8.693809962352121,8.772309303283691,62300
2025-07-23 00:00:00+00:00,8.840996216370296,8.840996216370296,8.644747879847525,8.73305892944336,34500
2025-07-24 00:00:00+00:00,8.683997757782777,8.683997757782777,8.320937156677246,8.320937156677246,60700
2025-07-25 00:00:00+00:00,8.320937023799221,8.44849867754246,8.281687356169448,8.419061660766602,93800
2025-07-28 00:00:00+00:00,8.458311695376375,8.625123023986816,8.330750036098632,8.625123023986816,64500
2025-07-29 00:00:00+00:00,8.595685670635227,8.595685670635227,8.154126673920148,8.262063026428223,101900
2025-07-30 00:00:00+00:00,8.350375061490553,8.350375061490553,8.173751087462996,8.291500091552734,95100
2025-07-31 00:00:00+00:00,8.222813244025138,8.26206291127977,8.12468860799562,8.203187942504883,59500
2025-08-01 00:00:00+00:00,8.163938464770325,8.222813434911954,7.859753770431975,7.948065757751465,90400
2025-08-04 00:00:00+00:00,8.075627030347093,8.105064985326322,7.889191327741809,8.085439682006836,70900
2025-08-05 00:00:00+00:00,8.085439250216677,8.203188256487492,7.918627924053208,8.193376541137695,64400
2025-08-06 00:00:00+00:00,8.22281380944386,8.22281380944386,8.085439496713553,8.15412712097168,45700
2025-08-07 00:00:00+00:00,8.29150017872365,8.29150017872365,8.085439185453755,8.163938522338867,63000
2025-08-08 00:00:00+00:00,8.232626507831249,8.409249555736455,8.16393888318138,8.369999885559082,64100
2025-08-11 00:00:00+00:00,8.399999618530273,8.40999984741211,8.300000190734863,8.350000381469727,53500
2025-08-12 00:00:00+00:00,8.420000076293945,8.670000076293945,8.420000076293945,8.649999618530273,82100
2025-08-13 00:00:00+00:00,8.6899995803833,8.760000228881836,8.569999694824219,8.720000267028809,88000
2025-08-14 00:00:00+00:00,8.640000343322754,8.760000228881836,8.579999923706055,8.710000038146973,41400
2025-08-15 00:00:00+00:00,8.760000228881836,8.760000228881836,8.359999656677246,8.369999885559082,57800
2025-08-18 00:00:00+00:00,8.359999656677246,8.600000381469727,8.350000381469727,8.569999694824219,73100
2025-08-19 00:00:00+00:00,8.579999923706055,8.65999984741211,8.579999923706055,8.640000343322754,41600
2025-08-20 00:00:00+00:00,8.65999984741211,8.720000267028809,8.600000381469727,8.6899995803833,33700
2025-08-21 00:00:00+00:00,8.6899995803833,8.779999732971191,8.520000457763672,8.550000190734863,50900
2025-08-22 00:00:00+00:00,8.619999885559082,9.149999618530273,8.619999885559082,9.100000381469727,95100
2025-08-25 00:00:00+00:00,9.0600004196167,9.140000343322754,9.0,9.0,66000
2025-08-26 00:00:00+00:00,9.0600004196167,9.270000457763672,9.010000228881836,9.140000343322754,59800
2025-08-27 00:00:00+00:00,9.079999923706055,9.199999809265137,9.069999694824219,9.079999923706055,59700
2025-08-28 00:00:00+00:00,9.069999694824219,9.15999984741211,8.880000114440918,8.890000343322754,45300
2025-08-29 00:00:00+00:00,8.899999618530273,8.989999771118164,8.869999885559082,8.899999618530273,37400
2025-09-02 00:00:00+00:00,8.800000190734863,8.800000190734863,8.65999984741211,8.75,59900
2025-09-03 00:00:00+00:00,8.680000305175781,8.760000228881836,8.619999885559082,8.729999542236328,52400
2025-09-04 00:00:00+00:00,8.770000457763672,8.819999694824219,8.729999542236328,8.789999961853027,41600
2025-09-05 00:00:00+00:00,8.829999923706055,8.949999809265137,8.739999771118164,8.739999771118164,56200
2025-09-08 00:00:00+00:00,8.75,8.989999771118164,8.65999984741211,8.779999732971191,42600
2025-09-09 00:00:00+00:00,8.729999542236328,8.75,8.6899995803833,8.6899995803833,46700
2025-09-10 00:00:00+00:00,8.6899995803833,8.779999732971191,8.630000114440918,8.680000305175781,42600
2025-09-11 00:00:00+00:00,8.65999984741211,8.890000343322754,8.65999984741211,8.859999656677246,54400
2025-09-12 00:00:00+00:00,8.800000190734863,8.800000190734863,8.630000114440918,8.630000114440918,42500
2025-09-15 00:00:00+00:00,8.6899995803833,8.699999809265137,8.550000190734863,8.5600004196167,42700
2025-09-16 00:00:00+00:00,8.550000190734863,8.65999984741211,8.520000457763672,8.640000343322754,73100
2025-09-17 00:00:00+00:00,8.65999984741211,8.890000343322754,8.600000381469727,8.630000114440918,74400
2025-09-18 00:00:00+00:00,8.6899995803833,8.890000343322754,8.649999618530273,8.880000114440918,60100
2025-09-19 00:00:00+00:00,8.899999618530273,8.899999618530273,8.670000076293945,8.670000076293945,136900
2025-09-22 00:00:00+00:00,8.649999618530273,8.880000114440918,8.609999656677246,8.880000114440918,92000
2025-09-23 00:00:00+00:00,8.899999618530273,9.0,8.699999809265137,8.729999542236328,73700
2025-09-24 00:00:00+00:00,8.760000228881836,8.869999885559082,8.670000076293945,8.800000190734863,37700
2025-09-25 00:00:00+00:00,8.760000228881836,8.869999885559082,8.729999542236328,8.760000228881836,50100
2025-09-26 00:00:00+00:00,8.779999732971191,8.890000343322754,8.699999809265137,8.869999885559082,74300
