"('date', '')","('open', 'ADC')","('high', 'ADC')","('low', 'ADC')","('close', 'ADC')","('volume', 'ADC')"
2025-01-23 00:00:00+00:00,69.672549350299,69.672549350299,68.34952916030497,69.52662658691406,848200
2025-01-24 00:00:00+00:00,69.26397968340599,69.99358624224219,68.92349810700411,69.8768539428711,561700
2025-01-27 00:00:00+00:00,70.47025941967318,72.5131560550223,70.15896095544798,72.36723327636719,1346400
2025-01-28 00:00:00+00:00,72.0267312794872,72.6590581927344,70.61615471579128,71.00527954101562,738800
2025-01-29 00:00:00+00:00,70.89829028453306,71.42360783538102,69.66282659005162,69.9060287475586,933800
2025-01-30 00:00:00+00:00,70.54807393797583,71.29714069005387,69.9546675409236,71.1123046875,855100
2025-01-31 00:00:00+00:00,70.73452250040307,71.6521408371708,70.50023966146647,70.84190368652344,621300
2025-02-03 00:00:00+00:00,70.30499445606519,71.62285305155649,69.75833204163234,71.14451599121094,659100
2025-02-04 00:00:00+00:00,70.5978495379535,70.83213235249067,70.00237482156268,70.70523071289062,463100
2025-02-05 00:00:00+00:00,71.26166728281852,71.53499851363837,70.80285809634914,71.134765625,735300
2025-02-06 00:00:00+00:00,71.271432979512,71.6521454099748,70.66619420527277,71.33000183105469,608400
2025-02-07 00:00:00+00:00,71.39833606218326,71.54476564167351,70.6271472280713,71.15428924560547,578900
2025-02-10 00:00:00+00:00,70.96881356461778,71.45690721347407,70.275721476968,71.0761947631836,712400
2025-02-11 00:00:00+00:00,70.82238041406954,71.20309280515286,70.09999656374804,70.87118530273438,1051500
2025-02-12 00:00:00+00:00,69.42642924061707,70.5099975175505,69.03595291103193,69.69976043701172,1230400
2025-02-13 00:00:00+00:00,69.20191888459773,70.15858574024811,68.85049085172358,70.11953735351562,1149300
2025-02-14 00:00:00+00:00,70.01214396833889,70.71499991177542,69.2409552219414,69.30928802490234,738400
2025-02-18 00:00:00+00:00,68.82119053336736,69.67047599134006,68.75285773429253,69.37761688232422,1025300
2025-02-19 00:00:00+00:00,69.05547728511208,70.01214397436458,69.05547728511208,69.63143157958984,1129300
2025-02-20 00:00:00+00:00,69.2604788308215,70.20738160604486,69.2604788308215,69.65095520019531,1430700
2025-02-21 00:00:00+00:00,69.72904727729495,71.12499517677891,69.72904727729495,71.09571075439453,1293200
2025-02-24 00:00:00+00:00,70.99808513395536,72.1109377392509,70.54903255144616,71.18355560302734,886600
2025-02-25 00:00:00+00:00,70.99809028082875,72.29641344931578,70.0316597000789,72.04261016845703,1067100
2025-02-26 00:00:00+00:00,71.74975664591052,72.14023300155411,70.82238181800936,71.01761627197266,652300
2025-02-27 00:00:00+00:00,70.82238881667843,72.07190732004176,70.5783420012491,71.93524169921875,834600
2025-02-28 00:00:00+00:00,72.26140922065501,72.50629675118552,71.2622713843753,72.29080200195312,1405200
2025-03-03 00:00:00+00:00,71.99694541007686,72.8883397499933,71.77164555792336,72.5650863647461,993500
2025-03-04 00:00:00+00:00,73.28014498982488,73.92665168186574,72.6728286743164,72.6728286743164,1210900
2025-03-05 00:00:00+00:00,72.40835301230778,74.08338305054224,72.36917010532639,74.02461242675781,1263400
2025-03-06 00:00:00+00:00,73.46627184670028,73.93645927480445,72.16346816567531,73.40750122070312,774700
2025-03-07 00:00:00+00:00,73.52503342863939,75.1314951108786,73.44667509474031,74.46540069580078,1747200
2025-03-10 00:00:00+00:00,74.96498202316722,76.6400121116533,74.48500447665235,75.25885009765625,2012000
2025-03-11 00:00:00+00:00,75.47435274707101,75.56250868584934,74.15195387839098,74.357666015625,1685400
2025-03-12 00:00:00+00:00,74.1715562579677,74.1715562579677,72.7610013137983,73.71116638183594,793000
2025-03-13 00:00:00+00:00,73.9756274159112,74.87681927480563,73.16260643407016,74.05399322509766,1722700
2025-03-14 00:00:00+00:00,73.96584407436184,75.36660128011712,73.81891003701327,75.30782318115234,1524300
2025-03-17 00:00:00+00:00,75.30781196870078,75.79758703802385,75.1412902387408,75.58209228515625,3302800
2025-03-18 00:00:00+00:00,75.60168553934464,75.83677549730103,74.91600338139888,75.44495391845703,1764700
2025-03-19 00:00:00+00:00,75.45475009012061,75.58209639803394,74.27929284913131,74.45561218261719,1578300
2025-03-20 00:00:00+00:00,74.58295177364009,75.12170737402673,74.17154248245845,74.70050048828125,1242300
2025-03-21 00:00:00+00:00,74.7102943470575,74.7102943470575,73.71115637943535,73.9266586303711,2079800
2025-03-24 00:00:00+00:00,73.8972679039861,74.4458136128111,73.3291270064889,74.1617431640625,956400
2025-03-25 00:00:00+00:00,74.05400251591074,74.50459476520179,73.16261561304985,73.59361267089844,660200
2025-03-26 00:00:00+00:00,73.90706299892459,74.5437721528757,73.81890706409112,74.279296875,963500
2025-03-27 00:00:00+00:00,74.53397961024281,75.34700816234812,74.20093609157361,74.4458236694336,899500
2025-03-28 00:00:00+00:00,74.70050605673408,75.15109828638492,74.30868445209732,75.06293487548828,765500
2025-03-31 00:00:00+00:00,75.68504271149651,76.65800763196411,75.29192322401417,75.86194610595703,1750000
2025-04-01 00:00:00+00:00,76.01920247369577,76.3336966181333,74.84968135745125,75.51797485351562,1187800
2025-04-02 00:00:00+00:00,75.67521589770766,75.78332394884056,74.53517008508092,75.17398834228516,672200
2025-04-03 00:00:00+00:00,75.55728188006597,76.90371381812592,75.23296520727219,75.46883392333984,2102700
2025-04-04 00:00:00+00:00,74.98726368283839,75.90126335937876,73.01184357583865,73.17891693115234,1582300
2025-04-07 00:00:00+00:00,71.1150436009709,72.9528728676292,69.36566977936174,70.15190124511719,2111700
2025-04-08 00:00:00+00:00,71.67523986755403,71.93076866780652,68.84479295828697,69.46395111083984,2570800
2025-04-09 00:00:00+00:00,68.21580043037179,72.40250147893313,67.7931983059624,71.6654052734375,1686000
2025-04-10 00:00:00+00:00,71.6555876813091,72.78579594277612,70.07328711749824,71.69489288330078,1462600
2025-04-11 00:00:00+00:00,71.8717962600769,74.11257517750643,71.144530053387,73.62117767333984,1766200
2025-04-14 00:00:00+00:00,73.90618566624987,75.606424422759,73.78825505760894,75.27227020263672,1064600
2025-04-15 00:00:00+00:00,75.67521541500612,76.43196426997861,75.2034705132415,76.02902221679688,1645600
2025-04-16 00:00:00+00:00,76.47127736891349,77.42458972881576,76.06833531362963,76.61869812011719,1064700
2025-04-17 00:00:00+00:00,76.65801126930536,78.24031184535559,76.65801126930536,77.68994903564453,1146200
2025-04-21 00:00:00+00:00,77.53269682429851,78.20099772313895,76.29437302683193,77.3656234741211,1068200
2025-04-22 00:00:00+00:00,77.87667388761241,78.27962343768324,77.05112968473193,77.75874328613281,2029400
2025-04-23 00:00:00+00:00,77.64079987116381,77.64079987116381,74.93811379969925,75.89142608642578,2689200
2025-04-24 00:00:00+00:00,74.92828950119912,75.29192635441198,74.24033599310003,74.97743225097656,3519500
2025-04-25 00:00:00+00:00,75.18381704253729,75.18381704253729,73.92584064989248,74.36809539794922,1733000
2025-04-28 00:00:00+00:00,74.2992991175832,75.15433345099717,73.84721432577268,75.11502075195312,1471900
2025-04-29 00:00:00+00:00,75.19365060352148,76.69732581489342,74.49586702495618,75.99954223632812,1285500
2025-04-30 00:00:00+00:00,76.15336109698393,76.75485033337246,75.20673757297894,76.52806091308594,1400800
2025-05-01 00:00:00+00:00,76.2519747301042,76.39988514378535,75.71950175467374,75.84768676757812,1306800
2025-05-02 00:00:00+00:00,76.21252959442307,76.39988328205614,74.99967325943616,75.29549407958984,1189900
2025-05-05 00:00:00+00:00,75.43354870259866,76.05476345420921,74.70386680852704,75.3645248413086,1237200
2025-05-06 00:00:00+00:00,75.36451925398465,76.21253092869989,74.65455529161504,75.59131622314453,973800
2025-05-07 00:00:00+00:00,75.35465045070538,75.97587262898416,74.98981332178404,75.12786102294922,1206400
2025-05-08 00:00:00+00:00,75.0785476723909,75.14757151619234,73.74736924305753,73.93472290039062,1204400
2025-05-09 00:00:00+00:00,73.71780511683865,74.49679296955227,73.47129025925976,74.12208557128906,1261700
2025-05-12 00:00:00+00:00,73.38253534967536,73.95445158076186,71.2723689330805,72.57396697998047,2012100
2025-05-13 00:00:00+00:00,72.72188112394419,72.87965423981285,71.73582171887375,71.90345001220703,1582900
2025-05-14 00:00:00+00:00,71.65693048459407,71.97246917270304,70.99627253184025,71.41041564941406,1458200
2025-05-15 00:00:00+00:00,71.98233824021489,72.90923650985779,71.76540396238046,72.88951110839844,1141200
2025-05-16 00:00:00+00:00,72.8204813733488,73.87556457519531,72.69229636635212,73.87556457519531,864300
2025-05-19 00:00:00+00:00,73.78682462820316,74.67427956780176,73.56002766245841,74.64469146728516,851700
2025-05-20 00:00:00+00:00,74.40804898393675,74.84191757140596,74.35875052274785,74.76303100585938,921500
2025-05-21 00:00:00+00:00,74.56581275948311,74.70386047035072,73.40226239428762,73.88542938232422,1274100
2025-05-22 00:00:00+00:00,73.77695682823061,73.8657060775737,72.85005867505062,73.46141815185547,1086200
2025-05-23 00:00:00+00:00,73.71780106275624,74.26012920578279,73.17546539669368,73.993896484375,1002900
2025-05-27 00:00:00+00:00,74.15166455988616,74.8123300815333,73.66849755584616,74.69400024414062,1082900
2025-05-28 00:00:00+00:00,74.64468673548524,74.73343598533718,73.93473035184716,74.26012420654297,1007900
2025-05-29 00:00:00+00:00,73.954449951942,74.52636617043224,72.89936676688238,73.3628158569336,1764900
2025-05-30 00:00:00+00:00,73.5072768818409,74.70452734129695,72.90370327555989,74.50663757324219,1401700
2025-06-02 00:00:00+00:00,74.07127539300828,74.84305610255211,73.52706717524727,74.68474578857422,718000
2025-06-03 00:00:00+00:00,74.3087466988521,74.44727105830285,73.49738650106427,73.9426498413086,1540100
2025-06-04 00:00:00+00:00,73.91295518154922,74.42748067090433,73.34896102334022,73.76454162597656,784000
2025-06-05 00:00:00+00:00,73.76453671132978,73.76453671132978,72.93338311044461,73.12138366699219,952300
2025-06-06 00:00:00+00:00,73.2104325318525,73.5270606808528,72.80475625454454,73.22032928466797,1003800
2025-06-09 00:00:00+00:00,73.10159676929733,73.99211586895132,72.56728530950495,73.80411529541016,1010200
2025-06-10 00:00:00+00:00,73.99211851310591,74.4274850993862,73.55675192682561,73.9426498413086,1120500
2025-06-11 00:00:00+00:00,74.39779940091617,74.42748211260567,73.33907323959427,73.75464630126953,784600
2025-06-12 00:00:00+00:00,73.8832743347731,74.05148140134055,73.36875638144583,74.01190948486328,867800
2025-06-13 00:00:00+00:00,74.12074925737288,74.25927360858134,73.25001613662145,73.76454162597656,768900
2025-06-16 00:00:00+00:00,73.6853810382564,74.20979572017053,72.66623438487444,72.94328308105469,1109100
2025-06-17 00:00:00+00:00,73.09170655099307,73.99211484275854,72.3990772390855,73.86348724365234,836900
2025-06-18 00:00:00+00:00,74.10095982149357,75.02116166165186,73.79422839111128,74.51653289794922,1177500
2025-06-20 00:00:00+00:00,74.71442203794425,75.40704375608277,73.73484733070619,73.84368896484375,2219800
2025-06-23 00:00:00+00:00,74.06137797324693,75.08052467278712,74.06137797324693,75.00137329101562,853600
2025-06-24 00:00:00+00:00,74.49673778946006,75.01125569487728,74.0712680113416,74.11084747314453,623400
2025-06-25 00:00:00+00:00,73.84369126641744,74.18011293214934,72.35949535356615,72.5277099609375,743300
2025-06-26 00:00:00+00:00,72.90370123972798,73.25001209865847,71.48876754551718,72.23086547851562,1380300
2025-06-27 00:00:00+00:00,72.32981311014272,72.35949582074967,71.3997221320782,71.58771514892578,1461000
2025-06-30 00:00:00+00:00,71.86177913256039,72.56679219676266,71.08725037567139,72.54692840576172,1788300
2025-07-01 00:00:00+00:00,72.29868474258784,72.82496157191343,72.00079605706485,72.3086166381836,1169400
2025-07-02 00:00:00+00:00,72.12988383708411,72.38806010417215,70.92838199045237,71.553955078125,1028600
2025-07-03 00:00:00+00:00,71.32556812131175,71.87170114322713,71.24612811149326,71.46458435058594,530000
2025-07-07 00:00:00+00:00,71.46459040432349,72.17953540161996,71.09718600965255,71.45465850830078,1624300
2025-07-08 00:00:00+00:00,70.9581707916189,71.38515141694809,70.51133394977496,70.87873077392578,1028000
2025-07-09 00:00:00+00:00,71.13690568857179,71.13690568857179,70.153860109749,70.4815444946289,803800
2025-07-10 00:00:00+00:00,70.21343633397557,71.2858538249551,70.07442009356899,70.4815444946289,1283200
2025-07-11 00:00:00+00:00,70.0148445569805,71.44472698317963,69.95526075635185,71.11705017089844,2127600
2025-07-14 00:00:00+00:00,71.14683656984981,72.12988213465236,71.14683656984981,71.93128967285156,924600
2025-07-15 00:00:00+00:00,71.59367512102581,71.99086763000996,71.00782204153238,71.11705017089844,1310900
2025-07-16 00:00:00+00:00,71.11704622350214,71.99086363411188,71.11704622350214,71.72276306152344,1296700
2025-07-17 00:00:00+00:00,71.7227647473745,71.95114531905561,70.97803165779246,71.34542846679688,578700
2025-07-18 00:00:00+00:00,71.41493273868087,72.05043766816064,71.00781594439681,71.12696838378906,711200
2025-07-21 00:00:00+00:00,71.47452159838889,71.76247839786701,70.65034848038769,70.81915283203125,830500
2025-07-22 00:00:00+00:00,71.18656198708067,73.23209328717964,71.18656198708067,73.08314514160156,1493500
2025-07-23 00:00:00+00:00,72.72567482647072,73.79809241615132,72.72567482647072,73.72858428955078,2030000
2025-07-24 00:00:00+00:00,73.7186414191499,73.7186414191499,73.10300026827814,73.22215270996094,1192000
2025-07-25 00:00:00+00:00,73.35124843147882,73.35124843147882,72.43770340151671,73.00370025634766,1391900
2025-07-28 00:00:00+00:00,72.97390861064306,73.01362861661511,71.9809311887915,72.0107192993164,999900
2025-07-29 00:00:00+00:00,72.32847527375839,73.13279217596217,71.93129034643742,73.00370025634766,1023400
2025-07-30 00:00:00+00:00,73.0037027271111,73.90731589172732,72.1596733642631,72.3880615234375,888900
2025-07-31 00:00:00+00:00,71.94561844183794,72.74280288431561,71.22816156662518,71.44738006591797,963900
2025-08-01 00:00:00+00:00,74.06812229080265,74.06812229080265,72.54351400480644,73.4702377319336,1459500
2025-08-04 00:00:00+00:00,73.71935367245356,74.96494961607594,73.62966681120531,74.78558349609375,1328100
2025-08-05 00:00:00+00:00,74.5165289323427,74.8652942686473,73.8987182230357,74.0083236694336,1002800
2025-08-06 00:00:00+00:00,73.85886237644534,74.08804778062778,73.38055017236728,73.42041015625,1123500
2025-08-07 00:00:00+00:00,73.3307213312187,73.6296674010888,72.68301751735743,73.6097412109375,1088200
2025-08-08 00:00:00+00:00,73.6396343730588,74.11793896232498,73.06167602539062,73.06167602539062,580700
2025-08-11 00:00:00+00:00,73.21115054114283,73.5300228079408,72.60329909466628,72.61326599121094,625900
2025-08-12 00:00:00+00:00,72.8125584871749,73.11150456413777,71.68654245530853,72.40400695800781,1004200
2025-08-13 00:00:00+00:00,72.62322467131852,72.62322467131852,71.65664858506545,72.01537322998047,1060700
2025-08-14 00:00:00+00:00,71.97552241986054,72.45382702519473,71.6865432363186,71.90576934814453,757100
2025-08-15 00:00:00+00:00,71.80611342296199,72.55347099847995,71.80611342296199,72.30435180664062,1114200
2025-08-18 00:00:00+00:00,72.49368422682033,72.71291033023157,71.69649977850936,71.70646667480469,1463600
2025-08-19 00:00:00+00:00,72.01537155167418,73.32076126704298,71.92569229316399,73.22111511230469,875600
2025-08-20 00:00:00+00:00,73.22111766005615,74.3172406053459,73.1015377087008,73.62966918945312,955300
2025-08-21 00:00:00+00:00,73.51009128967952,73.95851041789102,73.35065895260404,73.77914428710938,504300
2025-08-22 00:00:00+00:00,74.11794095914166,74.43681322808135,72.77269881213095,72.87234497070312,701300
2025-08-25 00:00:00+00:00,72.7826614966424,72.93213452710759,72.11502391008057,72.2345962524414,642600
2025-08-26 00:00:00+00:00,72.36414886292751,72.52358119962486,71.79615738388527,71.87586975097656,1447200
2025-08-27 00:00:00+00:00,71.87586523663764,72.6232227990965,71.87586523663764,72.54351043701172,850400
2025-08-28 00:00:00+00:00,72.54351309991995,72.56343929054401,71.6666086621699,72.40400695800781,872800
2025-08-29 00:00:00+00:00,72.69000244140625,72.95999908447266,72.2699966430664,72.73999786376953,1134400
2025-09-02 00:00:00+00:00,72.62000274658203,73.20999908447266,71.83000183105469,72.19999694824219,1014700
2025-09-03 00:00:00+00:00,71.81999969482422,72.29000091552734,71.66000366210938,71.88999938964844,1119500
2025-09-04 00:00:00+00:00,72.04000091552734,72.30999755859375,71.58000183105469,72.0,784000
2025-09-05 00:00:00+00:00,72.29000091552734,73.05999755859375,72.2699966430664,73.05000305175781,828200
2025-09-08 00:00:00+00:00,72.5,72.72000122070312,72.12999725341797,72.62000274658203,858800
2025-09-09 00:00:00+00:00,72.4000015258789,72.58999633789062,72.02999877929688,72.30999755859375,881500
2025-09-10 00:00:00+00:00,72.48999786376953,72.62000274658203,71.72000122070312,71.97000122070312,895300
2025-09-11 00:00:00+00:00,72.01000213623047,74.08000183105469,72.0,73.73999786376953,1339100
2025-09-12 00:00:00+00:00,73.58000183105469,73.80999755859375,72.7300033569336,73.0999984741211,790500
2025-09-15 00:00:00+00:00,73.29000091552734,73.62000274658203,72.68000030517578,72.95999908447266,805200
2025-09-16 00:00:00+00:00,72.80000305175781,72.97000122070312,71.69000244140625,72.05999755859375,1378000
2025-09-17 00:00:00+00:00,72.19999694824219,72.9800033569336,71.93000030517578,71.9800033569336,718800
2025-09-18 00:00:00+00:00,71.52999877929688,72.12000274658203,71.43000030517578,71.52999877929688,515800
2025-09-19 00:00:00+00:00,71.4000015258789,71.87999725341797,71.08999633789062,71.22000122070312,1249500
2025-09-22 00:00:00+00:00,71.3499984741211,71.43000030517578,70.70999908447266,70.86000061035156,629100
2025-09-23 00:00:00+00:00,70.91999816894531,71.5199966430664,70.91000366210938,71.44000244140625,538200
2025-09-24 00:00:00+00:00,71.1500015258789,71.47000122070312,70.66999816894531,70.68000030517578,695900
2025-09-25 00:00:00+00:00,71.02999877929688,71.37000274658203,70.37000274658203,70.58000183105469,838500
2025-09-26 00:00:00+00:00,70.86000061035156,71.48999786376953,70.8499984741211,71.26000213623047,614800
